min,cdn,p2p,device,bitrate,isp,value,cnt
1584633480,5,0,C6,3000,电信,0,13
1584633480,5,1,C3,500,移动,0,30
1584633480,3,1,C3,500,小运营商,0,11
1584633480,3,0,C3,500,移动,0,13
1584633480,5,0,C1,0,联通,2,125
1584633480,3,0,C5,3000,移动,0,3
1584633480,3,0,C5,500,联通,0,3
1584633480,5,0,C2,0,电信,0,12
1584633480,3,0,C1,0,移动,5,21
1584633480,3,0,C5,3000,联通,0,1
1584633480,5,1,C3,3000,小运营商,0,9
1584633480,5,1,C3,3000,电信,2,101
1584633480,5,1,C5,500,联通,0,9
1584633480,3,1,C3,500,电信,7,207
1584633480,3,1,C3,500,联通,2,95
1584633480,3,0,C7,500,移动,0,3
1584633480,5,1,C5,3000,移动,0,12
1584633480,5,1,C1,500,移动,2,91
1584633480,3,1,C5,3000,移动,3,89
1584633480,3,0,C2,500,电信,0,48
1584633480,3,0,C2,0,小运营商,0,6
1584633480,3,0,C6,3000,小运营商,0,6
1584633480,3,0,C1,0,电信,3,20
1584633480,5,1,C3,500,联通,1,31
1584633480,3,1,C8,3000,小运营商,0,30
1584633480,3,1,C8,3000,电信,0,442
1584633480,3,1,C5,3000,联通,0,81
1584633480,3,0,C8,3000,联通,0,7
1584633480,3,0,C2,-1,联通,0,1
1584633480,3,1,C8,500,海外,0,3
1584633480,3,0,C1,3000,小运营商,0,3
1584633480,3,0,C1,500,电信,0,12
1584633480,5,1,C1,3000,小运营商,2,30
1584633480,5,0,C6,3000,联通,0,3
1584633480,3,0,C8,500,联通,0,6
1584633480,3,1,C1,3000,移动,35,938
1584633480,5,0,C6,500,联通,0,3
1584633480,3,0,C3,3000,移动,1,4
1584633480,3,1,C1,500,电信,11,537
1584633480,255,0,C5,-1,电信,0,1
1584633480,3,0,C3,3000,电信,0,12
1584633480,3,1,C3,3000,电信,6,415
1584633480,3,1,C8,3000,海外,0,6
1584633480,5,1,C3,500,小运营商,0,3
1584633480,3,1,C5,500,移动,0,33
1584633480,5,1,C5,3000,联通,0,6
1584633480,3,1,C8,500,联通,0,54
1584633480,3,0,C1,500,移动,2,15
1584633480,5,0,C2,500,移动,1,1
1584633480,5,0,C2,0,联通,0,12
1584633480,3,1,C8,3000,联通,0,208
1584633480,5,1,C8,3000,联通,0,2
1584633480,3,1,C3,500,海外,2,14
1584633480,3,0,C2,500,移动,0,45
1584633480,5,0,C3,3000,联通,0,88
1584633480,3,0,C8,3000,电信,0,9
1584633480,3,0,C3,500,电信,0,3
1584633480,5,1,C8,3000,电信,0,5
1584633480,3,0,C7,500,电信,0,3
1584633480,3,1,C3,3000,移动,8,263
1584633480,3,1,C1,3000,电信,33,1048
1584633480,3,0,C7,3000,联通,0,3
1584633480,5,0,C2,0,移动,2,26
1584633480,5,1,C1,500,小运营商,0,6
1584633480,3,0,C7,3000,电信,0,6
1584633480,5,1,C3,3000,海外,0,6
1584633480,3,0,C2,0,联通,2,92
1584633480,5,1,C5,500,移动,0,3
1584633480,5,1,C1,3000,移动,2,149
1584633480,5,0,C1,0,移动,0,16
1584633480,3,0,C2,0,电信,4,190
1584633480,5,0,C3,500,移动,0,1
1584633480,3,0,C2,3000,移动,0,3
1584633480,3,1,C3,500,移动,4,228
1584633480,3,0,C6,3000,移动,0,72
1584633480,3,1,C5,500,电信,2,22
1584633480,5,0,C3,3000,移动,0,3
1584633480,3,1,C5,500,联通,2,37
1584633480,3,1,C1,3000,海外,1,3
1584633480,3,1,C5,3000,小运营商,0,6
1584633480,3,0,C2,0,海外,0,3
1584633480,3,0,C6,500,电信,0,24
1584633480,3,0,C2,500,海外,0,6
1584633480,3,0,C3,3000,联通,0,12
1584633480,5,1,C3,3000,移动,0,65
1584633480,3,1,C8,500,电信,1,58
1584633480,3,0,C8,500,移动,0,3
1584633480,3,0,C6,500,移动,0,12
1584633480,3,0,C2,500,联通,3,20
1584633480,5,1,C3,500,电信,0,27
1584633480,5,1,C8,3000,移动,0,3
1584633480,3,1,C1,500,海外,0,12
1584633480,3,1,C8,500,小运营商,0,6
1584633480,3,0,C8,3000,移动,0,7
1584633480,3,0,C2,500,小运营商,0,6
1584633480,3,1,C5,3000,电信,7,142
1584633480,5,0,C1,500,海外,0,2
1584633480,3,0,C7,3000,移动,0,3
1584633480,3,1,C3,3000,小运营商,0,17
1584633480,3,1,C3,3000,联通,1,166
1584633480,3,1,C1,500,联通,11,403
1584633480,5,1,C3,3000,联通,1,38
1584633480,3,1,C5,3000,未知,0,3
1584633480,5,1,C1,500,教育网,0,3
1584633480,3,0,C3,500,联通,0,16
1584633480,5,0,C2,3000,联通,0,3
1584633480,5,1,C5,3000,电信,0,18
1584633480,5,0,C8,3000,移动,0,3
1584633480,3,1,C8,3000,移动,0,183
1584633480,5,0,C6,500,移动,0,2
1584633480,3,0,C1,0,联通,0,34
1584633480,5,0,C1,500,联通,0,202
1584633480,3,0,C5,3000,电信,0,5
