min,cdn,bitrate,p2p,value,cnt
1569072600,6,0,1,0,3
1569072600,3,1200,1,379,14815
1569072600,5,4000,0,10,478
1569072600,4,2000,1,0,2
1569072600,4,1200,1,0,1
1569072600,3,4000,0,146,2699
1569072600,5,4000,1,42,966
1569072600,7,0,0,1,53
1569072600,5,1200,0,25,2052
1569072600,3,1200,0,47,1054
1569072600,5,1200,1,32,788
1569072600,3,4000,1,284,11721
1569072600,4,4000,1,0,1
1569072600,5,500,0,13,834
1569072600,5,0,1,0,1
1569072600,5,8000,0,0,2
1569072600,3,500,0,26,592
1569072600,8,4000,0,0,1
1569072600,5,2000,0,58,5331
1569072600,3,8000,0,0,1
1569072600,3,2000,0,263,6309
1569072600,3,10000,0,62,2593
1569072600,3,10000,1,659,22980
1569072600,5,2000,1,82,3626
1569072600,5,10000,1,48,1860
1569072600,5,500,1,12,420
1569072600,8,2000,0,0,2
1569072600,3,2000,1,1347,63275
1569072600,3,500,1,212,8770
1569072600,4,10000,1,0,1
1569072600,4,0,1,0,2
1569072600,5,10000,0,7,562
1569072600,6,4000,0,0,1
1569072600,1,2000,0,0,3
1569072600,7,2000,0,0,47
1569072600,3,0,0,84,2454
1569072600,7,10000,1,35,651
1569072600,7,4000,0,3,38
1569072600,7,500,1,6,165
1569072600,3,-1,0,0,6
1569072600,1,10000,0,0,56
1569072600,7,4000,1,10,331
1569072600,255,4294967,0,0,3
1569072600,1,4000,0,0,1
1569072600,5,0,0,0,28
1569072600,7,2000,1,11,312
1569072600,6,2000,0,0,1
1569072600,255,0,2,0,26
1569072600,7,1200,1,4,81
1569072600,7,10000,0,2,251
1569072600,3,0,1,0,2
1569072600,6,2000,1,0,2
1569072600,7,1200,0,3,12
1569072660,1,2000,0,0,2
1569072660,255,0,2,1,31
1569072660,5,2000,1,78,3847
1569072660,7,10000,0,5,244
1569072660,4,2000,1,0,2
1569072660,7,10000,1,31,668
1569072660,5,500,1,18,441
1569072660,8,2000,0,0,2
1569072660,3,0,0,64,2541
1569072660,7,1200,0,4,13
1569072660,5,2000,0,71,5511
1569072660,3,0,1,0,9
1569072660,7,1200,1,2,90
1569072660,4,0,1,0,3
1569072660,3,1200,1,400,15158
1569072660,7,0,1,1,3
1569072660,5,4000,0,10,499
1569072660,6,2000,0,0,2
1569072660,6,4000,0,0,1
1569072660,7,0,0,0,55
1569072660,3,1200,0,54,1077
1569072660,3,-1,0,0,5
1569072660,5,500,0,11,878
1569072660,3,8000,0,0,2
1569072660,3,10000,1,625,23504
1569072660,5,4000,1,32,996
1569072660,3,10000,0,65,2641
1569072660,6,2000,1,1,2
1569072660,3,4000,1,270,12010
1569072660,6,0,1,0,3
1569072660,5,8000,0,0,2
1569072660,7,4000,0,1,43
1569072660,255,4294967,0,0,7
1569072660,5,0,0,0,30
1569072660,255,0,1,1,1
1569072660,5,1200,0,43,2137
1569072660,3,500,0,26,591
1569072660,5,0,1,0,3
1569072660,5,10000,1,55,1901
1569072660,5,1200,1,25,806
1569072660,3,2000,1,1389,65184
1569072660,3,2000,0,287,6534
1569072660,3,500,1,203,8876
1569072660,1,10000,0,0,54
1569072660,3,4000,0,154,2740
1569072660,7,500,1,3,164
1569072660,7,2000,1,4,317
1569072660,5,10000,0,6,576
1569072660,7,2000,0,0,39
1569072660,7,4000,1,12,327
1569072720,4,2000,1,0,1
1569072720,6,1200,0,0,1
1569072720,4,0,1,0,1
1569072720,3,0,1,1,22
1569072720,7,4000,0,1,49
1569072720,6,4000,0,0,2
1569072720,3,1200,1,245,11611
1569072720,7,1200,1,0,69
1569072720,7,1200,0,2,12
1569072720,7,500,0,1,2
1569072720,7,4000,1,13,277
1569072720,6,2000,1,0,1
1569072720,255,0,2,0,21
1569072720,1,500,1,0,1
1569072720,1,10000,0,1,64
1569072720,6,500,1,0,1
1569072720,6,2000,0,0,4
1569072720,7,500,1,0,129
1569072720,8,0,1,0,1
1569072720,7,2000,0,0,46
1569072720,3,0,0,66,2343
1569072720,7,2000,1,16,273
1569072720,1,2000,0,0,3
1569072720,7,10000,1,46,580
1569072720,5,0,0,2,36
1569072720,3,-1,0,1,6
1569072720,255,4294967,0,0,18
1569072720,5,0,1,0,4
1569072720,7,10000,0,2,241
1569072720,3,1200,0,57,1000
1569072720,3,10000,1,966,18125
1569072720,5,2000,0,64,4185
1569072720,3,8000,0,0,2
1569072720,3,500,0,36,553
1569072720,3,10000,0,51,2517
1569072720,7,0,1,0,1
1569072720,5,8000,0,0,2
1569072720,5,500,0,9,657
1569072720,255,0,0,0,1
1569072720,5,2000,1,68,2691
1569072720,3,4000,1,314,9351
1569072720,5,10000,1,62,1489
1569072720,5,1200,0,19,1583
1569072720,3,2000,0,414,6123
1569072720,5,4000,0,11,415
1569072720,5,1200,1,21,604
1569072720,5,4000,1,29,796
1569072720,6,0,1,0,3
1569072720,5,500,1,18,375
1569072720,3,4000,0,204,2633
1569072720,8,2000,0,0,2
1569072720,7,0,0,1,47
1569072720,3,500,1,146,7057
1569072720,3,2000,1,1271,50400
1569072720,5,10000,0,8,492
1569072780,3,2000,0,287,5275
1569072780,1,2000,0,0,3
1569072780,5,10000,1,64,1227
1569072780,7,500,1,1,93
1569072780,3,10000,1,764,14125
1569072780,5,2000,0,24,3096
1569072780,3,0,1,0,10
1569072780,5,0,1,0,2
1569072780,5,500,1,7,297
1569072780,7,4000,1,7,255
1569072780,3,500,1,101,5699
1569072780,255,4294967,0,0,11
1569072780,4,0,1,0,4
1569072780,7,0,1,0,1
1569072780,3,-1,0,0,10
1569072780,3,1200,0,43,845
1569072780,7,1200,0,1,11
1569072780,6,0,1,0,4
1569072780,5,4000,1,21,692
1569072780,7,-1,0,0,1
1569072780,5,1200,0,3,1196
1569072780,7,10000,1,29,497
1569072780,3,4000,1,140,7497
1569072780,6,2000,0,0,1
1569072780,3,8000,0,0,2
1569072780,5,0,0,1,25
1569072780,255,0,0,0,1
1569072780,6,2000,1,1,2
1569072780,7,1200,1,0,73
1569072780,3,4000,0,131,2399
1569072780,6,4000,0,0,1
1569072780,5,1200,1,16,541
1569072780,8,2000,0,0,1
1569072780,4,2000,1,1,2
1569072780,7,4000,0,3,42
1569072780,5,10000,0,4,429
1569072780,5,8000,0,0,2
1569072780,3,500,0,14,482
1569072780,3,0,0,60,1974
1569072780,7,0,0,0,23
1569072780,5,500,0,3,488
1569072780,3,1200,1,178,9243
1569072780,5,4000,0,2,314
1569072780,5,2000,1,44,2214
1569072780,3,10000,0,60,2441
1569072780,3,2000,1,784,40966
1569072780,6,1200,1,0,1
1569072780,8,1200,0,0,1
1569072780,7,10000,0,5,224
1569072780,7,500,0,1,3
1569072780,1,10000,0,1,56
1569072780,7,2000,1,7,250
1569072780,255,0,2,0,19
1569072780,7,2000,0,0,36
1569072840,5,10000,1,53,1148
1569072840,3,1200,0,47,844
1569072840,8,2000,1,0,2
1569072840,1,2000,0,0,4
1569072840,4,2000,1,0,5
1569072840,6,2000,0,0,3
1569072840,8,2000,0,0,3
1569072840,5,4000,1,19,654
1569072840,7,500,0,0,6
1569072840,255,0,2,0,23
1569072840,5,10000,0,8,430
1569072840,3,2000,0,336,5140
1569072840,5,8000,0,0,1
1569072840,6,1200,0,0,1
1569072840,3,500,0,17,493
1569072840,7,4000,0,2,46
1569072840,7,500,1,1,86
1569072840,3,8000,0,0,2
1569072840,7,10000,1,25,469
1569072840,5,500,0,0,438
1569072840,5,2000,0,28,2912
1569072840,3,10000,1,644,13132
1569072840,3,10000,0,65,2389
1569072840,5,2000,1,50,2093
1569072840,7,2000,0,2,33
1569072840,5,500,1,2,278
1569072840,7,0,1,0,4
1569072840,3,1200,1,181,8831
1569072840,7,0,0,0,23
1569072840,3,0,0,78,1955
1569072840,3,2000,1,842,40072
