min,cdn,p2p,device,bitrate,isp,value,cnt
1586765100,3,0,C8,4500,联通,0,1
1586765100,3,1,C3,500,联通,1,11
1586765100,3,0,C1,4500,电信,3,7
1586765100,3,1,C8,6000,电信,0,13
1586765100,3,0,C7,2500,移动,0,3
1586765100,3,0,C3,2500,移动,0,3
1586765100,3,1,C5,2500,联通,0,12
1586765100,3,0,C8,500,电信,0,3
1586765100,5,0,C6,4500,电信,1,4
1586765100,3,0,C8,500,移动,0,3
1586765100,5,0,C3,2500,电信,0,15
1586765100,5,1,C5,2500,联通,0,6
1586765100,3,0,C6,2500,联通,0,12
1586765100,3,1,C8,6000,小运营商,0,3
1586765100,5,1,C1,6000,移动,0,12
1586765100,3,0,C6,6000,联通,0,30
1586765100,5,0,C6,6000,联通,0,3
1586765100,3,1,C1,500,海外,0,5
1586765100,5,1,C1,4500,小运营商,0,6
1586765100,5,0,C3,6000,联通,0,5
1586765100,5,0,C2,6000,联通,0,3
1586765100,3,1,C1,2500,联通,9,318
1586765100,3,1,C1,2500,海外,0,5
1586765100,5,1,C1,2500,联通,1,49
1586765100,3,1,C3,4500,海外,0,8
1586765100,3,0,C7,500,移动,0,9
1586765100,3,0,C1,4500,移动,0,3
1586765100,3,0,C2,2500,联通,6,56
1586765100,3,1,C1,6000,移动,1,27
1586765100,5,0,C1,500,移动,0,9
1586765100,5,0,C3,2500,移动,0,2
1586765100,7,0,C2,4500,电信,0,1
1586765100,3,1,C3,6000,联通,1,24
1586765100,3,1,C1,500,小运营商,0,3
1586765100,3,1,C3,4500,小运营商,0,16
1586765100,3,0,C3,2500,电信,0,6
1586765100,3,1,C3,2500,电信,11,185
1586765100,5,1,C3,4500,联通,0,13
1586765100,3,0,C8,2500,电信,0,6
1586765100,3,0,C2,-1,联通,0,1
1586765100,3,0,C2,500,电信,0,22
1586765100,3,0,C2,500,移动,2,35
1586765100,5,0,C1,500,电信,0,3
1586765100,3,1,C8,2500,小运营商,0,8
1586765100,3,0,C2,6000,移动,0,9
1586765100,5,1,C1,500,联通,0,21
1586765100,3,0,C2,0,联通,2,65
1586765100,5,0,C6,6000,电信,0,1
1586765100,5,0,C2,2500,联通,0,2
1586765100,3,1,C3,2500,未知,0,1
1586765100,3,0,C2,2500,移动,11,196
1586765100,3,0,C6,6000,小运营商,0,6
1586765100,5,1,C3,6000,移动,0,3
1586765100,3,0,C7,500,电信,0,9
1586765100,3,1,C8,2500,移动,0,33
1586765100,3,1,C1,4500,联通,5,253
1586765100,3,1,C5,6000,移动,0,3
1586765100,5,1,C8,4500,移动,0,8
1586765100,3,1,C5,500,电信,0,2
1586765100,3,0,C6,6000,移动,0,46
1586765100,3,0,C1,0,电信,3,29
1586765100,3,1,C3,2500,联通,2,74
1586765100,5,1,C5,2500,海外,0,2
1586765100,5,0,C3,4500,联通,0,3
1586765100,3,0,C2,6000,电信,0,3
1586765100,3,0,C2,500,小运营商,0,3
1586765100,5,0,C1,2500,电信,0,1
1586765100,3,1,C3,6000,小运营商,0,6
1586765100,5,1,C1,4500,联通,0,39
1586765100,3,1,C8,6000,联通,0,5
1586765100,3,0,C8,4500,电信,0,4
1586765100,3,0,C2,4500,联通,2,46
1586765100,3,0,C3,500,联通,0,3
1586765100,3,0,C1,500,电信,0,3
1586765100,3,0,C1,4500,联通,1,8
1586765100,3,0,C3,4500,电信,0,15
1586765100,3,0,C6,500,移动,0,1
1586765100,3,1,C8,4500,联通,0,62
1586765100,5,1,C3,4500,电信,1,39
1586765100,5,0,C2,4500,联通,0,8
1586765100,3,1,C1,4500,小运营商,2,42
1586765100,3,1,C3,500,小运营商,0,3
1586765100,5,1,C1,500,电信,2,12
1586765100,3,1,C8,6000,移动,0,18
1586765100,5,0,C2,2500,移动,3,18
1586765100,5,0,C2,0,联通,0,6
1586765100,7,0,C2,2500,移动,0,1
1586765100,3,0,C7,4500,电信,0,3
1586765100,3,1,C5,2500,移动,0,30
1586765100,5,0,C1,500,联通,0,37
1586765100,5,0,C3,500,联通,0,6
1586765100,3,1,C1,4500,电信,15,498
1586765100,3,1,C5,2500,电信,1,65
1586765100,3,0,C8,2500,联通,0,4
1586765100,3,1,C8,2500,电信,0,28
1586765100,5,0,C1,2500,移动,0,7
1586765100,5,1,C3,6000,电信,0,5
1586765100,3,1,C3,500,电信,1,4
1586765100,3,0,C1,2500,移动,5,20
1586765100,3,0,C6,2500,电信,0,9
1586765100,5,1,C8,2500,海外,0,3
1586765100,3,1,C3,6000,海外,0,6
1586765100,3,0,C2,4500,小运营商,0,3
1586765100,3,0,C1,4500,小运营商,0,3
1586765100,5,0,C2,0,移动,0,3
1586765100,3,1,C1,500,电信,4,80
1586765100,5,0,C2,2500,电信,2,6
1586765100,3,1,C3,4500,电信,4,132
1586765100,3,0,C6,2500,移动,0,9
1586765100,6,0,C2,2500,电信,0,1
1586765100,5,1,C8,4500,联通,0,3
1586765100,3,1,C1,6000,电信,0,39
1586765100,3,0,C8,4500,小运营商,0,3
1586765100,3,0,C2,2500,小运营商,0,7
1586765100,3,0,C7,500,小运营商,1,5
1586765100,3,1,C3,2500,移动,6,181
1586765100,5,1,C3,500,联通,0,5
1586765100,3,0,C2,500,联通,1,24
1586765100,7,1,C5,0,移动,0,1
1586765100,3,1,C1,2500,移动,14,638
1586765100,3,1,C1,6000,海外,0,3
1586765100,3,0,C6,4500,联通,0,46
1586765100,3,0,C7,4500,移动,0,6
1586765100,3,1,C8,4500,小运营商,0,29
1586765100,3,0,C1,0,移动,2,15
1586765100,5,1,C1,2500,小运营商,0,4
1586765100,3,1,C1,6000,联通,1,28
1586765100,3,1,C8,2500,联通,0,18
1586765100,3,1,C3,6000,电信,1,23
1586765100,3,0,C1,2500,电信,2,13
1586765100,3,1,C1,4500,移动,11,548
1586765100,3,1,C3,500,移动,2,65
1586765100,5,1,C3,2500,移动,0,21
1586765100,3,0,C2,4500,电信,0,38
1586765100,3,1,C8,4500,电信,1,151
1586765100,3,1,C3,4500,未知,0,2
1586765100,5,1,C3,2500,联通,0,25
1586765100,3,0,C6,4500,电信,1,117
1586765100,3,1,C3,6000,移动,0,6
1586765100,3,1,C2,4500,电信,0,3
