min,cdn,bitrate,p2p,value,cnt
1575474000,1,0,1,0,4
1575474000,5,4000,0,24,1006
1575474000,5,1200,1,153,7781
1575474000,1,2000,0,5,133
1575474000,3,1200,0,7,136
1575474000,3,2000,0,10,341
1575474000,1,1200,0,3,29
1575474000,5,-1,0,0,1
1575474000,1,500,1,12,288
1575474000,8,10000,1,129,5215
1575474000,8,4000,0,29,641
1575474000,6,2000,1,0,1
1575474000,3,500,1,14,935
1575474000,8,1200,0,8,309
1575474000,5,2000,0,93,6048
1575474000,1,2000,1,30,1009
1575474000,3,500,0,7,86
1575474000,1,4000,1,21,703
1575474000,4,2000,1,0,1
1575474000,5,500,1,94,4434
1575474000,8,500,1,81,3533
1575474000,3,1200,1,25,1504
1575474000,3,2000,1,68,3491
1575474000,5,500,0,33,1423
1575474000,8,8000,0,0,6
1575474000,7,4000,0,0,1
1575474000,5,10000,0,9,1079
1575474000,3,10000,0,0,55
1575474000,3,0,0,1,103
1575474000,8,1200,1,126,5962
1575474000,1,500,0,1,22
1575474000,5,1200,0,35,2582
1575474000,4,10000,1,0,1
1575474000,5,2000,1,452,22541
1575474000,3,4000,0,10,174
1575474000,3,0,1,0,2
1575474000,1,4000,0,10,70
1575474000,5,0,0,5,325
1575474000,255,4294967,0,0,1
1575474000,5,10000,1,125,5923
1575474000,1,1200,1,7,360
1575474000,8,2000,1,346,17832
1575474000,3,4000,1,53,2464
1575474000,1,0,0,0,66
1575474000,8,0,1,0,9
1575474000,8,4000,1,235,13313
1575474000,4,1200,1,2,2
1575474000,8,10000,0,23,1137
1575474000,4,0,1,0,2
1575474000,8,0,0,6,266
1575474000,1,10000,0,1,78
1575474000,3,10000,1,23,831
1575474000,5,4000,1,276,16645
1575474000,8,500,0,6,165
1575474000,1,10000,1,25,750
1575474000,8,2000,0,40,937
1575474000,-1,0,2,0,24
1575474060,-1,0,2,0,24
1575474060,1,500,0,0,24
1575474060,1,10000,0,0,79
1575474060,3,10000,1,32,841
1575474060,8,1200,1,121,6135
1575474060,1,10000,1,19,774
1575474060,8,0,1,0,9
1575474060,1,2000,0,2,134
1575474060,8,0,0,9,270
1575474060,5,4000,0,134,1038
1575474060,1,0,1,2,3
1575474060,4,10000,1,0,1
1575474060,8,2000,1,357,18468
1575474060,8,8000,0,1,6
1575474060,8,500,1,58,3673
1575474060,8,10000,1,109,5305
1575474060,5,1200,1,160,8036
1575474060,8,500,0,8,180
1575474060,1,1200,0,2,28
1575474060,6,0,1,0,1
1575474060,1,2000,1,20,1070
1575474060,3,2000,0,12,343
1575474060,5,1200,0,32,2669
