min,cdn,bitrate,p2p,device,isp,value,cnt
1591167600,5,4000,1,adr,联通,3,77
1591167600,3,2000,1,ipad,海外,0,3
1591167600,5,500,1,adr,移动,1,37
1591167600,7,2000,0,ios,联通,0,3
1591167600,7,8000,1,pc_exe,联通,1,8
1591167600,7,4000,1,ios,电信,4,144
1591167600,7,500,1,adr,教育网,0,3
1591167600,5,4000,0,adr,移动,0,3
1591167600,3,500,1,ios,联通,0,7
1591167600,5,4000,1,webh5,电信,0,2
1591167600,7,8000,0,pc_exe,电信,0,23
1591167600,7,4000,1,adr,小运营商,0,15
1591167600,7,0,0,adr_tv,联通,0,12
1591167600,7,500,1,webh5,联通,0,5
1591167600,7,4000,1,webh5,联通,0,97
1591167600,3,2000,1,ipad,电信,0,6
1591167600,5,4000,1,ios,小运营商,0,9
1591167600,3,8000,1,pc_exe,移动,0,3
1591167600,7,8000,1,ios,联通,0,4
1591167600,7,4000,1,pc_exe,联通,4,76
1591167600,3,2000,1,pc_exe,电信,0,3
1591167600,5,2000,0,pc_exe,移动,0,1
1591167600,3,2000,0,pc_exe,海外,0,3
1591167600,7,4000,0,adr_tv,移动,0,14
1591167600,5,2000,0,ios,联通,0,95
1591167600,7,4000,0,adr_tv,电信,6,21
1591167600,7,8000,1,webh5,联通,0,6
1591167600,7,2000,1,ipad,联通,0,12
1591167600,7,500,0,pc_exe,电信,0,7
1591167600,5,2000,1,ipad,联通,0,15
1591167600,5,500,0,ios,联通,0,19
1591167600,7,2000,0,adr_tv,电信,2,23
1591167600,3,4000,1,adr,移动,2,66
1591167600,7,8000,1,ios,移动,0,4
1591167600,5,500,1,adr,电信,0,45
1591167600,3,500,1,adr,联通,0,9
1591167600,7,4000,1,webh5,电信,0,277
1591167600,7,4000,0,adr_tv,联通,0,6
1591167600,7,4000,1,ipad,联通,0,3
1591167600,7,2000,1,webh5,移动,0,28
1591167600,3,500,1,adr,移动,0,25
1591167600,7,8000,0,pc_exe,联通,0,10
1591167600,5,2000,1,ipad,小运营商,0,3
1591167600,3,4000,1,adr,联通,1,26
1591167600,5,4000,0,adr,电信,0,3
1591167600,7,500,1,webh5,电信,0,57
1591167600,3,500,0,ios,联通,0,3
1591167600,7,2000,1,ipad,移动,1,34
1591167600,5,500,1,ios,联通,0,4
1591167600,7,500,0,adr,电信,0,6
1591167600,7,500,1,ios,小运营商,0,4
1591167600,5,2000,0,adr_tv,电信,0,6
1591167600,5,4000,1,adr,移动,1,128
1591167600,7,8000,0,pc_exe,移动,0,29
1591167600,7,4000,1,ios,移动,1,85
1591167600,7,0,0,adr_tv,电信,0,15
1591167600,7,4000,1,ios,小运营商,0,9
1591167600,7,500,0,webh5,移动,0,1
1591167600,7,4000,1,adr,海外,0,3
1591167600,7,500,1,ios,移动,1,41
1591167600,5,2000,1,ios,小运营商,3,13
1591167600,7,8000,1,pc_exe,电信,0,6
1591167600,7,2000,0,ipad,电信,0,1
1591167600,7,500,1,adr,小运营商,0,3
1591167600,3,4000,1,ios,联通,0,10
1591167600,3,2000,1,ios,电信,0,24
1591167600,7,8000,0,adr_tv,小运营商,0,3
1591167600,5,500,1,adr,小运营商,0,6
1591167600,7,2000,1,pc_exe,电信,3,39
1591167600,3,8000,0,adr_tv,电信,0,3
1591167600,7,500,1,pc_exe,小运营商,0,3
1591167600,7,2000,1,adr,海外,0,2
1591167600,5,8000,1,ios,移动,0,3
1591167600,7,4000,0,adr,联通,0,3
1591167600,7,500,1,webh5,移动,0,13
1591167600,7,2000,1,webh5,海外,0,2
1591167600,7,8000,0,ios,联通,1,3
1591167600,3,4000,1,ios,电信,0,16
1591167600,7,8000,1,pc_exe,移动,0,17
1591167600,3,2000,1,webh5,海外,0,3
1591167600,3,2000,1,adr,小运营商,0,12
1591167600,3,2000,1,webh5,小运营商,0,3
1591167600,5,4000,0,adr,联通,0,9
1591167600,7,8000,1,adr,电信,0,32
1591167600,7,2000,1,adr,移动,16,672
1591167600,7,8000,1,ipad,电信,0,3
1591167600,7,2000,1,adr,教育网,0,4
1591167600,7,2000,1,pc_exe,移动,1,34
1591167600,7,2000,1,adr,小运营商,3,50
1591167600,3,8000,1,adr,电信,0,9
1591167600,3,8000,1,pc_exe,小运营商,0,9
1591167600,3,2000,1,adr,移动,2,46
1591167600,7,2000,1,adr_tv,电信,0,3
1591167600,3,500,0,web,电信,0,6
1591167600,3,8000,1,webh5,移动,0,2
1591167600,7,500,1,pc_exe,电信,0,3
1591167600,7,8000,0,web,电信,0,1
1591167600,3,4000,1,ipad,移动,0,3
1591167600,7,500,1,ios,海外,1,14
1591167600,5,2000,1,adr,小运营商,0,20
1591167600,5,2000,1,adr,联通,0,70
1591167600,5,8000,1,adr,电信,0,6
1591167600,5,2000,1,ios,海外,0,3
1591167600,7,4000,1,webh5,小运营商,0,6
1591167600,7,8000,1,adr,移动,1,29
1591167600,3,2000,1,adr,联通,1,23
1591167600,7,2000,1,ipad,电信,1,67
1591167600,3,500,0,web,联通,0,1
1591167600,3,4000,0,adr,电信,0,5
1591167600,7,2000,1,ipad,海外,0,6
1591167600,7,500,0,pc_exe,联通,0,3
1591167600,3,2000,0,adr,联通,0,9
1591167600,3,8000,1,ios,移动,0,4
1591167600,7,500,1,adr,电信,3,150
1591167600,7,2000,0,ios,移动,0,3
1591167600,5,4000,1,ios,联通,0,15
1591167600,5,500,1,webh5,海外,0,2
1591167600,5,2000,1,adr,电信,1,132
1591167600,5,2000,0,adr,移动,0,24
1591167600,7,0,1,ipad,移动,0,3
1591167600,7,2000,1,ios,电信,9,126
1591167600,7,2000,1,adr,电信,18,530
1591167600,7,8000,1,webh5,移动,0,19
1591167600,7,8000,1,webh5,电信,1,19
1591167600,3,8000,1,adr,联通,0,6
1591167600,7,2000,1,webh5,小运营商,0,14
1591167600,5,8000,1,pc_exe,电信,0,3
1591167600,7,500,0,adr_tv,移动,0,3
1591167600,7,4000,0,pc_exe,移动,0,56
1591167600,5,8000,1,adr,联通,0,5
1591167600,3,8000,0,pc_exe,联通,0,3
1591167600,7,4000,0,pc_exe,海外,0,3
1591167600,3,8000,1,webh5,联通,0,2
1591167600,5,4000,0,adr_tv,电信,0,3
1591167600,7,500,1,adr,联通,4,89
1591167600,3,8000,1,pc_exe,电信,0,21
1591167600,3,2000,1,adr,电信,2,42
1591167600,3,4000,1,webh5,电信,1,6
1591167600,7,500,1,webh5,小运营商,0,2
1591167600,7,2000,1,webh5,联通,0,39
1591167600,3,0,0,adr,海外,0,3
1591167600,7,4000,0,adr,移动,0,9
1591167600,5,4000,1,ios,电信,0,19
1591167600,3,500,1,adr,电信,0,7
1591167600,5,8000,0,ios,联通,0,3
1591167600,3,8000,1,adr,海外,0,3
1591167600,3,2000,1,ios,联通,0,25
1591167600,3,500,1,adr,小运营商,0,3
1591167600,5,8000,1,adr,海外,0,3
1591167600,7,2000,1,ios,移动,4,138
1591167600,5,2000,0,adr,电信,2,26
1591167600,7,500,1,pc_exe,联通,0,3
1591167600,5,500,1,adr,联通,0,18
1591167600,3,8000,1,ios,联通,0,3
1591167600,7,4000,1,webh5,移动,0,113
1591167600,7,2000,0,ios,电信,0,3
1591167600,7,4000,1,ios,联通,1,51
1591167600,5,2000,1,adr,移动,1,100
1591167600,7,2000,0,adr,电信,2,12
