min,cdn,bitrate,p2p,device,isp,value,cnt
1590821700,5,2000,1,ios,海外,6,161
1590821700,13,500,0,ios,联通,1,9
1590821700,7,8000,0,adr_tv,小运营商,3,9
1590821700,6,4000,1,adr,移动,189,12379
1590821700,5,4000,0,adr_tv,海外,0,18
1590821700,7,500,1,pc_exe,电信,5,39
1590821700,6,2000,0,ipad,移动,2,61
1590821700,6,4000,1,adr,未知,0,3
1590821700,7,500,1,ipad,未知,0,3
1590821700,13,4000,1,pc_exe,移动,0,21
1590821700,3,500,0,adr,海外,0,10
1590821700,3,2000,1,ios,电信,152,4928
1590821700,5,4000,1,ios,电信,247,4134
1590821700,13,8000,0,pc_exe,移动,0,153
1590821700,15,2000,1,ipad,教育网,0,9
1590821700,13,500,1,ios,移动,8,176
1590821700,5,4000,1,ipad,移动,2,351
1590821700,3,4000,1,pc_exe,海外,1,22
1590821700,15,500,1,adr,海外,0,9
1590821700,8,500,1,ios,联通,10,249
1590821700,13,8000,1,ipad,电信,0,79
1590821700,7,500,1,pc_exe,小运营商,0,2
1590821700,6,4000,0,webh5,电信,16,2015
1590821700,7,500,0,gamelive,电信,0,3
1590821700,15,2000,0,ios,电信,4,13
1590821700,13,8000,1,ios,联通,0,4
1590821700,5,4000,0,adr_tv,小运营商,0,45
1590821700,6,500,0,webh5,联通,0,65
1590821700,15,4000,1,ipad,海外,0,9
1590821700,6,2000,1,ios,海外,28,315
1590821700,5,2000,1,webh5,电信,2,204
1590821700,3,4000,0,web,移动,0,93
1590821700,3,2000,0,adr_tv,海外,2,16
1590821700,7,0,0,ipad,电信,0,3
1590821700,3,0,0,adr_tv,小运营商,0,48
1590821700,3,8000,1,webh5,电信,10,2237
1590821700,7,8000,1,ipad,海外,0,6
1590821700,8,8000,0,ios,电信,0,21
1590821700,6,0,1,ios,电信,27,498
1590821700,3,8000,1,adr,移动,12,956
1590821700,13,8000,1,ipad,移动,1,46
1590821700,255,2000,0,ios,电信,1,1
1590821700,13,8000,1,pc_exe,联通,0,34
1590821700,6,4000,1,webh5,阿里云,0,21
1590821700,8,2000,0,web,移动,1,10
1590821700,8,4000,0,adr_tv,海外,0,3
1590821700,8,4000,1,webh5,移动,4,3642
1590821700,15,8000,1,pc_exe,小运营商,0,3
1590821700,5,4000,1,pc_exe,联通,0,15
1590821700,8,2000,1,webh5,电信,0,1512
1590821700,6,500,1,webh5,教育网,1,30
1590821700,7,4000,0,web,移动,0,2
1590821700,6,2000,1,ios,小运营商,5,276
1590821700,7,2000,0,adr_tv,海外,0,24
1590821700,7,2000,1,webh5,移动,5,2876
1590821700,5,8000,0,ios,电信,6,25
1590821700,13,4000,0,pc_exe,联通,0,44
