min,cdn,bitrate,p2p,device,isp,value,cnt
1590873720,3,500,1,ipad,联通,3,6
1590873720,5,2000,0,adr_tv,移动,0,3
1590873720,3,500,0,adr_tv,电信,0,3
1590873720,3,2000,0,adr_tv,电信,0,12
1590873720,3,2000,1,ios,移动,5,166
1590873720,5,500,0,adr_tv,移动,2,3
1590873720,5,0,0,adr_tv,电信,0,9
1590873720,5,500,1,ios,电信,0,4
1590873720,3,500,1,ipad,电信,5,6
1590873720,5,500,0,adr,联通,29,30
1590873720,5,500,1,adr,移动,14,15
1590873720,3,0,0,adr,小运营商,0,3
1590873720,3,500,1,ios,移动,13,36
1590873720,3,2000,0,webh5,电信,0,14
1590873720,5,2000,1,pc_exe,移动,0,6
1590873720,5,2000,1,webh5,小运营商,0,3
1590873720,5,2000,1,ios,海外,0,9
1590873720,3,2000,1,adr,电信,4,493
1590873720,3,500,1,pc_exe,电信,6,6
1590873720,5,2000,1,ios,移动,2,52
1590873720,3,500,0,adr_tv,移动,1,12
1590873720,3,2000,0,ipad,联通,0,3
1590873720,5,500,0,pc_exe,小运营商,0,3
1590873720,3,2000,0,ipad,移动,0,3
1590873720,3,0,0,adr_tv,电信,10,137
1590873720,3,500,0,web,联通,0,6
1590873720,3,500,1,ios,电信,25,39
1590873720,3,0,0,adr,联通,0,39
1590873720,3,0,0,adr_tv,海外,0,3
1590873720,3,0,1,ipad,小运营商,0,3
1590873720,3,0,0,adr,电信,1,56
1590873720,5,2000,1,webh5,电信,0,11
1590873720,3,2000,0,web,电信,0,6
1590873720,3,500,0,ios,电信,0,3
1590873720,3,2000,1,ipad,移动,0,36
1590873720,3,500,1,adr,联通,26,27
1590873720,5,0,0,adr_tv,联通,0,12
1590873720,3,500,1,webh5,联通,0,15
1590873720,3,2000,0,adr_tv,联通,0,6
1590873720,3,2000,1,ipad,联通,1,53
1590873720,5,500,0,ipad,移动,0,3
1590873720,3,2000,0,pc_exe,小运营商,0,6
1590873720,3,2000,1,pc_exe,电信,1,137
1590873720,3,500,0,ipad,小运营商,0,3
1590873720,5,500,1,ios,海外,1,3
1590873720,5,2000,0,pc_exe,联通,0,5
1590873720,3,2000,1,webh5,海外,0,6
1590873720,5,2000,1,adr,移动,4,111
1590873720,3,2000,1,adr,海外,0,3
1590873720,3,0,0,adr_tv,移动,5,64
1590873720,3,2000,1,ipad,电信,1,80
1590873720,5,2000,1,ios,电信,0,86
1590873720,3,2000,1,ipad,海外,0,3
1590873720,3,500,1,adr,电信,60,63
1590873720,3,500,0,adr,移动,0,6
1590873720,5,500,1,ipad,电信,3,3
1590873720,3,500,1,adr,移动,61,66
1590873720,5,2000,0,pc_exe,移动,0,3
1590873720,3,2000,1,ipad,小运营商,0,9
1590873720,5,2000,1,adr,小运营商,0,9
1590873720,3,500,0,pc_exe,电信,0,6
1590873720,5,500,0,adr,移动,7,9
1590873720,3,2000,1,webh5,电信,0,543
1590873720,5,0,0,adr,电信,0,11
1590873720,5,2000,1,ipad,移动,1,15
1590873720,3,500,0,ipad,电信,0,9
1590873720,3,0,0,adr_tv,联通,0,45
1590873720,5,500,1,adr,联通,8,9
1590873720,3,2000,1,ios,联通,1,125
1590873720,3,500,0,adr,海外,0,3
1590873720,3,500,0,web,移动,0,6
1590873720,5,2000,1,ipad,联通,0,9
1590873720,3,2000,0,adr,海外,0,3
1590873720,3,2000,1,pc_exe,小运营商,0,3
1590873720,5,2000,1,adr,联通,1,105
1590873720,3,2000,0,ipad,电信,0,3
1590873720,3,2000,1,ios,小运营商,0,1
1590873720,3,500,1,webh5,电信,0,89
1590873720,3,2000,0,pc_exe,电信,0,111
1590873720,3,500,0,adr,电信,0,21
1590873720,3,500,1,ios,联通,6,9
1590873720,3,2000,0,ios,移动,0,4
1590873720,3,500,0,adr,联通,0,3
1590873720,3,0,1,ipad,电信,0,3
1590873720,4,0,1,ios,移动,0,1
1590873720,3,0,0,adr_tv,小运营商,0,6
1590873720,5,2000,0,webh5,电信,0,3
1590873720,3,2000,1,pc_exe,移动,1,39
1590873720,5,2000,0,ios,联通,0,38
1590873720,3,500,0,pc_exe,联通,0,4
1590873720,3,2000,1,ios,海外,0,13
1590873720,5,2000,1,adr,电信,0,121
1590873720,3,2000,1,pc_exe,海外,0,3
1590873720,3,2000,1,webh5,移动,0,118
1590873720,3,500,1,webh5,移动,0,19
1590873720,5,2000,1,pc_exe,电信,0,3
1590873720,3,2000,0,webh5,联通,0,3
1590873720,5,500,1,adr,电信,17,24
1590873720,5,500,0,ios,联通,6,15
1590873720,3,500,1,pc_exe,移动,3,3
1590873720,3,2000,0,pc_exe,联通,0,59
1590873720,3,2000,1,adr,移动,6,421
1590873720,3,500,1,webh5,小运营商,0,9
1590873720,5,2000,1,ipad,电信,0,6
1590873720,3,500,0,ipad,移动,0,3
1590873720,3,2000,1,ios,电信,1,260
1590873720,5,500,1,ios,移动,12,16
1590873720,3,2000,0,adr_tv,移动,0,6
1590873720,5,0,0,adr,联通,1,73
1590873720,3,500,1,ios,海外,2,10
1590873720,3,2000,1,adr,小运营商,0,15
1590873720,3,0,0,adr,移动,0,71
1590873720,3,2000,0,pc_exe,移动,0,64
1590873720,3,2000,0,ios,电信,0,3
1590873720,5,2000,0,pc_exe,电信,0,9
1590873720,3,2000,1,adr,联通,3,278
1590873720,3,500,0,adr_tv,联通,0,3
1590873720,3,500,1,pc_exe,联通,3,3
1590873720,5,2000,1,ios,联通,0,42
1590873720,3,2000,1,webh5,联通,0,177
1590873720,3,500,0,web,电信,0,9
1590873720,3,500,1,adr,小运营商,3,3
1590873720,5,2000,1,ios,小运营商,0,11
1590873720,3,2000,1,webh5,小运营商,0,8
1590873720,3,2000,1,pc_exe,联通,3,53
1590873720,3,500,0,pc_exe,移动,0,2
1590873720,5,500,0,adr,电信,2,2
1590873780,3,500,0,pc_exe,联通,0,5
1590873780,3,0,0,adr_tv,海外,0,3
1590873780,5,2000,0,webh5,电信,0,2
1590873780,5,2000,1,ios,小运营商,0,10
1590873780,5,500,1,ios,移动,5,12
1590873780,5,0,0,adr_tv,电信,0,9
1590873780,3,2000,1,webh5,联通,0,183
1590873780,5,0,0,adr,联通,1,71
