min,cdn,bitrate,p2p,device,isp,value,cnt
1591099560,5,4000,1,ios,小运营商,0,7
1591099560,3,2000,0,pc_exe,移动,0,59
1591099560,3,2000,0,web,电信,0,2
1591099560,3,500,1,pc_exe,电信,0,9
1591099560,255,0,2,webh5,电信,0,5
1591099560,5,500,1,adr,移动,0,21
1591099560,3,500,1,webh5,海外,0,9
1591099560,5,500,0,ios,联通,0,25
1591099560,3,4000,0,web,联通,0,6
1591099560,5,2000,0,adr,联通,5,176
1591099560,3,2000,0,ipad,电信,0,7
1591099560,3,2000,0,ios,联通,0,5
1591099560,3,4000,1,pc_exe,小运营商,0,3
1591099560,5,2000,1,webh5,海外,0,3
1591099560,3,4000,1,webh5,移动,0,35
1591099560,3,500,1,ios,移动,1,126
1591099560,3,4000,0,ios,电信,0,9
1591099560,5,2000,1,webh5,联通,0,6
1591099560,3,2000,1,webh5,移动,0,203
1591099560,5,500,1,ios,海外,0,6
1591099560,3,0,0,adr_tv,移动,1,36
1591099560,5,2000,0,adr,电信,0,25
1591099560,3,4000,0,ios,联通,0,9
1591099560,5,4000,1,webh5,电信,0,3
1591099560,3,2000,0,ipad,联通,0,6
1591099560,5,4000,1,webh5,联通,0,3
1591099560,5,500,1,ipad,海外,0,3
1591099560,3,2000,1,webh5,小运营商,0,26
1591099560,3,2000,0,adr,移动,1,22
1591099560,5,2000,0,pc_exe,电信,0,21
1591099560,5,2000,1,ios,移动,44,139
1591099560,3,500,1,ipad,移动,0,2
1591099560,5,4000,1,pc_exe,联通,0,9
1591099560,5,2000,1,ios,联通,17,51
1591099560,3,2000,0,webh5,移动,0,34
1591099560,3,500,0,adr,联通,0,2
1591099560,5,4000,0,webh5,海外,0,5
1591099560,3,4000,1,ios,联通,0,56
1591099560,3,2000,0,pc_exe,小运营商,0,8
1591099560,3,2000,1,ipad,联通,36,57
1591099560,3,4000,1,adr,小运营商,0,12
1591099560,3,4000,1,ipad,电信,0,19
1591099560,3,2000,1,adr,移动,296,558
1591099560,5,2000,1,ios,小运营商,10,23
1591099560,5,2000,1,adr,联通,43,76
1591099560,5,2000,1,pc_exe,电信,0,1
1591099560,3,500,0,ipad,移动,0,3
1591099560,3,4000,1,ios,海外,1,5
1591099560,3,4000,0,adr_tv,移动,0,8
1591099560,5,0,0,adr_tv,联通,0,3
1591099560,3,0,0,adr,移动,0,3
1591099560,3,500,1,webh5,电信,0,38
1591099560,5,2000,1,ipad,移动,3,9
1591099560,3,500,0,pc_exe,电信,0,10
1591099560,5,500,0,adr,移动,0,15
1591099560,5,4000,1,adr,电信,1,49
1591099560,3,2000,0,webh5,小运营商,0,3
1591099560,5,4000,1,pc_exe,电信,0,15
1591099560,3,4000,1,adr,移动,1,196
1591099560,5,2000,1,adr,教育网,0,2
1591099560,3,500,0,adr,电信,3,12
1591099560,5,2000,0,adr_tv,联通,0,8
1591099560,3,2000,1,ios,海外,3,16
1591099560,3,500,1,webh5,联通,0,11
1591099560,5,0,0,adr_tv,电信,1,6
1591099560,3,0,1,ios,电信,0,1
1591099560,3,500,0,webh5,电信,0,3
1591099560,5,500,1,adr,海外,0,3
1591099560,5,4000,0,pc_exe,电信,0,12
1591099560,3,2000,0,adr_tv,电信,4,34
1591099560,3,4000,1,webh5,联通,0,19
1591099560,3,2000,0,adr_tv,小运营商,0,3
1591099560,5,2000,1,webh5,移动,0,9
1591099560,3,500,1,webh5,移动,0,25
1591099560,5,4000,0,pc_exe,移动,0,8
1591099560,3,4000,1,ios,移动,4,115
1591099560,3,2000,1,adr,海外,12,22
1591099560,3,2000,1,pc_exe,联通,42,67
1591099560,5,4000,1,ios,海外,0,3
1591099560,5,4000,1,ios,电信,0,42
1591099560,3,2000,1,pc_exe,电信,99,164
1591099560,3,4000,0,web,移动,0,9
1591099560,5,2000,1,adr,移动,78,132
1591099560,3,500,1,pc_exe,移动,0,6
1591099560,5,500,0,adr,联通,2,98
1591099560,5,2000,0,adr_tv,移动,4,12
1591099560,3,0,0,adr,电信,0,4
1591099560,3,2000,1,ipad,小运营商,2,3
1591099560,3,4000,0,webh5,电信,0,9
1591099560,3,2000,1,adr,电信,344,626
1591099560,3,4000,1,ipad,移动,0,10
1591099560,3,2000,0,webh5,联通,0,32
1591099560,3,4000,1,adr,联通,2,91
1591099560,3,4000,1,ios,小运营商,0,9
1591099560,5,4000,1,ipad,联通,0,3
1591099560,5,2000,1,ipad,电信,12,21
1591099560,5,2000,0,ios,电信,0,3
1591099560,5,2000,0,adr_tv,电信,0,9
1591099560,3,2000,0,adr_tv,联通,0,14
1591099560,3,500,1,adr,电信,3,185
1591099560,3,500,1,adr,联通,0,66
1591099560,3,500,1,ios,小运营商,0,5
1591099560,3,500,1,adr,海外,0,3
1591099560,3,4000,1,pc_exe,移动,0,29
1591099560,3,500,0,webh5,海外,0,2
1591099560,5,2000,0,pc_exe,联通,0,9
1591099560,5,500,1,ios,电信,1,27
1591099560,5,500,1,adr,小运营商,0,1
1591099560,5,500,1,ios,联通,0,4
1591099560,3,2000,1,pc_exe,小运营商,7,13
1591099560,3,4000,0,pc_exe,联通,0,14
1591099560,3,2000,0,ios,移动,2,31
1591099560,3,500,1,ios,联通,4,49
1591099560,3,500,1,adr,小运营商,0,1
1591099560,3,2000,1,pc_exe,教育网,1,1
1591099560,3,2000,1,pc_exe,移动,66,112
1591099560,5,2000,0,ios,移动,1,6
1591099560,3,2000,0,pc_exe,海外,0,6
1591099560,3,2000,1,webh5,未知,0,3
1591099560,3,4000,0,pc_exe,电信,0,46
1591099560,5,4000,0,pc_exe,联通,0,8
1591099560,5,500,1,adr,电信,1,37
1591099560,5,500,1,ipad,小运营商,0,3
1591099560,3,2000,0,adr,联通,0,9
1591099560,3,500,1,adr,移动,1,175
1591099560,3,0,0,webh5,电信,0,6
1591099560,3,2000,0,ipad,移动,0,3
1591099560,5,500,1,pc_exe,电信,0,3
1591099560,3,2000,1,webh5,电信,0,375
1591099560,3,2000,0,ios,海外,0,3
1591099560,3,500,0,pc_exe,联通,0,1
1591099560,5,2000,1,webh5,电信,0,9
1591099560,5,2000,1,adr,小运营商,12,21
1591099560,5,2000,1,ipad,联通,2,3
1591099560,5,4000,1,ios,联通,4,24
1591099560,3,4000,1,webh5,电信,3,79
1591099560,3,2000,1,adr,小运营商,19,39
1591099560,3,2000,1,ipad,电信,73,124
1591099560,5,2000,0,pc_exe,小运营商,0,3
1591099560,5,2000,1,adr,电信,68,123
