min,cdn,bitrate,p2p,device,isp,value,cnt
1590986400,7,500,0,webh5,移动,0,8
1590986400,3,2000,1,ipad,移动,0,9
1590986400,3,4000,1,webh5,海外,0,5
1590986400,3,0,0,adr,联通,0,6
1590986400,5,4000,0,adr,联通,2,7
1590986400,3,4000,1,pc_exe,移动,2,12
1590986400,7,8000,1,ipad,电信,0,19
1590986400,5,4000,1,ios,电信,4,42
1590986400,7,8000,0,pc_exe,小运营商,1,3
1590986400,7,2000,0,adr,移动,0,43
1590986400,3,4000,1,adr,小运营商,0,3
1590986400,7,4000,1,pc_exe,海外,1,3
1590986400,3,8000,1,pc_exe,联通,1,34
1590986400,7,4000,0,webh5,联通,0,21
1590986400,3,0,0,adr_tv,电信,0,6
1590986400,7,500,1,webh5,小运营商,0,3
1590986400,5,8000,1,ios,移动,0,12
1590986400,5,8000,1,webh5,移动,0,3
1590986400,5,500,1,ios,联通,1,31
1590986400,3,500,0,adr,移动,0,2
1590986400,7,4000,1,ipad,电信,2,28
1590986400,5,8000,0,pc_exe,电信,1,20
1590986400,7,8000,1,ios,联通,0,8
1590986400,7,4000,1,pc_exe,移动,33,336
1590986400,7,500,1,ios,小运营商,0,2
1590986400,7,8000,0,web,电信,0,1
1590986400,5,4000,1,adr,教育网,0,3
1590986400,3,500,0,web,电信,0,3
1590986400,5,4000,0,ios,联通,1,11
1590986400,3,8000,1,adr,移动,0,22
1590986400,5,0,0,adr,电信,0,3
1590986400,3,4000,1,adr,移动,9,120
1590986400,7,4000,0,adr_tv,移动,1,34
1590986400,3,8000,1,ipad,移动,0,3
1590986400,7,2000,0,pc_exe,移动,1,24
1590986400,7,4000,1,ios,教育网,0,1
1590986400,3,2000,1,webh5,联通,1,3
1590986400,3,4000,0,adr_tv,联通,0,3
1590986400,5,4000,0,webh5,联通,0,3
1590986400,7,500,1,webh5,移动,0,51
1590986400,7,500,0,pc_exe,小运营商,0,2
1590986400,3,8000,1,ios,移动,0,12
1590986400,7,500,0,pc_exe,联通,0,3
1590986400,5,4000,1,pc_exe,联通,0,12
1590986400,3,4000,1,webh5,移动,0,3
1590986400,5,2000,0,adr,移动,0,53
1590986400,3,8000,0,pc_exe,电信,0,11
1590986400,7,0,0,adr_tv,联通,14,33
1590986400,3,500,1,adr,电信,4,49
1590986400,3,4000,1,adr,联通,3,53
1590986400,7,8000,1,pc_exe,电信,0,64
1590986400,3,2000,0,adr_tv,电信,0,3
1590986400,3,500,0,ios,联通,0,6
1590986400,5,8000,1,ipad,电信,0,3
1590986400,3,2000,0,adr,移动,0,10
1590986400,7,500,1,ipad,移动,0,5
1590986400,3,2000,0,web,电信,0,3
1590986400,3,2000,1,webh5,电信,0,2
1590986400,3,8000,0,adr_tv,联通,0,3
1590986400,7,2000,1,webh5,海外,0,12
1590986400,5,500,0,adr_tv,移动,0,3
1590986400,3,4000,1,ios,移动,3,18
1590986400,7,2000,1,ios,小运营商,0,16
1590986400,3,500,1,ios,联通,0,10
1590986400,3,500,1,adr,联通,0,11
