min,cdn,bitrate,p2p,device,isp,value,cnt
1591295820,5,4000,0,pc_exe,海外,0,3
1591295820,5,8000,1,adr,海外,0,3
1591295820,3,500,1,webh5,联通,0,18
1591295820,5,8000,0,pc_exe,移动,0,13
1591295820,5,4000,0,adr,联通,0,16
1591295820,3,2000,0,pc_exe,电信,0,71
1591295820,5,4000,1,webh5,小运营商,0,3
1591295820,5,500,1,ios,电信,1,152
1591295820,3,2000,1,pc_exe,小运营商,0,15
1591295820,5,500,1,ipad,联通,0,3
1591295820,3,500,0,adr,移动,4,50
1591295820,3,8000,1,adr,小运营商,0,3
1591295820,5,2000,1,ipad,小运营商,0,3
1591295820,5,500,0,adr,联通,2,534
1591295820,5,0,0,ios,电信,0,1
1591295820,5,8000,1,adr,小运营商,0,9
1591295820,3,2000,0,ipad,电信,0,3
1591295820,3,4000,1,ios,海外,1,71
1591295820,5,4000,1,ios,海外,0,10
1591295820,3,4000,1,ios,小运营商,0,65
1591295820,3,500,1,ios,海外,0,86
1591295820,3,4000,1,ios,电信,23,1726
1591295820,3,4000,0,web,电信,0,3
1591295820,3,2000,1,pc_exe,电信,1,155
1591295820,5,4000,1,ios,联通,4,237
1591295820,3,4000,0,adr_tv,电信,2,54
1591295820,3,4000,1,pc_exe,移动,2,108
1591295820,3,500,1,ipad,移动,0,15
1591295820,3,500,0,ipad,联通,0,3
1591295820,3,500,0,web,联通,0,3
1591295820,3,500,0,pc_exe,海外,0,4
1591295820,5,500,1,adr,联通,0,140
1591295820,3,0,1,ipad,海外,0,1
1591295820,3,8000,1,ios,海外,0,4
1591295820,5,4000,1,pc_exe,小运营商,0,3
1591295820,5,4000,1,adr,小运营商,0,44
1591295820,3,4000,1,webh5,电信,1,512
1591295820,5,4000,0,adr,电信,0,9
1591295820,5,4000,1,adr,教育网,0,3
1591295820,3,8000,1,adr,移动,1,224
1591295820,5,500,0,ios,电信,0,6
1591295820,5,8000,1,pc_exe,移动,0,3
1591295820,3,4000,0,adr,联通,3,33
1591295820,3,500,1,webh5,小运营商,0,6
1591295820,3,4000,0,adr_tv,联通,3,21
1591295820,3,2000,1,ipad,联通,2,239
1591295820,3,0,0,webh5,电信,0,1
1591295820,3,8000,1,ipad,移动,0,33
1591295820,3,4000,0,pc_exe,联通,1,61
1591295820,3,8000,0,pc_exe,移动,0,44
1591295820,3,4000,1,adr,联通,7,917
1591295820,3,4000,1,pc_exe,小运营商,0,15
1591295820,5,8000,1,webh5,电信,0,6
1591295820,5,4000,1,ios,移动,11,209
1591295820,3,500,1,ios,电信,18,594
1591295820,5,8000,0,pc_exe,电信,1,12
1591295820,3,0,0,adr,电信,0,3
1591295820,3,8000,0,ipad,移动,0,3
1591295820,5,4000,0,adr_tv,联通,0,3
1591295820,3,500,0,adr,联通,0,38
1591295820,3,2000,0,ipad,小运营商,0,3
1591295820,3,2000,0,adr_tv,移动,5,63
1591295820,3,2000,1,ios,教育网,0,6
1591295820,5,2000,1,pc_exe,电信,0,12
1591295820,4,0,1,ios,移动,0,1
1591295820,5,2000,0,adr_tv,电信,2,20
1591295820,5,4000,1,ios,未知,0,2
1591295820,5,2000,1,ios,小运营商,2,86
1591295820,5,500,1,ipad,海外,0,3
1591295820,3,500,0,web,移动,0,3
1591295820,3,8000,0,pc_exe,联通,0,29
1591295820,5,8000,1,ios,小运营商,0,6
1591295820,3,0,0,adr,联通,0,3
1591295820,3,500,0,webh5,联通,0,1
1591295820,5,2000,0,adr_tv,移动,3,9
1591295820,255,0,2,webh5,联通,0,3
1591295820,5,500,0,pc_exe,小运营商,0,3
1591295820,5,500,0,ipad,联通,0,3
1591295820,5,500,0,adr,移动,0,49
1591295820,5,4000,0,adr,移动,0,3
1591295820,3,2000,0,adr_tv,联通,1,24
1591295820,3,8000,0,adr_tv,电信,3,12
1591295820,3,500,0,adr,海外,3,10
1591295820,5,4000,1,ios,电信,20,449
1591295820,3,2000,0,ios,小运营商,0,3
1591295820,5,4000,1,webh5,电信,0,6
1591295820,3,500,1,pc_exe,海外,1,9
1591295820,5,2000,0,pc_exe,电信,0,8
1591295820,3,4000,0,adr_tv,小运营商,0,9
1591295820,3,4000,0,adr,电信,0,75
1591295820,3,2000,0,ipad,移动,1,13
1591295820,3,4000,1,ios,联通,9,576
1591295820,3,4000,0,webh5,移动,0,9
1591295820,5,500,0,adr_tv,移动,3,6
1591295820,5,4000,1,adr,电信,9,713
1591295820,5,2000,0,adr,海外,0,3
1591295820,3,4000,1,webh5,海外,2,27
1591295820,5,4000,0,adr_tv,电信,0,17
1591295820,3,2000,1,adr,联通,24,1782
1591295820,5,500,1,ipad,移动,0,6
1591295820,3,2000,1,webh5,电信,1,361
1591295820,5,8000,1,adr,电信,0,119
1591295820,3,2000,0,ios,电信,3,27
1591295820,3,500,1,ios,未知,0,2
1591295820,3,8000,1,webh5,电信,0,38
1591295820,5,4000,1,pc_exe,电信,1,1
1591295820,5,0,0,adr_tv,联通,0,12
1591295820,5,8000,0,ios,联通,0,28
1591295820,5,2000,1,ipad,移动,0,42
1591295820,3,8000,1,ios,电信,0,181
1591295820,5,2000,0,adr,移动,0,120
1591295820,3,4000,1,pc_exe,联通,1,62
1591295820,3,500,0,ios,海外,0,6
1591295820,5,2000,1,ios,联通,4,317
1591295820,3,500,0,pc_exe,移动,0,14
1591295820,3,500,0,webh5,海外,0,6
1591295820,3,8000,1,ipad,海外,0,3
1591295820,5,4000,0,ios,移动,0,3
1591295820,5,2000,0,adr,电信,2,92
1591295820,3,2000,0,ios,移动,1,28
1591295820,3,4000,1,adr,小运营商,3,99
1591295820,3,2000,0,adr,小运营商,0,3
1591295820,3,4000,1,adr,海外,0,39
1591295820,5,2000,1,ipad,联通,0,30
1591295820,3,4000,1,adr,教育网,0,3
1591295820,3,2000,0,adr,移动,4,107
1591295820,3,8000,1,ipad,电信,2,54
1591295820,3,4000,1,pc_exe,电信,8,227
1591295820,5,500,0,adr,电信,0,40
1591295820,3,2000,0,adr_tv,电信,6,93
1591295820,3,2000,0,web,电信,0,3
1591295820,3,4000,0,webh5,小运营商,0,2
1591295820,5,500,0,ios,移动,0,6
1591295820,5,2000,0,adr_tv,联通,0,12
1591295820,5,2000,1,adr,小运营商,3,113
1591295820,5,4000,1,webh5,海外,0,3
1591295820,5,8000,1,pc_exe,电信,0,15
1591295820,5,8000,0,pc_exe,联通,0,4
1591295820,5,8000,1,ios,移动,1,30
1591295820,5,8000,1,ios,海外,0,5
1591295820,5,4000,0,adr_tv,移动,0,3
1591295820,5,2000,1,ipad,电信,0,38
1591295820,3,8000,1,ios,移动,1,154
1591295820,3,500,1,pc_exe,联通,0,3
1591295820,3,8000,0,webh5,电信,0,6
1591295820,3,2000,1,ios,小运营商,3,145
1591295820,3,2000,0,ios,海外,0,3
1591295820,255,0,2,webh5,电信,0,6
1591295820,5,4000,1,webh5,移动,0,6
1591295820,5,2000,1,adr,移动,4,805
1591295820,3,4000,1,ios,移动,13,935
1591295820,5,2000,0,ios,电信,0,28
1591295820,3,500,1,ios,小运营商,0,26
1591295820,5,4000,0,ios,联通,0,33
1591295820,3,4000,0,pc_exe,小运营商,0,3
1591295820,3,8000,1,adr,电信,2,355
1591295820,5,4000,1,ipad,电信,0,3
1591295820,3,500,1,pc_exe,电信,1,12
1591295820,3,2000,0,adr,联通,6,128
1591295820,5,2000,0,adr_tv,小运营商,0,6
1591295820,5,500,0,adr,小运营商,0,5
1591295820,3,2000,0,adr_tv,小运营商,0,8
1591295820,3,2000,1,pc_exe,联通,0,42
1591295820,5,4000,1,ipad,移动,0,6
1591295820,5,500,0,adr,海外,0,3
1591295820,5,2000,1,adr,联通,3,466
1591295820,3,8000,0,ios,联通,0,2
1591295820,3,8000,0,ios,移动,0,5
1591295820,5,500,1,ipad,电信,0,3
1591295820,5,4000,1,adr,移动,1,529
1591295820,3,4000,1,ios,未知,0,1
1591295820,3,8000,0,pc_exe,电信,0,69
1591295820,3,500,0,webh5,小运营商,0,2
1591295820,3,500,1,ipad,小运营商,0,6
1591295820,5,500,1,adr,移动,3,229
1591295820,5,500,1,ipad,小运营商,0,3
1591295820,3,500,0,pc_exe,电信,0,19
1591295820,3,2000,1,webh5,小运营商,0,40
1591295820,3,2000,1,adr,海外,2,100
1591295820,3,500,1,ios,移动,10,856
1591295820,5,0,0,adr_tv,电信,0,12
1591295820,3,500,1,adr,海外,0,88
1591295820,3,4000,0,adr,小运营商,0,3
1591295820,5,4000,0,pc_exe,移动,0,5
1591295820,5,2000,0,ios,移动,0,16
1591295820,3,4000,0,webh5,电信,0,17
1591295820,3,2000,1,webh5,联通,0,108
1591295820,3,500,0,adr_tv,联通,0,3
1591295820,3,8000,1,webh5,移动,1,35
1591295820,3,500,1,ipad,联通,3,12
1591295820,3,4000,1,webh5,移动,0,133
1591295820,3,8000,0,ipad,电信,0,3
1591295820,3,2000,0,webh5,联通,0,13
1591295820,5,500,0,ios,联通,0,274
1591295820,3,0,1,ipad,电信,1,3
1591295820,3,8000,0,ios,电信,0,2
1591295820,5,8000,1,ios,电信,1,56
1591295820,3,2000,1,ipad,电信,2,540
1591295820,5,500,0,pc_exe,移动,0,3
1591295820,3,2000,0,webh5,移动,0,13
1591295820,3,2000,1,ios,联通,12,1059
1591295820,5,4000,0,pc_exe,电信,0,12
1591295820,3,500,0,ipad,海外,0,3
1591295820,3,8000,0,web,电信,0,6
1591295820,5,500,0,adr_tv,电信,0,6
1591295820,3,2000,0,adr,电信,8,145
1591295820,3,8000,0,adr_tv,移动,0,6
1591295820,5,500,1,ios,海外,0,13
1591295820,3,500,0,ipad,移动,0,3
1591295820,3,8000,1,ios,联通,0,45
1591295820,3,4000,1,adr,移动,20,1839
1591295820,3,4000,0,ios,移动,0,12
1591295820,3,8000,0,web,移动,0,6
1591295820,3,4000,1,adr,未知,0,3
1591295820,3,500,1,ios,联通,5,338
1591295820,5,500,0,ipad,移动,0,3
1591295820,5,2000,1,webh5,移动,0,1
1591295820,3,500,1,adr,小运营商,1,63
1591295820,5,2000,0,pc_exe,联通,0,6
1591295820,3,2000,1,pc_exe,海外,0,15
1591295820,3,2000,1,ipad,海外,2,88
1591295820,5,4000,0,ios,电信,0,2
1591295820,5,8000,1,ios,联通,0,27
1591295820,5,2000,1,ios,电信,12,907
1591295820,3,500,1,webh5,电信,0,85
1591295820,3,4000,0,adr_tv,移动,4,42
1591295820,3,2000,0,webh5,电信,0,38
1591295820,3,4000,1,ipad,电信,0,18
1591295820,5,0,0,adr,联通,0,15
1591295820,5,2000,1,adr,电信,10,1039
1591295820,3,8000,1,adr,联通,0,109
1591295820,3,500,1,gamelive,联通,0,3
1591295820,3,500,1,webh5,海外,0,19
1591295820,3,500,1,pc_exe,移动,0,6
1591295820,5,2000,1,webh5,电信,0,3
1591295820,5,2000,1,ios,移动,10,628
1591295820,3,2000,1,webh5,阿里云,0,6
1591295820,5,2000,0,ios,联通,5,767
1591295820,3,8000,0,web,联通,0,3
1591295820,3,2000,1,ipad,小运营商,0,65
1591295820,3,8000,0,adr_tv,联通,0,6
1591295820,3,4000,1,adr,电信,17,2432
1591295820,3,500,0,ios,电信,0,12
1591295820,3,500,1,adr,联通,5,514
1591295820,5,500,1,adr,小运营商,0,15
1591295820,5,8000,0,pc_exe,小运营商,0,6
1591295820,5,2000,0,webh5,电信,0,5
1591295820,3,8000,1,adr,海外,0,3
1591295820,5,2000,0,adr,小运营商,0,3
1591295820,3,2000,1,adr,电信,34,4120
1591295820,5,4000,1,ios,小运营商,1,21
1591295820,3,2000,0,webh5,海外,0,11
1591295820,5,500,1,webh5,海外,0,3
1591295820,5,8000,1,ipad,电信,0,9
1591295820,3,8000,1,webh5,海外,0,3
1591295820,3,2000,1,ios,海外,1,168
1591295820,3,4000,0,pc_exe,移动,3,49
1591295820,5,4000,1,adr,海外,0,3
1591295820,3,8000,1,ios,小运营商,0,7
1591295820,5,8000,1,adr,联通,1,24
1591295820,3,2000,0,ios,联通,0,51
1591295820,3,2000,1,ios,移动,34,2242
