min,cdn,bitrate,p2p,value,cnt
1568877600,5,4000,1,4,306
1568877600,3,4000,0,22,753
1568877600,5,1200,1,18,296
1568877600,3,0,1,0,3
1568877600,5,0,0,0,21
1568877600,3,2000,0,26,356
1568877600,3,0,0,13,392
1568877600,1,4000,0,0,2
1568877600,3,1200,0,15,229
1568877600,1,8000,0,0,17
1568877600,3,1200,1,59,3909
1568877600,5,4000,0,4,144
1568877600,3,4000,1,83,4213
1568877600,4,1200,1,0,1
1568877600,3,2000,1,225,13870
1568877600,5,1200,0,4,646
1568877600,5,8000,0,1,173
1568877600,3,500,1,49,2657
1568877600,5,0,1,0,1
1568877600,5,500,1,6,150
1568877600,5,2000,1,27,1138
1568877600,3,500,0,8,280
1568877600,3,8000,0,14,545
1568877600,3,8000,1,128,6322
1568877600,5,500,0,4,272
1568877600,5,8000,1,11,579
1568877600,5,2000,0,15,1375
1568877660,5,8000,1,7,573
1568877660,1,4000,0,0,2
1568877660,5,0,0,0,21
1568877660,3,0,0,8,398
1568877660,5,1200,0,4,666
1568877660,3,500,0,12,301
1568877660,5,1200,1,10,300
1568877660,4,2000,1,0,1
1568877660,1,8000,0,0,12
1568877660,3,4000,1,70,4379
1568877660,3,8000,0,12,521
1568877660,5,4000,1,14,318
1568877660,3,4000,0,20,820
1568877660,4,0,1,0,2
1568877660,3,2000,0,30,385
1568877660,3,1200,0,18,229
1568877660,3,1200,1,63,3996
1568877660,3,0,1,0,3
1568877660,5,2000,1,18,1088
1568877660,3,2000,1,221,14004
1568877660,5,8000,0,2,176
1568877660,3,500,1,48,2648
1568877660,5,4000,0,4,149
1568877660,5,500,1,14,168
1568877660,3,8000,1,122,6534
1568877660,5,2000,0,14,1471
1568877660,5,500,0,2,276
1568877720,3,8000,1,145,6603
1568877720,3,4000,0,14,770
1568877720,5,4000,1,8,329
1568877720,5,8000,1,9,546
1568877720,3,500,1,38,2720
1568877720,5,0,0,0,21
1568877720,1,8000,0,0,18
1568877720,5,500,1,17,174
1568877720,5,2000,0,13,1467
1568877720,3,8000,0,11,531
1568877720,3,1200,0,19,248
1568877720,3,0,0,5,397
1568877720,5,1200,0,5,669
1568877720,1,4000,0,0,2
1568877720,255,4294967,0,0,1
1568877720,3,1200,1,53,4040
1568877720,5,4000,0,3,144
1568877720,3,0,1,0,3
1568877720,5,1200,1,6,286
1568877720,5,500,0,0,279
1568877720,4,0,1,0,1
1568877720,5,2000,1,16,1092
1568877720,3,2000,1,210,14389
1568877720,4,2000,1,0,2
1568877720,3,4000,1,49,4445
1568877720,3,500,0,3,335
1568877720,5,8000,0,0,168
1568877720,3,2000,0,21,431
1568877780,5,8000,0,1,165
1568877780,5,0,0,2,22
1568877780,1,8000,0,0,12
1568877780,3,2000,1,233,14765
1568877780,4,2000,1,0,3
1568877780,3,500,1,40,2737
1568877780,3,500,0,7,350
1568877780,5,2000,1,20,1082
1568877780,3,2000,0,19,432
1568877780,3,8000,1,212,6575
1568877780,5,500,1,5,173
1568877780,5,2000,0,5,1532
1568877780,5,4000,1,7,333
1568877780,3,1200,0,10,244
1568877780,5,500,0,0,278
1568877780,3,8000,0,6,548
1568877780,3,1200,1,64,4033
1568877780,5,4000,0,5,156
1568877780,1,4000,0,0,1
1568877780,5,8000,1,9,573
1568877780,5,1200,1,6,280
1568877780,3,0,0,5,387
1568877780,3,4000,0,23,898
1568877780,255,4294967,0,0,1
1568877780,5,1200,0,7,683
1568877780,3,4000,1,69,4459
1568877840,5,8000,0,0,166
1568877840,3,1200,1,54,3801
1568877840,5,4000,0,1,142
1568877840,5,2000,1,18,1066
1568877840,5,1200,1,5,278
1568877840,3,4000,0,20,775
1568877840,3,500,0,8,330
1568877840,3,8000,0,9,518
1568877840,1,8000,0,0,20
1568877840,5,500,0,4,268
1568877840,3,2000,1,239,13720
1568877840,5,0,0,0,23
1568877840,4,2000,1,0,3
1568877840,1,4000,0,0,2
1568877840,3,8000,1,152,6036
1568877840,3,4000,1,52,4195
1568877840,8,2000,1,0,1
1568877840,3,2000,0,17,464
1568877840,3,1200,0,15,236
1568877840,5,4000,1,11,331
1568877840,5,8000,1,10,500
1568877840,3,500,1,41,2640
1568877840,5,2000,0,12,1428
1568877840,5,500,1,10,169
1568877840,3,-1,0,0,1
1568877840,5,1200,0,3,619
1568877840,5,0,1,0,1
1568877840,3,0,0,5,393
1568877840,255,4294967,0,0,3
1568877840,3,0,1,0,3
1568877900,3,1200,0,12,190
1568877900,5,8000,0,0,129
1568877900,5,4000,0,3,101
1568877900,3,500,0,7,269
1568877900,5,500,0,2,184
1568877900,3,0,1,0,3
1568877900,5,0,1,0,3
1568877900,255,4294967,0,0,6
1568877900,3,1200,1,45,2712
1568877900,4,2000,1,0,1
1568877900,1,8000,0,0,13
1568877900,3,8000,0,12,468
1568877900,3,0,0,5,334
1568877900,3,8000,1,178,4158
1568877900,5,0,0,0,20
1568877900,5,1200,1,5,221
1568877900,3,4000,1,49,2986
1568877900,5,1200,0,4,385
1568877900,3,2000,0,88,377
1568877900,5,4000,1,8,272
1568877900,5,2000,0,31,850
1568877900,5,8000,1,11,411
1568877900,3,500,1,31,1856
1568877900,1,4000,0,0,2
1568877900,5,2000,1,67,788
1568877900,3,4000,0,17,745
1568877900,4,8000,1,0,1
1568877900,5,500,1,7,156
1568877900,3,2000,1,1285,9429
1568877960,3,8000,0,0,4
1568877960,5,500,0,0,1
1568877960,3,8000,1,2,53
1568877960,5,2000,0,0,13
1568877960,3,2000,0,0,5
1568877960,3,500,1,0,27
1568877960,255,4294967,0,0,1
1568877960,5,8000,1,0,8
1568877960,5,0,0,0,2
1568877960,5,1200,0,0,4
1568877960,3,4000,1,1,39
1568877960,3,1200,0,0,3
1568877960,5,4000,1,1,7
1568877960,5,8000,0,0,2
1568877960,3,500,0,0,5
1568877960,3,2000,1,2,144
1568877960,5,500,1,0,4
1568877960,3,4000,0,1,12
1568877960,5,1200,1,0,3
1568877960,5,4000,0,0,2
1568877960,3,1200,1,2,42
1568877960,5,2000,1,1,15
1568877960,3,0,0,0,5
