min,cdn,bitrate,p2p,device,isp,value,cnt
1590824220,8,0,1,ios,未知,1,1
1590824220,13,0,0,adr_tv,小运营商,0,3
1590824220,13,500,1,webh5,教育网,0,3
1590824220,5,8000,0,ios,移动,0,45
1590824220,255,2000,1,ios,联通,8,29
1590824220,5,2000,1,adr,移动,295,20205
1590824220,255,4000,1,ios,小运营商,2,5
1590824220,6,2000,0,ipad,移动,0,86
1590824220,13,4000,1,adr,小运营商,3,650
1590824220,15,500,0,adr,移动,10,548
1590824220,6,8000,0,adr_tv,小运营商,0,3
1590824220,4,0,1,adr,移动,0,2
1590824220,7,8000,1,ios,小运营商,2,24
1590824220,7,8000,0,pc_exe,联通,3,2051
1590824220,13,2000,1,webh5,海外,0,95
1590824220,13,2000,1,adr,联通,34,2718
1590824220,7,8000,1,ipad,电信,7,490
1590824220,7,2000,0,webh5,联通,0,270
1590824220,13,2000,0,ios,电信,4,60
1590824220,7,2000,0,adr,小运营商,0,48
1590824220,8,2000,0,pc_exe,教育网,0,9
1590824220,15,4000,1,adr,未知,1,3
1590824220,255,0,1,adr,电信,3,23
1590824220,6,500,0,ios,电信,21,196
1590824220,8,500,1,adr,移动,106,6242
1590824220,5,500,0,pc_exe,海外,0,3
1590824220,13,4000,1,webh5,联通,4,3521
1590824220,7,4000,1,ios,电信,305,10256
1590824220,6,500,1,gamelive,电信,18,21
1590824220,3,8000,0,ios,移动,3,22
1590824220,3,0,0,adr,移动,3,462
1590824220,3,8000,0,ipad,联通,0,9
1590824220,3,2000,1,adr,移动,391,29181
1590824220,8,2000,0,adr_tv,海外,2,27
1590824220,3,4000,0,pc_exe,海外,0,100
1590824220,3,0,1,ios,海外,6,153
1590824220,3,4000,0,adr_tv,海外,0,12
1590824220,7,8000,0,adr_tv,联通,0,57
1590824220,6,4000,1,adr,未知,0,15
1590824220,5,500,1,ipad,移动,11,120
1590824220,13,8000,1,webh5,小运营商,1,93
1590824220,6,2000,1,adr,阿里云,0,6
1590824220,5,4000,0,pc_exe,教育网,0,3
1590824220,8,2000,0,pc_exe,电信,1,508
1590824220,3,4000,0,pc_exe,小运营商,1,213
1590824220,6,2000,1,ipad,联通,32,3105
1590824220,7,2000,0,ipad,海外,0,13
1590824220,3,500,0,web,电信,1,111
1590824220,6,4000,1,pc_exe,小运营商,4,121
1590824220,8,500,0,ios,联通,0,47
1590824220,13,2000,1,ipad,海外,0,119
1590824220,5,2000,0,pc_exe,联通,0,114
1590824220,15,2000,1,pc_exe,联通,6,30
1590824220,8,2000,0,webh5,移动,0,306
1590824220,8,8000,1,pc_exe,移动,9,271
1590824220,13,2000,0,pc_exe,移动,3,103
1590824220,3,4000,0,web,小运营商,0,17
1590824220,13,4000,1,pc_exe,电信,8,443
1590824220,15,8000,0,pc_exe,移动,0,657
1590824220,7,2000,0,web,电信,0,7
1590824220,8,500,0,ios,海外,0,1
1590824220,7,2000,0,adr_tv,小运营商,5,18
1590824220,15,2000,1,ios,教育网,0,12
1590824220,7,2000,0,pc_exe,电信,8,1622
1590824220,5,8000,1,ios,未知,0,1
1590824220,8,4500,1,ipad,电信,0,3
1590824220,13,2000,0,ios,移动,8,76
1590824220,3,2000,0,web,联通,0,49
1590824220,7,4000,0,webh5,海外,3,67
1590824220,8,500,1,adr,电信,104,4771
1590824220,6,500,1,webh5,海外,2,343
1590824220,5,0,0,ios,电信,4,20
1590824220,5,8000,0,web,电信,0,1
1590824220,13,8000,1,webh5,移动,0,462
1590824220,6,500,1,adr,联通,117,5798
1590824220,7,4000,0,adr,联通,8,188
1590824220,13,8000,1,ios,海外,0,6
1590824220,7,4500,1,ipad,移动,0,3
1590824220,15,4000,1,adr,联通,64,6260
1590824220,15,2000,1,adr,小运营商,5,463
1590824220,13,4000,0,adr_tv,移动,3,129
1590824220,8,8000,0,ios,移动,0,11
1590824220,3,2000,0,adr_tv,海外,0,15
1590824220,6,500,0,adr,海外,5,76
1590824220,13,8000,1,ios,移动,4,158
1590824220,8,4000,0,adr,电信,13,280
1590824220,7,4000,1,adr,海外,14,96
1590824220,6,8000,1,adr,阿里云,0,6
1590824220,8,4000,1,ios,联通,43,1417
1590824220,3,0,0,ios,联通,1,36
1590824220,15,2000,0,webh5,小运营商,0,61
1590824220,3,4000,0,adr_tv,联通,10,155
1590824220,6,500,0,webh5,小运营商,0,34
1590824220,5,2000,0,pc_exe,教育网,1,11
1590824220,15,4000,0,ios,电信,9,50
1590824220,3,500,1,pc_exe,移动,1,25
1590824220,15,500,1,adr,电信,71,2125
1590824220,5,500,0,pc_exe,联通,0,18
1590824220,5,0,0,ios,联通,13,526
1590824220,7,2000,1,pc_exe,小运营商,1,47
1590824220,15,4000,0,webh5,电信,0,196
1590824220,5,500,1,ipad,小运营商,0,6
1590824220,5,0,1,ios,教育网,0,1
1590824220,8,500,0,ipad,联通,0,3
1590824220,8,0,0,adr_tv,移动,12,838
1590824220,6,2000,1,adr_test,移动,0,3
1590824220,6,2000,0,web,移动,2,22
1590824220,3,4000,1,webh5,未知,0,6
1590824220,5,4000,0,adr_tv,联通,9,96
1590824220,13,2000,0,adr,海外,0,3
1590824220,5,4000,0,webh5,联通,0,37
1590824220,6,500,0,adr_tv,小运营商,0,12
1590824220,8,2000,1,ios,小运营商,6,256
1590824220,8,500,1,webh5,电信,4,1463
1590824220,5,2000,0,webh5,海外,0,33
1590824220,6,2000,0,ipad,小运营商,0,9
1590824220,8,2000,0,pc_exe,联通,1,212
1590824220,8,2000,0,adr_tv,小运营商,0,33
1590824220,6,2000,0,adr,教育网,0,10
1590824220,3,2000,1,webh5,电信,14,6006
1590824220,3,8000,0,web,小运营商,0,22
1590824220,7,2000,0,webh5,教育网,0,18
1590824220,8,0,1,ios,教育网,0,2
1590824220,6,8000,0,webh5,小运营商,0,17
1590824220,255,0,0,ios,联通,1,2
1590824220,15,2000,1,pc_exe,电信,1,60
1590824220,5,4000,0,web,电信,0,1
1590824220,15,500,1,ios,海外,4,102
1590824220,6,0,0,webh5,联通,0,1
1590824220,15,4000,1,webh5,移动,4,3782
1590824220,8,2000,0,adr_tv,电信,21,748
1590824220,8,8000,0,pc_exe,电信,11,2314
1590824220,6,2000,0,web,海外,0,3
1590824220,5,500,1,ipad,电信,12,203
1590824220,6,8000,1,pc_exe,海外,0,13
1590824220,15,2000,1,ipad,未知,0,3
1590824220,13,500,0,ipad,小运营商,0,3
1590824220,6,8000,1,ipad,未知,0,3
1590824220,3,500,0,pc_exe,联通,0,65
1590824220,13,4000,1,ios,教育网,0,10
1590824220,8,2000,1,ipad,电信,14,1764
1590824220,8,8000,0,webh5,联通,0,22
1590824220,5,500,1,ios,小运营商,5,105
1590824220,3,8000,1,ipad,教育网,0,3
1590824220,13,2000,0,pc_exe,小运营商,0,19
1590824220,13,0,0,ios,移动,0,10
1590824220,8,8000,0,web,电信,4,164
1590824220,3,4000,1,ipad,移动,2,205
1590824220,5,2000,0,webh5,移动,1,349
1590824220,6,2000,1,pc_exe,海外,2,8
1590824220,15,2000,0,webh5,阿里云,0,3
1590824220,8,500,0,web,小运营商,0,6
1590824220,8,500,0,adr_tv,海外,0,6
1590824220,3,8000,1,ipad,电信,15,1384
1590824220,3,2000,0,webh5,联通,1,370
1590824220,6,500,0,ipad,移动,1,12
1590824220,6,0,0,adr,联通,0,452
1590824220,7,4000,1,ipad,移动,3,197
1590824220,7,2000,1,ios,教育网,2,44
1590824220,5,500,1,adr,移动,124,6590
1590824220,7,4000,0,adr_tv,电信,9,442
1590824220,3,4000,1,webh5,教育网,0,138
1590824220,13,2000,1,webh5,教育网,0,9
1590824220,15,8000,0,ios,联通,4,54
1590824220,255,500,1,ios,联通,2,14
1590824220,7,500,0,pc_exe,教育网,0,3
1590824220,8,2000,1,ipad,教育网,0,24
1590824220,6,0,1,ios,电信,36,1459
1590824220,6,4000,1,webh5,小运营商,7,2950
1590824220,15,8000,1,adr,电信,16,1773
1590824220,15,4000,0,webh5,海外,0,5
1590824220,7,4000,0,pc_exe,海外,0,168
