min,cdn,bitrate,p2p,value,cnt
1572716940,5,2000,1,11,1075
1572716940,3,6000,0,0,311
1572716940,3,500,1,12,2091
1572716940,5,1200,0,3,419
1572716940,3,1200,0,5,125
1572716940,3,2000,0,8,399
1572716940,8,0,1,0,2
1572716940,3,0,1,1,3
1572716940,5,1200,1,2,234
1572716940,3,500,0,0,159
1572716940,5,2000,0,11,1353
1572716940,3,1200,1,21,3204
1572716940,5,0,0,0,3
1572716940,3,4000,1,2556,9278
1572716940,5,4000,1,342,905
1572716940,5,6000,1,2,215
1572716940,5,6000,0,2,96
1572716940,5,500,1,1,76
1572716940,3,4000,0,16,646
1572716940,255,0,2,0,6
1572716940,5,0,1,0,1
1572716940,3,6000,1,13,2162
1572716940,5,4000,0,1,33
1572716940,255,4294967,0,0,1
1572716940,3,2000,1,124,13902
1572716940,3,0,0,0,116
1572716940,5,500,0,3,183
1572717000,3,2000,0,13,408
1572717000,5,2000,0,3,1338
1572717000,3,0,0,0,118
1572717000,3,1200,0,5,131
1572717000,5,2000,1,15,1052
1572717000,3,1200,1,33,3141
1572717000,5,6000,0,0,93
1572717000,5,4000,1,393,848
1572717000,5,1200,1,4,240
1572717000,5,500,0,2,173
1572717000,5,4000,0,0,34
1572717000,255,0,2,0,6
1572717000,3,500,1,9,2065
1572717000,3,0,1,1,5
1572717000,3,4000,0,9,624
1572717000,255,4294967,0,0,2
1572717000,5,6000,1,3,201
1572717000,5,0,0,0,4
1572717000,3,4000,1,3264,9145
1572717000,5,500,1,2,75
1572717000,4,0,1,0,1
1572717000,5,1200,0,0,428
1572717000,3,6000,0,1,311
1572717000,3,6000,1,10,2144
1572717000,3,2000,1,99,13593
1572717000,3,500,0,0,154
1572717060,3,500,1,15,2073
1572717060,5,6000,0,1,94
1572717060,5,6000,1,3,198
1572717060,3,2000,1,115,13404
1572717060,5,500,0,1,174
1572717060,3,0,1,0,6
1572717060,3,0,0,0,120
1572717060,5,2000,1,9,1044
1572717060,3,4000,1,1910,9005
1572717060,3,1200,0,0,131
1572717060,3,1200,1,25,3089
1572717060,5,0,0,0,3
1572717060,5,1200,1,0,245
1572717060,3,500,0,0,152
1572717060,3,2000,0,4,395
1572717060,5,2000,0,8,1291
1572717060,5,4000,0,0,31
1572717060,5,1200,0,1,417
1572717060,8,2000,1,0,1
1572717060,5,0,1,0,1
1572717060,3,6000,1,7,2122
1572717060,3,4000,0,7,611
1572717060,5,4000,1,255,821
1572717060,255,0,2,0,6
1572717060,3,6000,0,0,312
1572717060,5,500,1,1,79
1572717120,3,4000,1,90,9056
1572717120,255,0,2,0,6
1572717120,5,1200,0,1,417
1572717120,5,2000,1,6,1044
1572717120,5,4000,1,59,805
1572717120,3,4000,0,10,606
1572717120,3,0,1,0,8
1572717120,5,4000,0,0,28
1572717120,7,0,1,0,1
1572717120,3,0,0,3,111
1572717120,3,-1,0,0,1
1572717120,5,6000,0,1,96
1572717120,255,4294967,0,0,1
1572717120,3,500,1,22,2052
1572717120,5,2000,0,4,1294
1572717120,3,6000,0,0,293
1572717120,3,2000,0,13,390
1572717120,5,500,1,0,78
1572717120,3,2000,1,106,13426
1572717120,4,1200,1,0,3
1572717120,3,6000,1,6,2085
1572717120,3,1200,1,18,3084
1572717120,3,1200,0,6,125
1572717120,5,500,0,2,180
1572717120,3,500,0,4,152
1572717120,4,2000,0,0,1
1572717120,5,6000,1,1,196
1572717120,4,2000,1,0,1
1572717120,5,0,0,0,3
1572717120,5,0,1,0,1
1572717120,5,1200,1,4,243
1572717180,5,6000,1,0,204
1572717180,5,0,0,0,3
1572717180,3,6000,1,5,2076
1572717180,5,6000,0,3,97
1572717180,5,1200,0,1,407
1572717180,5,1200,1,2,250
1572717180,8,0,1,0,2
1572717180,3,2000,1,100,13360
1572717180,5,4000,0,0,33
1572717180,255,0,2,0,6
1572717180,3,500,0,2,155
1572717180,7,-1,0,0,1
1572717180,5,500,0,1,195
1572717180,3,0,1,0,10
1572717180,5,2000,1,5,1008
1572717180,3,0,0,0,100
1572717180,3,1200,0,4,128
1572717180,3,1200,1,18,3022
1572717180,3,500,1,14,2052
1572717180,3,4000,0,6,601
1572717180,255,4294967,0,0,2
1572717180,3,2000,0,9,398
1572717180,3,6000,0,0,301
1572717180,5,2000,0,8,1290
1572717180,1,0,1,0,1
1572717180,5,500,1,2,78
1572717180,3,4000,1,2524,8995
1572717180,5,4000,1,307,797
1572717240,5,500,0,1,204
1572717240,5,1200,1,7,250
1572717240,3,2000,0,6,397
1572717240,5,4000,1,108,819
1572717240,5,2000,1,3,991
1572717240,4,2000,1,0,1
1572717240,3,500,0,0,151
1572717240,3,6000,0,1,289
1572717240,5,2000,0,8,1306
1572717240,5,6000,1,0,206
1572717240,5,0,0,0,3
1572717240,3,0,1,0,6
1572717240,3,1200,0,9,119
1572717240,3,500,1,18,2046
1572717240,3,4000,0,7,611
1572717240,5,0,1,0,1
1572717240,5,4000,0,1,36
1572717240,255,0,2,0,6
1572717240,5,6000,0,1,99
1572717240,5,1200,0,3,414
1572717240,3,0,0,0,98
1572717240,4,6000,1,1,1
1572717240,3,6000,1,11,2072
1572717240,3,1200,1,30,3025
1572717240,3,4000,1,541,9066
1572717240,5,500,1,2,74
1572717240,3,2000,1,101,13490
1572717300,5,1200,1,6,231
1572717300,5,6000,0,1,89
1572717300,5,2000,1,11,986
1572717300,3,4000,1,64,9093
1572717300,5,0,0,0,3
1572717300,3,1200,1,22,3041
1572717300,5,4000,1,54,822
1572717300,3,0,0,0,105
1572717300,3,6000,0,0,292
1572717300,3,2000,1,104,13441
1572717300,4,0,1,0,3
1572717300,5,500,0,1,194
1572717300,3,500,0,0,147
1572717300,255,0,2,0,5
1572717300,3,0,1,0,7
1572717300,3,500,1,20,2050
1572717300,5,4000,0,0,38
1572717300,5,6000,1,2,205
1572717300,3,2000,0,5,423
1572717300,3,6000,1,11,2065
1572717300,5,500,1,0,81
1572717300,5,2000,0,11,1310
1572717300,3,4000,0,5,589
1572717300,5,1200,0,2,387
1572717300,3,1200,0,1,118
1572717360,3,1200,0,0,115
1572717360,3,1200,1,12,2973
1572717360,3,4000,1,82,9071
1572717360,255,0,2,0,6
1572717360,5,2000,1,9,1000
1572717360,3,0,0,0,98
1572717360,3,500,1,12,2043
1572717360,5,500,1,1,90
1572717360,5,2000,0,8,1303
1572717360,5,1200,0,2,397
1572717360,5,6000,1,1,205
1572717360,5,0,0,0,3
1572717360,3,2000,1,88,13176
1572717360,3,6000,1,8,2061
1572717360,3,2000,0,15,414
1572717360,3,4000,0,9,588
1572717360,5,6000,0,2,93
1572717360,3,500,0,0,145
1572717360,5,4000,0,0,35
1572717360,8,0,1,0,1
1572717360,4,2000,1,0,2
1572717360,5,4000,1,41,778
1572717360,7,2000,0,0,1
1572717360,3,6000,0,0,316
1572717360,5,1200,1,2,214
1572717360,3,0,1,0,8
1572717360,5,500,0,1,192
1572717420,3,1200,0,1,115
1572717420,3,6000,0,2,301
1572717420,3,6000,1,6,1790
1572717420,5,4000,1,47,691
1572717420,5,1200,1,3,200
1572717420,3,2000,0,8,360
1572717420,3,4000,1,106,8000
1572717420,3,500,1,11,1787
1572717420,5,1200,0,1,332
1572717420,3,0,1,0,9
1572717420,7,0,1,0,1
1572717420,3,4000,0,8,584
1572717420,5,6000,1,2,204
1572717420,5,0,1,0,1
1572717420,5,2000,0,4,1082
1572717420,5,500,0,1,154
1572717420,5,6000,0,2,83
1572717420,3,500,0,0,140
1572717420,5,0,0,0,3
1572717420,255,0,2,0,6
1572717420,8,0,1,0,1
1572717420,3,2000,1,84,11493
1572717420,4,2000,1,0,1
1572717420,5,500,1,0,70
1572717420,3,1200,1,20,2548
1572717420,5,2000,1,5,892
1572717420,3,0,0,0,99
1572717420,5,4000,0,1,31
1572717480,5,6000,1,1,166
1572717480,5,2000,0,4,1107
1572717480,5,0,0,0,5
1572717480,5,500,1,0,76
1572717480,3,0,1,0,9
1572717480,5,2000,1,11,880
1572717480,4,0,1,0,1
1572717480,5,6000,0,1,83
1572717480,5,500,0,2,148
1572717480,255,4294967,0,0,1
1572717480,3,0,0,1,88
1572717480,5,4000,0,0,42
1572717480,7,1200,1,0,1
1572717480,3,6000,1,5,1776
1572717480,5,1200,1,1,207
1572717480,3,4000,1,955,8198
1572717480,5,4000,1,134,710
1572717480,3,500,0,0,141
1572717480,4,2000,1,0,1
1572717480,5,1200,0,3,341
1572717480,3,2000,1,114,11909
1572717480,7,0,1,0,1
1572717480,255,0,2,0,6
1572717480,3,500,1,17,1783
1572717480,3,1200,1,15,2677
1572717480,3,2000,0,13,376
1572717480,3,4000,0,6,568
1572717480,3,1200,0,0,110
1572717480,3,6000,0,1,284
1572717540,5,500,1,0,82
1572717540,3,0,0,0,91
1572717540,7,0,1,0,2
1572717540,7,2000,0,0,1
1572717540,3,500,0,0,144
1572717540,3,4000,0,4,578
1572717540,5,6000,1,1,174
1572717540,3,1200,1,18,2758
1572717540,5,4000,0,1,32
1572717540,3,2000,1,104,12299
1572717540,5,2000,0,5,1186
