min,cdn,bitrate,p2p,value,cnt
1570269540,3,500,1,1,36
1570269540,5,500,0,2,252
1570269540,5,0,1,0,2
1570269540,4,1200,1,0,2
1570269540,7,4000,1,20,1777
1570269540,255,4294967,0,0,4
1570269540,5,4000,0,1,24
1570269540,3,8000,0,0,47
1570269540,3,0,1,0,2
1570269540,7,2000,0,37,979
1570269540,8,0,0,0,1
1570269540,3,500,0,0,64
1570269540,3,1200,1,2,44
1570269540,3,4000,0,0,39
1570269540,7,1200,0,9,263
1570269540,5,0,0,0,10
1570269540,4,0,0,0,1
1570269540,7,4000,0,35,823
1570269540,7,0,0,15,730
1570269540,3,0,0,1,33
1570269540,7,500,1,57,1891
1570269540,5,1200,1,3,187
1570269540,7,8000,1,24,1866
1570269540,7,500,0,2,150
1570269540,7,0,1,0,3
1570269540,7,8000,0,0,200
1570269540,3,1200,0,0,14
1570269540,8,2000,0,0,4
1570269540,8,0,1,0,3
1570269540,5,2000,0,5,788
1570269540,7,2000,1,245,12403
1570269540,3,2000,0,0,69
1570269540,7,1200,1,55,2616
1570269540,3,4000,1,2,94
1570269540,5,500,1,3,73
1570269540,5,8000,1,5,161
1570269540,3,2000,1,2,181
1570269540,5,2000,1,13,798
1570269540,7,-1,0,0,2
1570269540,5,4000,1,5,57
1570269540,5,8000,0,0,65
1570269540,3,8000,1,2,123
1570269540,5,1200,0,5,359
1570269600,3,500,0,1,42
1570269600,5,500,0,3,232
1570269600,7,2000,1,281,12228
1570269600,5,8000,0,2,68
1570269600,7,500,0,4,144
1570269600,8,2000,0,0,4
1570269600,3,2000,1,0,170
1570269600,7,1200,0,14,272
1570269600,255,4294967,0,0,4
1570269600,5,0,1,0,2
1570269600,7,2000,0,52,971
1570269600,3,4000,0,0,39
1570269600,5,1200,1,8,179
1570269600,7,-1,0,0,2
1570269600,7,4000,0,42,813
1570269600,7,500,1,50,1818
1570269600,5,0,0,0,9
1570269600,3,4000,1,1,86
1570269600,5,4000,1,1,67
1570269600,7,4000,1,19,1689
1570269600,5,1200,0,5,400
1570269600,3,8000,0,0,53
1570269600,3,1200,0,0,16
1570269600,7,0,0,17,731
1570269600,8,0,1,0,4
1570269600,3,2000,0,2,68
1570269600,5,8000,1,7,178
1570269600,7,8000,1,33,1884
1570269600,5,4000,0,2,28
1570269600,8,2000,1,0,2
1570269600,3,0,0,0,29
1570269600,3,8000,1,5,103
1570269600,7,1200,1,85,2518
1570269600,6,2000,1,0,1
1570269600,5,2000,0,5,805
1570269600,3,1200,1,1,42
1570269600,3,500,1,0,45
1570269600,5,500,1,1,67
1570269600,3,0,1,0,5
1570269600,8,1200,0,0,1
1570269600,5,2000,1,27,778
1570269600,7,0,1,0,3
1570269600,8,4000,0,0,1
1570269600,7,8000,0,2,211
1570269600,1,2000,0,0,1
1570269660,5,8000,0,1,85
1570269660,8,4000,0,0,1
1570269660,3,0,1,0,2
1570269660,5,500,0,2,267
1570269660,8,0,0,0,2
1570269660,7,8000,0,1,229
1570269660,5,0,1,0,2
1570269660,7,2000,0,51,1102
1570269660,7,8000,1,38,2121
1570269660,7,2000,1,297,13024
1570269660,5,2000,1,21,832
1570269660,7,4000,1,24,1924
1570269660,7,1200,0,19,276
1570269660,255,4294967,0,0,3
1570269660,8,2000,0,0,1
1570269660,7,500,1,59,1961
1570269660,3,2000,1,2,184
1570269660,3,1200,1,1,42
1570269660,3,4000,0,1,42
1570269660,3,0,0,2,27
1570269660,5,2000,0,8,905
1570269660,5,500,1,1,59
1570269660,5,1200,1,6,201
1570269660,5,4000,0,0,26
1570269660,3,8000,1,9,125
1570269660,8,0,1,0,3
1570269660,7,-1,0,0,2
1570269660,3,500,1,1,45
1570269660,5,4000,1,1,78
1570269660,7,0,0,22,760
1570269660,3,1200,0,0,22
1570269660,7,4000,0,47,853
1570269660,5,8000,1,4,212
1570269660,7,1200,1,78,2636
1570269660,7,0,1,0,5
1570269660,3,8000,0,0,59
1570269660,5,0,0,0,9
1570269660,7,500,0,6,163
1570269660,3,4000,1,2,102
1570269660,5,1200,0,5,450
1570269660,3,2000,0,1,71
1570269660,3,500,0,1,43
1570269720,7,2000,0,56,1092
1570269720,3,2000,0,2,81
1570269720,3,2000,1,1,198
1570269720,3,4000,1,3,102
1570269720,3,500,1,1,46
1570269720,7,1200,0,6,301
1570269720,5,8000,1,3,227
1570269720,7,4000,1,31,1929
1570269720,255,4294967,0,0,1
1570269720,5,1200,0,4,461
1570269720,7,500,1,51,2009
1570269720,7,8000,1,35,2280
