min,cdn,bitrate,p2p,device,isp,value,cnt
1591137240,5,500,1,adr,联通,3,30
1591137240,3,0,0,adr,移动,0,3
1591137240,3,4000,1,ios,电信,0,13
1591137240,5,500,0,pc_exe,小运营商,0,3
1591137240,5,4000,1,adr,海外,0,3
1591137240,5,2000,1,adr,移动,2,205
1591137240,5,500,0,adr,联通,3,14
1591137240,3,0,0,adr_tv,海外,0,3
1591137240,5,2000,1,adr,联通,3,95
1591137240,3,4000,0,ipad,移动,0,3
1591137240,5,4000,0,pc_exe,移动,0,4
1591137240,5,4000,0,adr_tv,移动,0,6
1591137240,5,4000,0,pc_exe,联通,0,4
1591137240,5,2000,1,ipad,联通,0,9
1591137240,5,2000,0,ios,电信,0,6
1591137240,3,4000,0,ios,联通,3,3
1591137240,5,500,0,webh5,移动,0,2
1591137240,3,4000,1,adr,电信,0,33
1591137240,3,500,1,adr,移动,0,3
1591137240,5,4000,1,webh5,小运营商,0,8
1591137240,3,2000,1,adr,移动,0,18
1591137240,5,2000,1,webh5,电信,3,40
1591137240,3,4000,1,ios,联通,2,4
1591137240,5,4000,0,pc_exe,海外,0,1
1591137240,5,2000,0,adr_tv,电信,0,6
1591137240,5,2000,0,webh5,电信,0,6
1591137240,5,500,1,adr,移动,1,42
1591137240,5,2000,0,adr,电信,2,21
1591137240,5,500,1,ios,电信,0,4
1591137240,5,2000,1,ios,海外,0,6
1591137240,3,500,1,adr,小运营商,0,3
1591137240,5,2000,0,adr_tv,移动,0,6
1591137240,5,500,0,adr,移动,0,6
1591137240,5,4000,1,adr,电信,5,306
1591137240,3,2000,0,ios,联通,0,1
1591137240,5,2000,1,ios,联通,0,18
1591137240,3,2000,1,adr,电信,1,32
1591137240,5,4000,1,ios,联通,0,47
1591137240,5,0,0,adr,电信,0,3
1591137240,5,0,0,adr_tv,移动,0,15
1591137240,5,4000,0,ios,联通,0,3
1591137240,5,2000,1,ios,小运营商,0,8
1591137240,5,4000,1,adr,移动,7,235
1591137240,3,4000,1,webh5,电信,0,8
1591137240,3,2000,1,adr,小运营商,0,3
1591137240,5,2000,0,ios,移动,0,6
1591137240,5,2000,0,adr,移动,0,21
1591137240,5,4000,1,webh5,联通,0,43
1591137240,3,4000,1,adr,移动,0,12
1591137240,5,2000,0,pc_exe,联通,0,1
1591137240,3,500,1,adr,联通,0,1
1591137240,3,2000,1,ios,联通,0,3
1591137240,5,2000,0,ios,联通,0,35
1591137240,3,4000,1,ios,移动,0,14
1591137240,3,2000,0,adr,联通,0,9
1591137240,5,0,0,adr,移动,0,15
1591137240,3,2000,1,ios,电信,0,7
1591137240,5,4000,0,ios,电信,0,3
1591137240,5,4000,1,ios,移动,0,107
1591137240,5,0,0,adr,联通,0,3
1591137240,5,500,1,ios,移动,0,18
1591137240,5,2000,1,webh5,移动,0,9
1591137240,5,2000,0,pc_exe,移动,0,1
1591137240,5,4000,1,adr,联通,0,121
1591137240,5,4000,1,ios,电信,16,200
1591137240,5,500,1,ios,联通,0,7
1591137240,5,500,1,adr,电信,0,24
1591137240,5,4000,1,pc_exe,移动,0,18
1591137240,5,0,0,adr_tv,小运营商,3,3
1591137240,5,2000,1,adr,小运营商,0,13
1591137240,5,2000,0,adr,联通,0,68
1591137240,5,500,0,ios,联通,0,12
1591137240,3,2000,0,adr_tv,电信,0,3
1591137240,5,500,0,adr,电信,0,9
1591137240,5,4000,1,ipad,电信,0,3
1591137240,3,2000,1,adr,海外,0,3
1591137240,3,4000,1,adr,小运营商,0,3
1591137240,5,500,1,ios,海外,0,6
1591137240,5,2000,1,ios,电信,0,69
1591137240,3,2000,1,ios,移动,0,15
1591137240,3,500,1,webh5,电信,0,3
1591137240,5,4000,0,pc_exe,电信,0,50
1591137240,5,4000,1,webh5,移动,1,33
1591137240,5,2000,1,adr,电信,2,251
1591137240,5,4000,1,adr,小运营商,0,15
1591137240,3,2000,1,adr,联通,0,3
1591137240,5,2000,1,pc_exe,联通,0,3
1591137240,3,2000,1,ipad,移动,0,6
1591137240,5,2000,1,ios,移动,1,85
1591137240,5,2000,1,ipad,移动,0,9
1591137240,5,500,1,webh5,联通,0,9
1591137240,5,2000,1,ipad,电信,0,6
1591137240,3,4000,1,adr,联通,0,6
1591137240,5,4000,1,ios,小运营商,0,9
1591137240,5,4000,1,pc_exe,联通,1,15
1591137240,5,2000,1,webh5,联通,0,3
1591137240,5,4000,1,webh5,电信,3,242
1591137240,5,2000,1,ipad,海外,0,3
1591137240,5,2000,1,pc_exe,移动,0,3
1591137240,5,2000,1,ipad,小运营商,0,3
1591137240,5,2000,1,adr,海外,0,3
1591137240,5,0,0,adr_tv,电信,0,6
1591137240,5,4000,1,pc_exe,电信,2,46
1591137240,5,500,1,webh5,电信,0,29
1591137300,3,2000,1,adr,联通,0,2
1591137300,5,2000,1,ipad,海外,1,3
1591137300,5,500,0,adr,电信,0,9
1591137300,5,2000,0,adr_tv,移动,0,6
1591137300,5,2000,0,ios,移动,0,6
1591137300,5,2000,1,pc_exe,移动,0,3
1591137300,5,2000,1,ios,联通,0,24
1591137300,5,2000,0,adr,电信,2,21
1591137300,3,4000,1,adr,电信,0,30
1591137300,3,4000,0,ios,联通,3,3
1591137300,5,4000,1,ios,电信,7,177
1591137300,5,4000,0,pc_exe,电信,0,51
1591137300,3,4000,1,webh5,电信,0,7
1591137300,5,4000,1,adr,移动,7,241
1591137300,5,4000,1,adr,小运营商,0,15
1591137300,5,500,1,ios,联通,0,13
1591137300,5,0,0,adr,移动,0,15
1591137300,5,2000,0,pc_exe,联通,0,3
1591137300,5,2000,0,webh5,电信,0,6
1591137300,3,0,0,adr_tv,海外,0,3
1591137300,3,0,0,adr_tv,电信,1,3
1591137300,5,4000,1,pc_exe,联通,0,15
1591137300,5,0,0,adr,联通,0,3
1591137300,5,500,1,ios,移动,1,20
1591137300,5,4000,0,ios,电信,0,3
1591137300,5,4000,1,adr,联通,0,118
1591137300,5,500,1,adr,电信,0,24
1591137300,5,500,0,ios,联通,0,29
1591137300,5,2000,1,pc_exe,联通,0,3
1591137300,5,4000,1,webh5,移动,1,37
1591137300,5,4000,1,pc_exe,电信,1,48
1591137300,3,2000,1,adr,小运营商,0,3
1591137300,3,2000,1,ios,电信,0,4
1591137300,3,2000,1,adr,移动,0,20
1591137300,5,500,1,webh5,电信,0,33
1591137300,3,500,1,adr,小运营商,0,3
1591137300,3,500,1,adr,移动,0,6
1591137300,3,4000,1,ios,联通,2,4
1591137300,5,2000,0,pc_exe,移动,0,2
1591137300,5,2000,0,ios,联通,0,36
1591137300,5,2000,1,adr,电信,1,259
1591137300,5,2000,1,ios,小运营商,0,9
1591137300,5,2000,1,ios,移动,2,91
1591137300,3,2000,1,ipad,移动,0,6
1591137300,5,2000,1,webh5,电信,1,36
1591137300,5,2000,1,ipad,电信,0,6
1591137300,5,2000,1,adr,海外,0,3
1591137300,5,0,0,adr,电信,0,3
1591137300,5,2000,0,adr,移动,1,24
1591137300,5,4000,1,webh5,电信,6,246
1591137300,3,4000,1,adr,小运营商,0,3
1591137300,3,4000,1,adr,移动,2,12
1591137300,3,0,0,adr,移动,0,3
1591137300,5,2000,1,webh5,移动,0,9
1591137300,3,4000,1,ios,电信,0,15
1591137300,5,4000,1,adr,海外,0,3
1591137300,5,2000,1,adr,联通,4,94
1591137300,5,0,0,adr_tv,移动,0,15
1591137300,3,2000,0,adr,联通,0,9
1591137300,5,2000,0,ios,电信,0,6
1591137300,5,4000,1,ios,移动,1,103
1591137300,5,500,1,adr,联通,2,31
1591137300,5,2000,0,adr_tv,电信,0,6
1591137300,5,4000,1,webh5,小运营商,0,8
1591137300,3,2000,1,ios,联通,0,3
1591137300,5,4000,1,adr,电信,1,310
1591137300,5,500,0,adr,移动,0,7
1591137300,5,4000,0,pc_exe,海外,0,2
1591137300,5,4000,0,ios,联通,0,3
1591137300,5,4000,0,pc_exe,移动,0,3
1591137300,5,4000,1,ios,小运营商,0,7
1591137300,3,2000,0,adr_tv,电信,0,3
1591137300,3,500,1,webh5,电信,0,3
1591137300,5,500,0,webh5,移动,0,2
1591137300,5,2000,1,webh5,联通,0,3
1591137300,5,2000,1,ios,电信,1,70
1591137300,3,4000,1,ios,移动,0,17
1591137300,5,4000,0,adr_tv,移动,0,6
1591137300,5,500,1,webh5,联通,0,9
1591137300,5,2000,1,adr,小运营商,0,12
1591137300,3,2000,1,ios,移动,1,12
1591137300,3,4000,0,ipad,移动,0,3
1591137300,5,2000,1,ios,海外,0,4
1591137300,5,4000,1,ipad,电信,0,3
1591137300,5,500,0,pc_exe,小运营商,0,3
1591137300,5,500,1,ios,海外,0,6
1591137300,5,500,1,adr,移动,0,42
1591137300,5,500,0,adr,联通,3,19
1591137300,5,0,0,adr_tv,小运营商,0,1
1591137300,5,2000,1,ipad,小运营商,0,3
1591137300,5,4000,1,webh5,联通,0,42
1591137300,5,2000,1,adr,移动,2,218
1591137300,3,4000,1,adr,联通,0,6
1591137300,5,0,0,adr_tv,电信,0,6
1591137300,5,2000,0,adr,联通,0,70
1591137300,5,4000,1,ios,联通,1,48
1591137300,5,4000,0,pc_exe,联通,0,4
1591137300,5,500,1,ios,电信,0,9
1591137300,5,4000,1,pc_exe,移动,1,18
1591137300,3,2000,1,adr,电信,0,33
1591137300,5,2000,1,ipad,移动,0,9
1591137300,5,2000,1,ipad,联通,0,9
1591137300,3,2000,1,adr,海外,0,3
1591137360,5,4000,1,webh5,移动,0,35
1591137360,5,2000,0,adr_tv,电信,2,5
