min,cdn,bitrate,p2p,device,isp,value,cnt
1591094820,5,4000,1,pc_exe,移动,2,66
1591094820,5,2000,0,adr_tv,联通,3,38
1591094820,3,500,1,adr,小运营商,0,37
1591094820,5,4000,0,adr_tv,联通,3,27
1591094820,3,4000,1,webh5,移动,2,1286
1591094820,3,10000,0,ipad,移动,0,6
1591094820,5,500,1,ios,联通,0,77
1591094820,3,10000,0,web,小运营商,1,3
1591094820,5,2000,1,webh5,海外,0,14
1591094820,8,10000,0,adr_tv,电信,0,3
1591094820,8,2000,0,webh5,海外,1,1
1591094820,5,8000,0,webh5,移动,0,1
1591094820,255,4294967,0,adr,联通,0,1
1591094820,5,4000,1,webh5,海外,0,12
1591094820,3,2000,1,webh5,移动,0,307
1591094820,5,4000,1,adr,未知,0,3
1591094820,3,4000,0,ios,电信,1,43
1591094820,5,10000,1,adr,电信,18,631
1591094820,3,500,1,ios,移动,13,500
1591094820,8,0,0,adr_tv,联通,9,110
1591094820,5,4000,0,pc_exe,电信,0,32
1591094820,8,4000,1,pc_exe,海外,0,15
1591094820,3,10000,0,pc_exe,移动,2,315
1591094820,8,4000,1,ios,移动,32,2047
1591094820,8,10000,1,ipad,海外,0,5
1591094820,8,4000,0,web,移动,0,10
1591094820,3,2000,1,pc_exe,教育网,0,6
1591094820,8,2000,1,pc_exe,海外,0,12
1591094820,8,0,0,adr,小运营商,0,12
1591094820,8,8000,1,pc_exe,移动,0,6
1591094820,5,4000,1,ipad,小运营商,0,12
1591094820,3,2000,0,adr,移动,12,201
1591094820,5,10000,1,adr,海外,0,9
1591094820,5,4000,1,webh5,电信,1,142
1591094820,8,4500,1,webh5,电信,0,2
1591094820,8,4000,1,pc_exe,联通,27,734
1591094820,8,500,1,webh5,移动,0,64
1591094820,5,2000,0,pc_exe,小运营商,0,6
1591094820,8,4000,1,adr,小运营商,7,405
1591094820,8,2000,0,ipad,联通,0,7
1591094820,5,500,1,ios,电信,6,78
1591094820,3,500,0,web,移动,0,12
1591094820,5,2000,1,webh5,联通,0,8
1591094820,5,2000,1,ipad,联通,0,65
1591094820,8,2000,1,adr,教育网,0,18
1591094820,5,4000,0,ios,移动,0,14
1591094820,5,4000,1,ipad,电信,0,30
1591094820,3,4000,1,webh5,小运营商,0,123
1591094820,8,4000,1,pc_exe,电信,71,1567
1591094820,3,10000,1,adr,移动,48,1436
1591094820,3,500,1,pc_exe,电信,2,16
1591094820,8,2000,1,adr,小运营商,12,383
1591094820,5,2000,0,adr,海外,0,3
1591094820,5,2000,1,ipad,电信,0,85
1591094820,8,2000,0,webh5,联通,0,9
1591094820,8,2000,1,adr,海外,8,223
1591094820,5,500,1,ios,小运营商,0,13
1591094820,5,0,0,adr_tv,小运营商,0,3
1591094820,8,10000,1,webh5,海外,0,3
1591094820,3,2000,1,ipad,教育网,2,5
1591094820,5,10000,1,pc_exe,海外,0,2
1591094820,3,500,0,webh5,电信,0,3
1591094820,5,2000,1,ipad,海外,0,6
1591094820,8,0,0,adr_tv,电信,8,322
1591094820,5,2000,0,adr,电信,5,253
1591094820,5,500,1,ios,海外,1,15
1591094820,8,4000,0,ipad,移动,0,2
1591094820,8,10000,1,webh5,移动,1,192
1591094820,8,4000,1,adr,电信,103,4696
1591094820,5,4000,1,ios,未知,0,2
1591094820,3,4000,1,ipad,海外,0,21
1591094820,3,10000,0,web,移动,0,16
1591094820,5,10000,1,ios,电信,4,160
1591094820,3,4000,0,adr,电信,5,166
1591094820,3,500,1,adr,移动,8,851
1591094820,8,4000,1,adr,移动,96,5013
1591094820,5,500,0,pc_exe,移动,1,1
1591094820,8,500,0,adr,移动,1,37
1591094820,3,10000,1,pc_exe,电信,16,638
1591094820,5,4000,0,adr,联通,5,311
1591094820,3,10000,1,ios,联通,22,200
1591094820,3,2000,1,webh5,小运营商,0,53
1591094820,3,2000,0,ios,小运营商,1,8
1591094820,3,4000,1,pc_exe,教育网,0,6
1591094820,3,10000,1,ios,小运营商,1,30
1591094820,3,0,0,adr_tv,移动,7,428
1591094820,3,2000,0,ios,联通,1,106
1591094820,5,4000,0,adr,小运营商,0,1
1591094820,8,2000,0,web,移动,0,3
1591094820,8,0,1,ipad,联通,0,3
1591094820,5,500,0,adr_tv,移动,2,4
1591094820,3,500,1,adr,教育网,0,3
1591094820,8,10000,1,webh5,联通,0,148
1591094820,8,10000,1,ipad,联通,3,76
1591094820,8,500,0,ios,电信,1,10
1591094820,5,10000,1,adr,教育网,0,3
1591094820,3,10000,0,adr_tv,移动,1,29
1591094820,5,4000,0,pc_exe,联通,0,21
1591094820,3,2000,1,pc_exe,移动,13,255
1591094820,5,4000,0,adr_tv,电信,2,90
1591094820,8,4000,0,ipad,小运营商,0,3
1591094820,5,8000,0,pc_exe,移动,0,18
1591094820,3,4000,1,ipad,移动,0,162
1591094820,3,10000,0,webh5,移动,0,15
1591094820,5,2500,1,ipad,移动,0,3
1591094820,3,2000,1,webh5,教育网,0,13
1591094820,8,500,0,webh5,小运营商,0,1
1591094820,8,4000,0,webh5,电信,0,79
1591094820,3,4000,0,pc_exe,小运营商,1,62
1591094820,6,0,1,ipad,联通,0,1
1591094820,5,2000,0,ios,移动,2,63
1591094820,8,0,0,ipad,电信,0,1
1591094820,3,4000,1,ios,联通,30,1052
1591094820,3,500,0,adr_tv,联通,2,14
1591094820,5,10000,0,pc_exe,联通,1,42
1591094820,8,10000,0,webh5,电信,0,38
1591094820,8,4000,0,adr,海外,0,3
1591094820,8,4000,1,webh5,联通,0,836
1591094820,3,10000,0,ios,小运营商,0,1
1591094820,5,4000,1,adr,教育网,0,3
1591094820,8,4000,1,ipad,联通,0,89
1591094820,3,2000,1,ios,联通,31,1109
1591094820,5,0,0,adr,小运营商,0,6
1591094820,8,2000,0,ios,移动,3,52
1591094820,8,2000,1,ipad,电信,13,625
1591094820,5,2000,1,pc_exe,电信,0,84
1591094820,5,4000,1,pc_exe,海外,0,7
1591094820,3,500,1,ipad,联通,0,3
1591094820,5,4000,1,adr,小运营商,5,221
1591094820,3,500,1,webh5,联通,0,66
1591094820,3,500,0,adr,海外,0,6
1591094820,3,2000,1,ios,电信,62,2295
1591094820,8,4000,0,adr_tv,联通,6,168
1591094820,8,500,1,ios,联通,1,116
