min,cdn,p2p,device,bitrate,isp,value,cnt
1587338520,3,1,C3,3000,小运营商,0,12
1587338520,5,1,C5,500,联通,2,3
1587338520,3,0,C6,500,移动,2,5
1587338520,5,1,C3,500,移动,6,32
1587338520,3,1,C8,3000,电信,0,319
1587338520,5,1,C5,500,小运营商,2,3
1587338520,3,1,C8,500,小运营商,0,6
1587338520,5,1,C3,3000,移动,0,41
1587338520,5,0,C2,500,联通,1,3
1587338520,5,0,C3,3000,联通,1,26
1587338520,3,0,C2,500,电信,4,12
1587338520,3,0,C5,500,联通,2,3
1587338520,3,1,C1,3000,移动,3,403
1587338520,3,1,C1,500,海外,2,5
1587338520,3,1,C5,3000,电信,0,90
1587338520,3,0,C2,0,阿里云,0,3
1587338520,3,0,C1,500,电信,10,18
1587338520,3,0,C2,0,移动,3,43
1587338520,3,1,C1,500,联通,75,136
1587338520,3,1,C3,500,移动,25,115
1587338520,3,0,C6,3000,海外,0,3
1587338520,3,0,C3,3000,联通,0,3
1587338520,3,1,C3,500,海外,0,7
1587338520,5,0,C5,500,移动,0,3
1587338520,5,0,C6,3000,电信,0,12
1587338520,3,0,C8,500,联通,0,2
1587338520,3,0,C6,3000,移动,0,40
1587338520,5,1,C5,3000,联通,0,12
1587338520,5,1,C5,3000,海外,0,6
1587338520,3,0,C6,500,海外,0,1
1587338520,3,1,C3,3000,联通,0,106
1587338520,3,0,C2,3000,移动,0,3
1587338520,5,1,C3,3000,电信,2,81
1587338520,5,0,C5,500,电信,0,3
1587338520,3,1,C8,3000,联通,2,160
1587338520,3,0,C1,0,联通,0,10
1587338520,3,0,C2,0,电信,0,54
1587338520,5,0,C2,500,移动,1,3
1587338520,5,0,C2,3000,电信,1,6
1587338520,3,1,C3,3000,电信,5,294
1587338520,5,0,C6,3000,移动,0,5
1587338520,3,1,C5,3000,海外,0,6
1587338520,3,1,C5,3000,联通,1,43
1587338520,3,0,C1,0,电信,4,19
1587338520,5,1,C1,3000,移动,0,74
1587338520,3,0,C1,500,联通,6,9
1587338520,5,1,C3,500,联通,2,16
1587338520,3,1,C3,500,电信,12,98
1587338520,3,1,C8,500,联通,0,24
1587338520,3,0,C5,3000,电信,0,6
1587338520,5,0,C1,0,联通,0,41
1587338520,3,0,C6,3000,电信,0,138
1587338520,5,1,C8,3000,电信,0,2
1587338520,5,1,C3,500,电信,7,37
1587338520,3,1,C8,500,电信,0,68
1587338520,3,0,C2,0,海外,0,3
1587338520,5,0,C2,0,电信,0,6
1587338520,3,0,C6,500,电信,0,3
1587338520,3,1,C1,3000,联通,2,305
1587338520,3,0,C7,500,电信,0,6
1587338520,5,0,C1,500,联通,33,63
1587338520,5,1,C1,3000,海外,0,3
1587338520,5,1,C5,500,海外,1,3
1587338520,5,1,C1,500,海外,0,3
1587338520,3,1,C1,3000,电信,4,489
1587338520,5,1,C3,3000,联通,2,58
1587338520,5,1,C3,3000,小运营商,0,1
