min,cdn,p2p,device,bitrate,isp,value,cnt
1586434740,5,1,C3,500,小运营商,0,5
1586434740,3,1,C3,10000,移动,2,81
1586434740,3,1,C3,4500,移动,8,83
1586434740,5,1,C5,10000,移动,7,117
1586434740,5,0,C6,2500,海外,0,3
1586434740,3,0,C7,2500,移动,2,18
1586434740,3,0,C8,2500,电信,0,2
1586434740,5,0,C6,4500,移动,3,168
1586434740,5,0,C2,2500,移动,17,85
1586434740,3,0,C6,10000,小运营商,0,8
1586434740,3,1,C8,10000,联通,1,98
1586434740,3,0,C7,10000,小运营商,0,3
1586434740,5,0,C1,500,联通,1,48
1586434740,5,0,C2,2500,小运营商,1,5
1586434740,5,1,C3,2500,移动,19,538
1586434740,255,2,C8,0,未知,0,3
1586434740,5,0,C3,10000,移动,0,5
1586434740,5,1,C8,2500,电信,2,488
1586434740,3,1,C3,4500,联通,1,24
1586434740,3,1,C5,2500,联通,0,21
1586434740,3,0,C2,10000,电信,0,21
1586434740,5,0,C2,0,移动,3,137
1586434740,3,1,C1,10000,小运营商,0,11
1586434740,5,0,C3,4500,移动,0,8
1586434740,5,1,C3,4500,联通,9,324
1586434740,5,0,C8,10000,移动,0,8
1586434740,3,1,C3,2500,联通,1,37
1586434740,5,0,C2,2500,电信,18,81
1586434740,3,1,C5,4500,移动,0,12
1586434740,3,0,C3,2500,移动,1,12
1586434740,5,1,C1,500,移动,2,166
1586434740,5,1,C5,4500,小运营商,0,3
1586434740,5,0,C7,4500,移动,0,1
1586434740,5,0,C1,2500,海外,0,1
1586434740,3,0,C1,2500,小运营商,0,3
1586434740,3,0,C5,10000,移动,0,3
1586434740,3,0,C7,10000,联通,0,35
1586434740,3,0,C2,0,小运营商,0,6
1586434740,5,1,C5,500,电信,0,6
1586434740,5,1,C3,4500,海外,1,16
1586434740,5,0,C8,2500,联通,0,1
1586434740,5,0,C8,10000,联通,0,12
1586434740,5,0,C5,500,联通,0,9
1586434740,3,0,C2,0,联通,1,71
1586434740,3,1,C1,10000,电信,10,122
1586434740,3,0,C3,10000,联通,0,1
1586434740,5,0,C6,10000,海外,0,6
1586434740,3,0,C7,4500,联通,0,9
1586434740,3,0,C1,0,电信,0,15
1586434740,3,0,C6,2500,联通,0,1
1586434740,6,1,C5,0,移动,0,1
1586434740,5,0,C6,10000,电信,13,1078
1586434740,5,0,C1,4500,电信,0,33
1586434740,5,1,C5,2500,电信,2,239
1586434740,5,1,C8,4500,移动,1,787
1586434740,3,0,C1,500,移动,0,5
1586434740,5,0,C1,4500,小运营商,0,4
1586434740,3,0,C1,2500,电信,2,3
1586434740,5,0,C3,2500,联通,24,159
1586434740,3,0,C2,4500,联通,0,21
1586434740,5,1,C3,500,电信,3,44
1586434740,5,1,C1,4500,海外,1,13
1586434740,5,1,C5,10000,小运营商,1,18
1586434740,5,1,C8,4500,未知,0,8
1586434740,3,1,C1,2500,海外,0,6
1586434740,3,1,C8,10000,海外,0,11
1586434740,3,0,C6,4500,小运营商,0,1
1586434740,5,1,C1,10000,联通,10,368
1586434740,5,0,C6,10000,移动,4,432
1586434740,3,1,C8,2500,海外,0,8
1586434740,5,0,C2,4500,海外,0,3
1586434740,5,1,C1,500,联通,3,85
1586434740,6,1,C5,2500,移动,0,1
1586434740,5,0,C1,500,电信,0,10
1586434740,5,1,C8,2500,移动,2,290
1586434740,5,0,C1,10000,联通,0,3
1586434740,3,0,C2,4500,移动,0,15
1586434740,5,1,C5,10000,联通,3,126
1586434740,5,1,C5,2500,未知,0,3
1586434740,3,0,C2,10000,联通,0,11
1586434740,3,0,C8,2500,移动,0,2
1586434740,3,1,C1,500,电信,1,34
1586434740,5,0,C2,10000,移动,0,6
1586434740,5,0,C2,2500,联通,11,56
1586434740,5,0,C2,0,电信,2,200
1586434740,5,0,C3,2500,电信,2,31
1586434740,5,1,C8,10000,电信,11,1038
1586434740,3,1,C3,10000,联通,3,39
1586434740,3,1,C5,500,电信,0,3
1586434740,5,0,C3,10000,联通,1,34
1586434740,5,0,C6,500,移动,0,3
1586434740,5,0,C5,500,电信,0,6
1586434740,3,0,C1,2500,联通,1,46
1586434740,3,1,C5,4500,海外,1,6
1586434740,5,1,C8,10000,移动,0,279
1586434740,5,0,C1,4500,联通,3,52
1586434740,3,0,C5,2500,联通,0,3
1586434740,5,1,C3,500,联通,1,32
1586434740,3,1,C8,4500,联通,0,49
1586434740,5,1,C8,2500,海外,0,8
1586434740,5,1,C8,10000,教育网,0,3
1586434740,5,0,C6,2500,移动,4,46
1586434740,3,0,C3,500,移动,0,3
1586434740,5,0,C7,2500,海外,0,5
1586434740,5,1,C5,4500,联通,1,42
1586434740,3,1,C1,4500,小运营商,4,20
1586434740,3,0,C2,2500,电信,2,30
1586434740,3,1,C1,500,联通,0,8
1586434740,5,0,C6,2500,小运营商,0,3
1586434740,5,0,C6,8000,移动,0,3
1586434740,5,0,C6,4500,未知,0,3
1586434740,5,1,C3,2500,联通,7,271
1586434740,5,0,C2,0,联通,6,140
1586434740,5,1,C1,2500,小运营商,4,39
1586434740,5,0,C3,4500,联通,0,15
1586434740,5,0,C6,500,电信,0,24
1586434740,3,1,C5,10000,移动,3,46
1586434740,5,1,C5,4500,未知,0,3
1586434740,3,1,C3,4500,海外,0,2
1586434740,5,1,C3,2500,海外,0,9
1586434740,5,0,C6,4500,联通,0,87
1586434740,3,0,C6,4500,联通,0,16
1586434740,5,0,C6,2500,电信,0,55
1586434740,5,1,C3,4500,电信,21,616
1586434740,5,0,C6,4500,电信,4,300
1586434740,3,1,C8,10000,小运营商,0,27
1586434740,3,0,C8,10000,电信,0,6
1586434740,5,1,C5,2500,移动,1,210
1586434740,3,1,C3,2500,电信,5,53
1586434740,3,0,C6,10000,移动,0,100
1586434740,5,0,C2,2500,海外,0,3
1586434740,3,1,C8,10000,移动,0,41
1586434740,3,0,C6,2500,移动,0,10
1586434740,5,0,C5,2500,联通,0,3
1586434740,3,0,C3,2500,联通,0,6
1586434740,3,1,C8,500,联通,0,3
1586434740,5,1,C3,10000,电信,10,207
1586434740,5,1,C8,2500,联通,0,225
1586434740,5,1,C3,10000,海外,0,1
1586434740,5,1,C1,2500,移动,37,1061
1586434740,5,0,C3,500,联通,0,17
1586434740,5,1,C8,10000,联通,1,496
1586434740,5,0,C2,10000,小运营商,0,3
1586434740,255,2,C8,0,联通,0,13
1586434740,3,0,C2,2500,移动,0,12
1586434740,5,1,C8,4500,小运营商,0,76
