min,cdn,bitrate,p2p,value,cnt
1568820240,255,0,1,0,1
1568820240,7,0,0,8,30
1568820240,5,10000,1,55,1593
1568820240,3,0,0,28,954
1568820240,7,500,0,0,14
1568820240,3,500,0,21,463
1568820240,7,1200,1,4,163
1568820240,7,4000,0,2,38
1568820240,5,4000,1,24,909
1568820240,5,0,0,1,13
1568820240,4,2000,1,0,2
1568820240,3,2000,1,790,54231
1568820240,3,1200,0,16,688
1568820240,5,10000,0,4,513
1568820240,7,1200,0,2,16
1568820240,7,10000,0,4,152
1568820240,1,8000,0,0,1
1568820240,3,4000,0,53,1210
1568820240,7,500,1,2,204
1568820240,5,1200,1,17,750
1568820240,3,0,1,0,3
1568820240,6,2000,1,0,2
1568820240,255,0,2,1,3
1568820240,3,2000,0,109,2640
1568820240,1,2000,0,0,7
1568820240,1,10000,0,1,29
1568820240,5,500,0,21,969
1568820240,6,1200,1,0,1
1568820240,4,10000,1,0,1
1568820240,3,8000,0,0,7
1568820240,6,0,1,0,2
1568820240,3,10000,1,547,20018
1568820240,5,2000,0,55,4891
1568820240,5,1200,0,27,2205
1568820240,3,500,1,146,8143
1568820240,1,1200,0,0,2
1568820240,3,4000,1,210,10890
1568820240,7,2000,0,0,41
1568820240,4,4000,1,0,1
1568820240,3,10000,0,30,1375
1568820240,5,500,1,13,451
1568820240,7,10000,1,13,472
1568820240,3,1200,1,262,14639
1568820240,255,4294967,0,0,2
1568820240,5,4000,0,3,573
1568820240,7,4000,1,8,301
1568820240,7,2000,1,9,323
1568820240,5,2000,1,62,3408
1568820300,5,2000,0,56,4929
1568820300,3,2000,0,114,2603
1568820300,7,0,0,7,30
1568820300,3,10000,1,540,19953
1568820300,5,10000,1,51,1558
1568820300,255,0,2,0,2
1568820300,7,1200,1,1,167
1568820300,5,500,1,23,467
1568820300,7,10000,0,5,139
1568820300,6,2000,1,0,3
1568820300,1,2000,0,0,8
1568820300,5,4000,1,25,964
1568820300,6,2000,0,0,1
1568820300,3,1200,0,20,670
1568820300,6,500,1,0,1
1568820300,3,-1,0,0,1
1568820300,7,1200,0,0,15
1568820300,4,0,1,0,1
1568820300,3,0,0,21,934
1568820300,5,4000,0,3,586
1568820300,7,10000,1,25,451
1568820300,3,10000,0,30,1375
1568820300,5,0,1,0,2
1568820300,5,0,0,0,15
1568820300,6,0,0,0,1
1568820300,5,1200,1,15,734
1568820300,7,4000,0,3,31
1568820300,3,4000,0,44,1191
1568820300,1,1200,0,0,4
1568820300,3,1200,1,296,14574
1568820300,255,4294967,0,0,3
1568820300,7,4000,1,14,301
1568820300,3,2000,1,895,53703
1568820300,1,1200,1,0,1
1568820300,7,500,1,10,203
1568820300,3,4000,1,222,10844
1568820300,1,10000,0,0,24
1568820300,5,10000,0,4,533
1568820300,5,2000,1,81,3394
1568820300,3,0,1,0,5
1568820300,1,8000,0,0,2
1568820300,3,8000,0,0,7
1568820300,7,500,0,1,15
1568820300,3,500,1,133,8059
1568820300,5,500,0,24,948
1568820300,5,1200,0,45,2157
1568820300,3,500,0,20,483
1568820300,7,2000,0,1,45
1568820300,6,0,1,0,1
1568820300,7,2000,1,6,333
1568820300,4,2000,1,1,3
1568820360,5,2000,1,65,3376
1568820360,3,2000,0,91,2613
1568820360,5,500,0,32,972
1568820360,8,2000,1,0,1
1568820360,3,8000,0,0,5
1568820360,7,0,0,5,32
1568820360,5,10000,1,43,1603
1568820360,5,1200,0,32,2172
1568820360,1,2000,0,0,13
1568820360,6,0,1,0,1
1568820360,7,10000,1,25,471
1568820360,7,1200,0,0,13
