min,cdn,p2p,device,bitrate,isp,value,cnt
1584661800,3,0,C8,4000,联通,0,1
1584661800,3,1,C3,500,联通,3,50
1584661800,3,1,C3,2500,小运营商,0,4
1584661800,5,0,C1,0,电信,0,2
1584661800,5,0,C6,2500,电信,0,3
1584661800,3,1,C8,4000,移动,0,49
1584661800,3,1,C1,2500,联通,10,205
1584661800,3,1,C3,4000,电信,12,266
1584661800,3,0,C3,2500,移动,0,11
1584661800,3,0,C8,2000,小运营商,0,1
1584661800,3,0,C8,2000,电信,0,11
1584661800,3,0,C8,4000,电信,0,9
1584661800,3,1,C3,500,移动,5,187
1584661800,3,1,C8,500,电信,0,19
1584661800,5,1,C3,4000,小运营商,0,4
1584661800,3,0,C1,0,移动,0,5
1584661800,5,1,C1,500,电信,1,75
1584661800,3,1,C1,2500,海外,0,3
1584661800,3,0,C2,2500,联通,0,3
1584661800,5,1,C8,4000,移动,0,2
1584661800,3,1,C3,2500,未知,1,1
1584661800,5,1,C8,4000,联通,0,3
1584661800,3,0,C3,500,联通,0,3
1584661800,5,1,C1,2500,移动,0,54
1584661800,3,1,C3,2500,海外,0,9
1584661800,3,1,C8,500,移动,0,19
1584661800,3,1,C1,500,小运营商,0,21
1584661800,5,0,C3,4000,联通,0,2
1584661800,3,0,C1,500,联通,0,14
1584661800,3,0,C2,500,海外,0,3
1584661800,3,1,C3,4000,移动,4,197
1584661800,5,1,C3,500,联通,0,15
1584661800,5,1,C1,500,移动,0,59
1584661800,3,0,C2,2500,电信,3,13
1584661800,5,0,C8,2000,电信,0,2
1584661800,5,0,C3,4000,电信,0,1
1584661800,3,1,C5,0,电信,0,1
1584661800,5,0,C6,4000,小运营商,0,3
1584661800,3,0,C1,500,电信,0,24
1584661800,5,0,C6,4000,移动,1,3
1584661800,5,1,C1,2500,小运营商,0,3
1584661800,5,0,C2,0,电信,0,5
1584661800,3,0,C2,0,电信,0,17
1584661800,5,1,C3,500,电信,3,33
1584661800,3,0,C3,500,海外,0,3
1584661800,5,0,C1,2500,移动,0,15
1584661800,5,0,C1,500,电信,0,10
1584661800,3,1,C1,4000,电信,20,394
1584661800,5,1,C1,4000,移动,0,51
1584661800,3,1,C5,4000,移动,0,3
1584661800,3,0,C1,0,联通,0,1
1584661800,3,0,C7,4000,电信,0,2
1584661800,3,0,C3,4000,电信,0,3
