min,cdn,bitrate,p2p,value,cnt
1574931960,1,2000,0,0,41
1574931960,8,1200,0,1,3
1574931960,8,2000,0,0,16
1574931960,8,500,1,2,39
1574931960,5,500,0,0,94
1574931960,8,2000,1,0,54
1574931960,1,1200,1,0,27
1574931960,5,1200,1,2,125
1574931960,5,2000,0,3,306
1574931960,3,0,0,6,256
1574931960,1,0,0,0,27
1574931960,3,500,1,8,866
1574931960,1,500,0,0,11
1574931960,3,1200,1,7,519
1574931960,8,1200,1,0,7
1574931960,1,1200,0,0,12
1574931960,1,2000,1,2,161
1574931960,1,500,1,1,41
1574931960,5,0,0,0,34
1574931960,5,1200,0,0,85
1574931960,3,500,0,2,56
1574931960,5,500,1,2,150
1574931960,3,1200,0,0,107
1574931960,8,0,0,0,3
1574931960,3,2000,1,54,4024
1574931960,5,2000,1,11,494
1574931960,3,0,1,0,8
1574931960,8,0,1,0,3
1574931960,3,2000,0,12,998
1574932020,3,0,0,8,262
1574932020,1,2000,1,2,149
1574932020,1,1200,0,1,12
1574932020,3,500,1,7,860
1574932020,8,1200,0,1,25
1574932020,5,1200,0,1,83
1574932020,8,500,1,0,37
1574932020,3,1200,0,1,103
1574932020,3,2000,0,12,980
1574932020,3,1200,1,7,508
1574932020,5,500,0,1,95
1574932020,1,1200,1,0,26
1574932020,3,500,0,0,59
1574932020,3,0,1,0,10
1574932020,5,2000,0,4,321
1574932020,8,1200,1,0,7
1574932020,5,2000,1,14,512
1574932020,8,0,1,0,3
1574932020,1,0,0,0,24
1574932020,5,0,0,1,34
1574932020,1,500,1,2,45
1574932020,1,2000,0,3,46
1574932020,8,2000,1,0,51
1574932020,8,0,0,0,3
1574932020,5,500,1,1,152
1574932020,1,500,0,0,9
1574932020,5,1200,1,1,128
1574932020,3,2000,1,42,3880
1574932020,8,2000,0,0,10
1574932080,3,0,0,7,267
1574932080,8,500,1,0,33
1574932080,3,1200,1,5,503
1574932080,8,1200,0,0,36
1574932080,8,1200,1,0,8
1574932080,5,0,0,0,34
1574932080,3,0,1,0,10
1574932080,3,1200,0,1,106
1574932080,1,500,1,0,45
1574932080,3,500,1,4,853
1574932080,1,1200,1,0,24
1574932080,5,2000,1,7,516
1574932080,8,0,0,0,3
1574932080,8,2000,1,3,48
1574932080,7,1200,1,0,1
1574932080,3,500,0,1,53
1574932080,3,2000,1,46,3872
1574932080,8,0,1,0,3
1574932080,5,500,0,2,99
1574932080,1,1200,0,0,12
1574932080,1,2000,0,3,37
1574932080,1,0,0,0,24
1574932080,8,2000,0,0,10
1574932080,1,2000,1,2,161
1574932080,5,2000,0,2,313
1574932080,5,1200,1,2,120
1574932080,5,500,1,0,159
1574932080,1,500,0,0,6
1574932080,3,2000,0,13,973
1574932080,5,1200,0,1,84
1574932140,3,1200,1,7,506
1574932140,3,500,0,1,61
1574932140,5,1200,0,0,97
1574932140,8,500,1,0,37
1574932140,1,2000,0,1,42
1574932140,8,0,1,0,4
1574932140,3,2000,0,15,943
1574932140,5,2000,0,5,323
1574932140,1,1200,0,0,12
1574932140,3,2000,1,36,3842
1574932140,8,0,0,0,3
1574932140,1,1200,1,0,25
1574932140,8,1200,0,0,33
1574932140,3,1200,0,1,102
1574932140,8,2000,0,0,8
1574932140,8,2000,1,1,41
1574932140,1,500,0,0,7
1574932140,8,1200,1,1,9
1574932140,5,0,0,0,34
1574932140,5,500,1,1,140
1574932140,1,2000,1,3,162
1574932140,5,2000,1,9,506
1574932140,1,500,1,0,48
1574932140,5,500,0,0,97
1574932140,5,1200,1,0,117
1574932140,1,0,0,0,24
1574932140,3,0,0,7,267
1574932140,3,500,1,5,815
1574932140,3,4000,0,0,1
1574932140,3,0,1,0,8
1574932200,5,2000,0,6,283
1574932200,3,2000,1,41,3607
1574932200,8,2000,1,2,37
1574932200,5,1200,1,7,102
1574932200,3,500,1,5,787
1574932200,3,1200,1,8,476
1574932200,8,1200,1,0,5
1574932200,1,500,1,0,46
1574932200,1,1200,1,0,23
1574932200,8,0,0,0,3
1574932200,5,500,1,4,145
1574932200,3,0,0,6,254
1574932200,1,0,0,0,24
1574932200,3,500,0,1,53
1574932200,3,0,1,0,11
1574932200,3,2000,0,12,933
1574932200,1,2000,1,3,145
1574932200,1,500,0,0,9
1574932200,3,4000,0,0,1
1574932200,8,0,1,0,3
1574932200,1,2000,0,0,35
1574932200,8,500,1,2,38
1574932200,5,500,0,2,86
1574932200,5,2000,1,6,470
1574932200,3,1200,0,0,106
1574932200,5,1200,0,1,81
1574932200,1,1200,0,0,12
1574932200,8,1200,0,0,7
1574932200,5,0,0,1,30
1574932200,8,2000,0,0,10
1574932260,5,500,1,6,138
1574932260,5,1200,0,0,84
1574932260,5,2000,0,3,280
1574932260,5,2000,1,5,484
1574932260,5,0,0,1,30
1574932260,3,0,1,0,10
1574932260,8,1200,1,0,5
1574932260,8,0,1,0,3
1574932260,3,2000,0,15,894
1574932260,8,500,1,0,35
1574932260,3,2000,1,42,3530
1574932260,5,500,0,3,82
1574932260,8,1200,0,0,3
1574932260,8,0,0,0,3
1574932260,8,2000,1,2,35
1574932260,8,2000,0,0,10
1574932260,1,500,1,0,47
1574932260,1,0,0,0,24
1574932260,3,1200,0,1,106
1574932260,1,1200,1,0,30
1574932260,3,500,0,1,55
1574932260,1,500,0,0,8
1574932260,3,4000,0,0,2
1574932260,3,0,0,8,251
1574932260,5,1200,1,0,100
1574932260,1,1200,0,0,12
1574932260,3,1200,1,10,486
1574932260,1,2000,0,0,36
1574932260,3,500,1,14,770
1574932260,1,2000,1,0,136
1574932320,1,500,1,0,52
1574932320,8,0,0,0,3
1574932320,8,2000,1,5,47
1574932320,3,0,1,0,10
1574932320,5,0,1,0,1
1574932320,3,1200,1,10,507
1574932320,8,1200,1,0,6
1574932320,8,500,1,0,36
1574932320,3,2000,1,38,3692
1574932320,5,500,1,8,156
1574932320,1,500,0,0,6
1574932320,3,500,0,1,58
1574932320,5,0,0,1,32
1574932320,1,1200,1,0,27
1574932320,8,2000,0,0,7
1574932320,3,1200,0,1,104
1574932320,8,0,1,0,3
1574932320,3,4000,0,0,1
1574932320,3,500,1,7,793
1574932320,5,2000,1,6,515
1574932320,8,1200,0,0,3
1574932320,1,1200,0,0,14
1574932320,5,1200,1,2,123
1574932320,3,0,0,8,258
1574932320,1,2000,1,1,144
1574932320,3,2000,0,12,907
1574932320,1,0,0,0,24
1574932320,5,1200,0,0,97
1574932320,5,500,0,3,88
1574932320,5,2000,0,4,308
1574932320,1,2000,0,0,38
1574932380,5,500,0,0,95
1574932380,8,500,1,1,38
1574932380,1,1200,1,1,30
1574932380,8,0,0,1,7
1574932380,5,2000,0,6,336
1574932380,8,2000,0,0,10
1574932380,1,2000,1,0,142
1574932380,3,0,0,7,256
1574932380,5,1200,0,0,93
1574932380,1,0,0,0,20
1574932380,3,1200,0,0,112
1574932380,5,0,0,0,33
1574932380,1,500,1,3,48
1574932380,1,2000,0,1,36
1574932380,8,2000,1,0,49
1574932380,3,0,1,0,9
1574932380,8,500,0,0,1
1574932380,1,500,0,0,6
1574932380,3,500,1,4,817
1574932380,3,2000,0,13,881
1574932380,8,1200,1,0,6
