min,cdn,p2p,device,bitrate,isp,value,cnt
1587332160,5,1,C3,8000,小运营商,0,3
1587332160,7,1,C1,500,电信,1,129
1587332160,5,1,C3,500,电信,0,14
1587332160,3,0,C1,2500,联通,0,3
1587332160,3,1,C5,2500,联通,0,3
1587332160,7,0,C2,8000,联通,0,3
1587332160,5,1,C1,4500,电信,0,44
1587332160,5,1,C1,2500,电信,0,102
1587332160,7,1,C5,8000,联通,0,3
1587332160,7,0,C6,4500,联通,3,8
1587332160,7,1,C8,2500,阿里云,0,1
1587332160,3,1,C1,4500,移动,0,18
1587332160,3,1,C3,500,移动,0,12
1587332160,7,0,C6,8000,移动,0,9
1587332160,7,1,C3,2500,联通,5,116
1587332160,5,1,C3,2500,小运营商,0,2
1587332160,7,1,C3,8000,联通,0,11
1587332160,3,1,C3,4500,联通,0,8
1587332160,7,0,C3,2500,移动,1,6
1587332160,7,1,C8,500,电信,0,24
1587332160,7,1,C5,8000,电信,0,6
1587332160,7,0,C3,2500,联通,0,3
1587332160,3,1,C3,4500,移动,0,30
1587332160,7,1,C5,500,电信,0,9
1587332160,7,1,C3,2500,电信,5,243
1587332160,3,1,C1,500,移动,0,4
1587332160,7,0,C2,0,联通,0,8
1587332160,7,0,C1,2500,电信,0,12
1587332160,3,1,C3,8000,电信,1,5
1587332160,7,0,C7,8000,电信,0,3
1587332160,5,0,C2,2500,移动,0,3
1587332160,7,1,C3,4500,电信,8,183
1587332160,7,1,C8,2500,小运营商,0,2
1587332160,7,0,C6,8000,电信,0,15
1587332160,7,0,C6,500,电信,0,6
1587332160,7,0,C2,2500,联通,0,6
1587332160,7,1,C1,8000,移动,0,18
1587332160,7,1,C1,8000,联通,0,7
1587332160,3,1,C1,4500,联通,0,19
1587332160,5,1,C1,500,移动,0,12
1587332160,5,1,C1,500,电信,0,17
1587332160,3,1,C1,2500,联通,0,10
1587332160,3,1,C5,2500,小运营商,0,3
1587332160,3,1,C3,2500,海外,0,3
1587332160,7,0,C3,500,小运营商,0,3
1587332160,7,1,C5,2500,移动,0,55
1587332160,3,1,C1,4500,电信,1,33
1587332160,3,1,C3,500,小运营商,0,5
1587332160,7,1,C1,2500,移动,4,393
1587332160,5,1,C5,2500,移动,0,9
1587332160,7,1,C3,2500,海外,0,8
1587332160,5,1,C3,4500,电信,1,65
1587332160,7,1,C5,500,联通,0,3
1587332160,7,1,C1,4500,电信,8,268
1587332160,5,1,C1,2500,联通,1,62
1587332160,7,1,C1,8000,电信,0,24
1587332160,7,1,C1,2500,电信,12,484
1587332160,5,1,C1,500,小运营商,0,3
1587332160,7,1,C3,500,电信,0,51
1587332160,3,0,C3,2500,联通,0,3
1587332160,7,1,C5,2500,电信,0,45
1587332160,5,1,C3,2500,电信,0,39
1587332160,5,1,C3,8000,移动,0,2
1587332160,5,1,C1,8000,移动,0,8
1587332160,5,1,C1,2500,移动,3,107
1587332160,7,1,C8,8000,联通,0,3
1587332160,7,1,C5,2500,联通,0,22
1587332160,5,1,C1,2500,小运营商,0,7
1587332160,7,1,C8,2500,电信,0,32
1587332160,3,1,C3,2500,电信,0,24
1587332160,3,0,C7,2500,海外,0,3
1587332160,7,1,C8,4500,移动,0,22
1587332160,7,1,C3,500,移动,3,106
1587332160,3,0,C1,4500,小运营商,3,3
1587332160,3,1,C8,4500,小运营商,0,2
1587332160,5,0,C3,4500,联通,0,3
1587332160,3,0,C1,2500,电信,0,6
1587332160,7,0,C6,2500,移动,0,6
1587332160,3,1,C1,8000,移动,0,12
1587332160,7,1,C3,8000,小运营商,0,2
1587332160,7,1,C8,4500,小运营商,0,4
1587332160,7,1,C1,500,联通,2,63
1587332160,3,1,C5,8000,电信,0,3
1587332160,5,0,C3,2500,联通,0,55
1587332160,3,1,C3,4500,小运营商,0,3
1587332160,7,0,C2,500,移动,0,3
1587332160,7,1,C1,4500,小运营商,0,16
1587332160,7,1,C3,500,小运营商,3,14
1587332160,7,1,C8,2500,联通,0,6
1587332160,7,1,C3,4500,联通,2,79
1587332160,7,1,C8,2500,移动,0,6
1587332160,3,1,C1,2500,海外,0,3
1587332160,7,0,C5,500,联通,0,6
1587332160,5,1,C3,8000,电信,1,15
1587332160,7,1,C3,4500,小运营商,0,10
1587332160,3,0,C2,0,移动,0,6
1587332160,5,0,C2,4500,移动,0,3
1587332160,7,1,C1,500,小运营商,0,7
1587332160,3,0,C2,500,移动,0,3
1587332160,7,1,C1,2500,海外,0,12
1587332160,7,0,C6,2500,联通,0,3
1587332160,3,1,C1,500,联通,0,6
1587332160,7,1,C5,8000,移动,0,3
1587332160,5,0,C1,2500,电信,0,3
1587332160,7,0,C1,500,移动,0,6
1587332160,3,1,C5,2500,电信,0,12
1587332160,5,1,C1,500,联通,2,18
1587332160,5,1,C3,4500,联通,0,26
1587332160,7,0,C3,4500,移动,0,6
1587332160,7,0,C6,4500,移动,0,8
1587332160,7,0,C1,500,联通,0,3
1587332160,3,1,C3,500,电信,0,7
1587332160,5,0,C1,0,联通,0,6
1587332160,7,0,C2,2500,电信,0,18
1587332160,7,0,C2,2500,小运营商,0,3
1587332160,3,1,C3,2500,联通,0,18
1587332160,7,1,C8,500,小运营商,0,3
1587332160,5,0,C1,4500,电信,0,3
1587332160,5,0,C1,500,联通,0,44
1587332160,7,1,C1,4500,移动,5,203
1587332160,5,1,C3,2500,联通,3,30
1587332160,5,1,C5,2500,联通,0,3
1587332160,3,1,C1,2500,电信,0,45
1587332160,7,0,C1,4500,电信,0,9
1587332160,5,0,C1,2500,联通,0,104
1587332160,7,0,C2,4500,联通,0,3
1587332160,7,0,C3,2500,电信,0,6
1587332160,5,1,C3,4500,移动,0,27
1587332160,7,1,C3,4500,移动,4,168
1587332160,7,0,C1,2500,移动,2,23
1587332160,3,1,C1,2500,小运营商,0,6
1587332160,3,0,C2,8000,电信,0,3
1587332160,7,1,C1,2500,小运营商,0,27
1587332160,7,1,C1,500,移动,0,134
1587332160,5,1,C1,8000,联通,0,9
1587332160,3,1,C3,2500,小运营商,0,7
1587332160,3,0,C2,0,电信,0,9
1587332160,5,0,C1,4500,联通,0,3
1587332160,7,1,C8,2500,海外,0,5
1587332160,3,1,C3,2500,移动,1,13
1587332160,3,0,C3,4500,电信,0,3
1587332160,7,1,C3,500,海外,0,16
1587332160,3,1,C5,2500,海外,0,3
1587332160,7,0,C6,2500,电信,0,3
1587332160,7,0,C1,0,电信,0,3
1587332160,7,1,C5,4500,电信,0,3
1587332160,3,1,C3,4500,海外,0,2
1587332160,3,1,C5,2500,移动,0,3
1587332160,7,1,C5,500,移动,0,3
1587332160,7,1,C1,8000,小运营商,0,6
1587332160,7,1,C8,500,移动,0,3
1587332160,7,1,C1,500,海外,0,6
1587332160,5,0,C5,500,小运营商,0,3
1587332160,5,0,C2,0,电信,0,3
1587332160,3,0,C6,8000,海外,0,3
