min,cdn,p2p,device,bitrate,isp,value,cnt
1584640080,7,1,C8,4500,小运营商,0,12
1584640080,3,0,C6,9999,小运营商,0,4
1584640080,5,1,C3,4500,联通,0,6
1584640080,7,1,C8,2500,电信,3,349
1584640080,7,0,C8,4500,移动,0,1
1584640080,7,1,C3,2500,联通,0,67
1584640080,3,1,C1,2500,联通,1,23
1584640080,5,0,C3,2500,联通,0,9
1584640080,7,1,C3,2500,电信,1,227
1584640080,3,1,C1,500,小运营商,0,3
1584640080,7,1,C3,4500,电信,3,202
1584640080,3,1,C5,4500,电信,0,9
1584640080,3,1,C5,500,海外,0,3
1584640080,7,1,C6,2500,联通,0,3
1584640080,7,1,C8,4500,阿里云,0,9
1584640080,5,1,C8,8000,小运营商,0,3
1584640080,7,1,C8,8000,联通,0,6
1584640080,3,1,C8,9999,联通,0,2
1584640080,7,1,C5,9999,移动,0,9
1584640080,3,0,C7,4500,电信,0,3
1584640080,7,0,C8,4500,海外,0,4
1584640080,3,1,C1,500,移动,0,9
1584640080,7,0,C2,0,小运营商,0,3
1584640080,5,1,C1,9999,电信,0,28
1584640080,7,0,C6,4500,电信,0,42
1584640080,3,1,C3,9999,移动,0,5
1584640080,7,1,C3,2500,海外,1,10
1584640080,5,1,C1,4500,联通,0,43
1584640080,7,1,C5,9999,电信,0,30
1584640080,7,0,C8,0,移动,0,3
1584640080,3,1,C1,500,海外,0,3
1584640080,7,0,C8,2500,联通,0,5
1584640080,7,1,C8,2500,海外,0,13
1584640080,5,1,C3,2500,联通,0,6
1584640080,7,1,C1,500,小运营商,0,6
1584640080,3,0,C8,0,联通,0,3
1584640080,3,0,C6,9999,联通,0,3
1584640080,3,1,C5,2500,电信,0,24
1584640080,7,0,C8,0,联通,0,8
1584640080,7,1,C8,8000,电信,0,33
1584640080,7,0,C5,500,电信,0,3
1584640080,3,0,C5,0,移动,0,1
1584640080,7,1,C8,2500,小运营商,0,21
1584640080,3,0,C8,0,移动,0,9
1584640080,5,1,C3,2500,小运营商,0,3
1584640080,3,1,C5,2500,联通,0,15
1584640080,7,1,C8,2500,联通,0,111
1584640080,7,1,C3,2500,小运营商,0,6
1584640080,7,1,C8,2500,移动,0,106
1584640080,7,0,C2,0,移动,0,6
1584640080,7,1,C3,9999,电信,1,29
1584640080,7,1,C1,9999,联通,0,36
1584640080,7,1,C3,4500,联通,2,68
1584640080,7,0,C8,0,电信,0,8
1584640080,3,0,C2,0,电信,0,15
1584640080,5,1,C1,2500,联通,2,33
1584640080,7,0,C2,9999,电信,0,3
1584640080,3,1,C3,2500,联通,0,3
1584640080,7,1,C8,8000,移动,0,8
1584640080,5,0,C8,0,电信,0,8
1584640080,5,0,C6,9999,联通,0,3
1584640080,3,1,C5,0,联通,0,3
1584640080,5,1,C5,2500,小运营商,0,3
1584640080,5,1,C8,9999,海外,1,2
1584640080,3,1,C3,2500,海外,0,3
1584640080,3,1,C5,9999,电信,0,6
1584640080,7,1,C8,8000,小运营商,0,6
1584640080,5,0,C5,500,电信,0,3
1584640080,3,1,C1,4500,联通,0,9
1584640080,7,1,C8,4500,电信,2,787
1584640080,3,1,C3,4500,联通,2,8
1584640080,7,0,C2,0,电信,0,6
1584640080,3,1,C3,9999,电信,1,9
1584640080,5,0,C2,0,联通,0,3
1584640080,5,0,C2,2500,联通,0,3
1584640080,7,1,C3,500,电信,0,7
1584640080,5,1,C5,2500,移动,0,15
1584640080,3,1,C8,8000,联通,0,3
1584640080,5,1,C3,4500,移动,0,6
1584640080,7,0,C6,2500,海外,0,3
1584640080,7,1,C8,9999,移动,0,22
1584640080,7,0,C2,2500,移动,0,15
1584640080,7,0,C1,4500,电信,1,12
1584640080,5,0,C1,2500,移动,0,9
1584640080,3,1,C1,9999,联通,0,6
1584640080,7,1,C8,500,电信,0,27
1584640080,3,1,C3,500,移动,0,3
1584640080,5,1,C1,500,联通,0,6
1584640080,3,0,C2,0,移动,0,6
1584640080,7,1,C5,4500,海外,0,3
1584640080,5,1,C5,0,联通,0,3
1584640080,7,0,C2,9999,联通,0,3
1584640080,3,1,C3,2500,移动,1,16
1584640080,7,0,C6,4500,移动,0,11
1584640080,7,0,C7,9999,联通,0,3
1584640080,5,1,C8,2500,移动,0,9
1584640080,7,0,C3,2500,电信,0,3
1584640080,7,0,C1,2500,电信,0,18
1584640080,3,1,C1,2500,未知,0,3
1584640080,3,0,C1,4500,移动,0,3
1584640080,5,1,C3,500,海外,0,6
1584640080,3,1,C8,4500,海外,0,1
1584640080,5,0,C3,9999,联通,0,3
1584640080,3,1,C1,500,联通,0,6
1584640080,7,0,C2,2500,联通,0,9
1584640080,7,1,C3,9999,小运营商,0,3
1584640080,7,1,C8,9999,小运营商,0,2
1584640080,3,1,C8,9999,电信,0,18
1584640080,7,1,C5,2500,海外,0,3
1584640080,7,1,C8,9999,电信,0,89
1584640080,7,0,C6,500,移动,0,1
1584640080,7,1,C1,4500,移动,0,166
1584640080,5,0,C5,500,移动,0,3
1584640080,7,0,C6,2500,移动,1,11
1584640080,5,1,C8,9999,联通,0,5
1584640080,7,1,C5,4500,电信,0,12
1584640080,5,0,C2,0,电信,0,12
1584640080,7,0,C6,500,联通,0,1
1584640080,5,1,C3,4500,小运营商,0,6
1584640080,3,0,C7,9999,联通,0,3
1584640080,5,1,C3,500,移动,0,6
1584640080,5,1,C1,2500,电信,1,106
1584640080,3,1,C8,8000,电信,0,2
1584640080,3,0,C1,2500,移动,0,3
1584640080,7,0,C6,9999,移动,0,19
1584640080,7,0,C5,500,移动,0,3
1584640080,3,1,C1,4500,电信,0,41
1584640080,5,0,C8,2500,电信,0,2
1584640080,3,0,C2,0,联通,0,3
1584640080,7,0,C1,500,电信,0,6
1584640080,5,1,C1,9999,小运营商,0,3
1584640080,3,1,C5,9999,移动,0,3
1584640080,5,0,C6,9999,电信,0,14
1584640080,7,0,C8,500,电信,0,2
1584640080,3,1,C8,2500,移动,0,3
1584640080,5,1,C8,9999,电信,0,20
1584640080,3,1,C5,2500,移动,0,9
1584640080,5,0,C3,4500,联通,0,3
1584640080,5,1,C8,4500,海外,0,6
1584640080,5,1,C1,9999,移动,0,3
1584640080,5,1,C3,9999,联通,0,6
1584640080,7,1,C3,9999,移动,0,10
1584640080,5,0,C3,500,联通,0,3
1584640080,7,1,C8,500,小运营商,0,3
1584640080,3,1,C1,2500,海外,0,3
1584640080,5,1,C8,4500,电信,0,6
1584640080,7,1,C1,500,电信,0,40
1584640080,3,0,C7,9999,电信,0,30
1584640080,3,1,C3,9999,联通,0,1
1584640080,7,1,C8,4500,海外,0,11
1584640080,7,0,C7,2500,海外,0,3
1584640080,5,1,C8,2500,小运营商,0,3
1584640080,3,0,C7,9999,海外,0,1
1584640080,3,1,C8,4500,小运营商,0,3
1584640080,7,0,C6,4500,联通,0,9
1584640080,7,1,C1,4500,小运营商,0,24
1584640080,3,1,C8,9999,移动,0,3
1584640080,3,1,C8,2500,联通,0,3
1584640080,5,1,C1,500,电信,0,9
1584640080,7,1,C3,9999,联通,2,17
1584640080,7,1,C1,2500,电信,7,392
1584640080,5,1,C3,2500,电信,1,20
1584640080,3,0,C1,2500,联通,0,5
1584640080,3,1,C8,9999,海外,0,5
1584640080,7,1,C8,4500,联通,0,157
1584640080,7,0,C7,2500,电信,0,6
1584640080,3,1,C1,9999,移动,1,15
1584640080,5,1,C3,2500,移动,0,28
1584640080,5,0,C1,4500,联通,0,3
1584640080,3,1,C8,4500,电信,0,5
1584640080,7,1,C3,500,联通,0,6
1584640080,5,0,C8,0,联通,0,3
1584640080,5,0,C2,2500,电信,0,3
1584640080,7,0,C2,2500,小运营商,0,3
1584640080,3,0,C8,9999,移动,0,3
1584640080,7,1,C8,2500,阿里云,0,3
1584640080,7,1,C1,4500,联通,0,63
1584640080,5,1,C5,4500,电信,0,3
1584640080,5,1,C8,2500,海外,0,2
1584640080,7,1,C5,500,电信,0,6
1584640080,5,1,C3,500,联通,0,4
1584640080,7,1,C8,9999,联通,0,16
1584640080,7,0,C6,500,海外,0,3
1584640080,5,0,C6,9999,海外,0,3
1584640080,5,1,C1,4500,小运营商,0,12
1584640080,7,0,C6,9999,电信,3,41
1584640080,5,1,C3,9999,电信,0,3
1584640080,7,1,C5,2500,移动,1,36
1584640080,7,0,C8,2500,电信,0,12
1584640080,7,1,C3,4500,海外,0,2
1584640080,3,0,C2,4500,电信,0,4
1584640080,7,0,C5,2500,电信,0,3
1584640080,5,0,C8,9999,移动,0,2
1584640080,7,0,C3,2500,小运营商,0,3
1584640080,3,1,C5,4500,移动,0,3
1584640080,7,1,C3,4500,移动,0,46
1584640080,7,0,C6,2500,小运营商,0,3
1584640080,7,0,C6,2500,联通,0,12
1584640080,7,0,C2,500,联通,0,3
1584640080,7,0,C8,2500,移动,0,2
1584640080,7,1,C1,500,联通,0,19
1584640080,7,0,C6,500,电信,0,4
1584640080,7,0,C8,4500,电信,0,12
1584640080,3,0,C2,2500,移动,0,6
1584640080,3,1,C1,500,电信,0,3
1584640080,7,1,C5,2500,小运营商,0,6
1584640080,3,1,C1,2500,移动,0,41
1584640080,3,0,C8,4500,电信,0,3
1584640080,7,0,C1,4500,移动,0,3
1584640080,5,1,C8,9999,移动,0,3
1584640080,7,1,C1,9999,移动,0,45
