min,cdn,p2p,device,bitrate,isp,value,cnt
1587332340,3,0,C6,2500,电信,0,5
1587332340,3,0,C2,0,联通,0,5
1587332340,3,1,C3,2500,联通,14,127
1587332340,3,1,C5,500,移动,0,3
1587332340,5,1,C3,4500,海外,2,32
1587332340,5,0,C6,4500,小运营商,0,11
1587332340,5,0,C2,8000,小运营商,1,3
1587332340,3,0,C2,500,联通,3,3
1587332340,3,0,C2,4500,联通,0,9
1587332340,3,0,C6,4500,移动,0,1
1587332340,5,0,C6,2500,海外,0,18
1587332340,5,1,C3,0,电信,0,1
1587332340,3,0,C7,500,电信,0,3
1587332340,255,0,C1,4294967,联通,0,1
1587332340,5,1,C8,500,海外,1,29
1587332340,3,1,C5,2500,电信,1,68
1587332340,5,0,C1,4500,移动,1,97
1587332340,5,1,C1,8000,小运营商,0,9
1587332340,3,0,C1,500,联通,0,21
1587332340,5,1,C8,4500,移动,0,151
1587332340,3,1,C5,500,电信,0,3
1587332340,5,0,C3,500,移动,0,29
1587332340,3,1,C8,4500,小运营商,0,3
1587332340,3,0,C3,4500,联通,0,3
1587332340,5,0,C2,4500,移动,0,21
1587332340,5,1,C8,500,电信,0,94
1587332340,8,1,C5,0,电信,0,1
1587332340,3,0,C7,4500,联通,0,6
1587332340,3,1,C8,8000,联通,0,2
1587332340,5,0,C8,4500,联通,0,9
1587332340,3,0,C8,0,海外,0,2
1587332340,3,1,C8,8000,海外,0,6
1587332340,5,1,C1,2500,海外,1,131
1587332340,5,0,C3,2500,联通,5,439
1587332340,5,1,C2,4500,电信,0,3
1587332340,3,1,C5,2500,小运营商,0,3
1587332340,5,1,C1,8000,移动,0,136
1587332340,5,0,C6,2500,联通,3,22
1587332340,5,0,C1,2500,电信,1,279
1587332340,5,0,C3,8000,联通,0,12
1587332340,5,0,C8,4500,移动,0,4
1587332340,5,1,C5,4500,海外,1,3
1587332340,5,0,C5,2500,海外,0,7
1587332340,5,0,C6,8000,海外,0,3
1587332340,3,1,C5,2500,海外,0,12
1587332340,5,0,C5,500,移动,0,9
1587332340,5,0,C6,500,电信,0,6
1587332340,5,0,C2,4500,联通,0,23
1587332340,5,0,C5,2500,电信,0,6
1587332340,5,0,C3,500,海外,0,4
1587332340,3,0,C2,500,移动,1,12
1587332340,5,0,C5,2500,小运营商,0,3
1587332340,5,0,C1,2500,移动,4,245
1587332340,5,0,C2,2500,海外,0,6
1587332340,5,0,C2,0,小运营商,0,6
1587332340,5,1,C1,500,海外,3,60
1587332340,5,0,C6,4500,海外,0,20
1587332340,5,0,C8,2500,电信,0,7
1587332340,5,0,C6,4500,联通,5,73
1587332340,5,0,C2,2500,移动,9,82
1587332340,3,1,C1,2500,联通,1,111
1587332340,5,1,C3,4500,电信,64,2118
1587332340,5,0,C5,2500,联通,0,3
1587332340,3,1,C1,2500,海外,0,6
1587332340,3,1,C5,4500,小运营商,0,3
1587332340,5,1,C5,500,移动,0,21
1587332340,3,0,C2,2500,移动,3,21
1587332340,5,1,C1,500,电信,7,1018
1587332340,5,1,C8,8000,移动,0,23
1587332340,3,1,C3,8000,电信,4,81
1587332340,5,0,C2,500,联通,1,8
1587332340,3,1,C3,8000,移动,1,29
1587332340,5,1,C8,4500,电信,1,542
1587332340,5,1,C8,500,移动,0,24
1587332340,5,0,C3,4500,小运营商,0,3
1587332340,5,1,C5,2500,海外,2,95
1587332340,3,0,C2,2500,联通,1,15
1587332340,3,0,C3,500,联通,0,3
1587332340,5,0,C5,500,电信,0,6
1587332340,3,1,C3,8000,小运营商,0,2
1587332340,5,1,C5,2500,联通,0,210
1587332340,5,0,C3,2500,电信,5,45
