min,cdn,bitrate,p2p,device,isp,value,cnt
1591141920,5,4000,0,pc_exe,移动,0,13
1591141920,3,0,0,adr,电信,0,12
1591141920,5,500,1,adr,移动,0,52
1591141920,5,2000,0,ipad,电信,0,3
1591141920,3,4000,1,ios,移动,0,5
1591141920,3,0,0,adr_tv,联通,0,3
1591141920,5,500,0,adr,小运营商,0,3
1591141920,5,4000,1,webh5,小运营商,0,8
1591141920,5,4000,0,adr_tv,电信,0,3
1591141920,5,500,1,adr,电信,0,42
1591141920,5,4000,1,ios,海外,0,3
1591141920,7,4000,1,ios,电信,0,1
1591141920,3,500,1,adr,联通,0,7
1591141920,7,4000,1,ios,移动,0,3
1591141920,5,500,1,ipad,移动,0,3
1591141920,7,4000,1,ios,联通,0,4
1591141920,5,500,0,adr,联通,0,24
1591141920,7,0,0,adr,电信,0,3
1591141920,5,500,1,pc_exe,电信,0,6
1591141920,5,500,0,ios,电信,0,3
1591141920,5,4000,1,ios,移动,0,28
1591141920,5,500,1,adr,联通,0,17
1591141920,5,2000,1,adr,电信,5,85
1591141920,3,4000,1,webh5,联通,0,6
1591141920,5,4000,1,ios,联通,0,20
1591141920,5,2000,0,ios,联通,0,29
1591141920,5,2000,1,webh5,联通,0,18
1591141920,7,4000,1,adr,联通,0,2
1591141920,3,2000,1,ipad,移动,0,3
1591141920,5,2000,0,pc_exe,小运营商,0,1
1591141920,5,500,1,webh5,海外,0,9
1591141920,5,2000,1,ios,联通,0,25
1591141920,5,2000,0,webh5,联通,0,2
1591141920,5,2000,0,adr_tv,联通,0,9
1591141920,5,4000,1,adr,海外,0,3
1591141920,3,4000,1,ios,电信,0,9
1591141920,7,2000,1,ios,移动,0,6
1591141920,5,4000,1,adr,小运营商,0,3
1591141920,7,500,0,webh5,移动,0,3
1591141920,5,2000,0,adr,电信,0,6
1591141920,5,2000,0,pc_exe,联通,0,2
1591141920,5,2000,0,adr_tv,电信,0,6
1591141920,3,4000,1,adr,电信,0,17
1591141920,3,2000,1,ios,小运营商,0,6
1591141920,5,2000,1,pc_exe,移动,0,6
1591141920,5,2000,1,ipad,小运营商,0,3
1591141920,5,500,1,webh5,联通,0,6
1591141920,5,500,1,webh5,电信,0,12
1591141920,5,0,0,adr_tv,电信,0,3
1591141920,5,4000,1,webh5,联通,0,25
1591141920,5,4000,0,ios,电信,0,3
1591141920,5,2000,1,pc_exe,未知,0,3
1591141920,5,2000,0,adr,联通,0,47
1591141920,7,500,0,adr_tv,电信,0,3
1591141920,3,2000,1,adr,移动,0,21
1591141920,5,4000,1,pc_exe,电信,0,24
1591141920,5,2000,1,ipad,海外,0,3
1591141920,5,2000,1,webh5,电信,0,39
1591141920,5,0,0,adr,联通,0,3
1591141920,7,2000,0,adr,移动,0,3
1591141920,5,2000,1,ios,电信,0,50
1591141920,5,500,1,ios,移动,1,12
1591141920,5,2000,0,webh5,移动,0,2
1591141920,5,4000,0,pc_exe,联通,0,7
1591141920,5,4000,1,webh5,移动,1,38
1591141920,3,4000,1,adr,联通,0,11
1591141920,5,2000,1,pc_exe,联通,0,9
1591141920,3,2000,1,ios,电信,0,10
1591141920,3,500,1,ios,移动,0,9
1591141920,5,2000,1,adr,小运营商,0,13
1591141920,7,2000,0,adr,小运营商,0,3
1591141920,7,4000,1,adr,移动,0,6
1591141920,5,500,1,ios,联通,2,17
1591141920,5,2000,0,pc_exe,电信,3,3
1591141920,5,2000,1,ipad,电信,0,9
1591141920,5,500,1,webh5,移动,0,3
1591141920,7,2000,1,adr,电信,0,15
1591141920,5,500,0,ios,联通,0,6
1591141920,3,500,1,adr,电信,0,15
1591141920,5,500,0,adr,移动,0,9
1591141920,7,2000,1,pc_exe,电信,0,3
1591141920,5,500,1,ios,电信,0,1
1591141920,5,4000,1,adr,电信,0,69
1591141920,3,4000,1,ios,小运营商,0,2
1591141920,7,4000,1,adr,电信,0,6
1591141920,3,2000,0,adr,电信,0,3
1591141920,5,2000,0,ios,小运营商,0,3
1591141920,5,2000,0,pc_exe,移动,0,3
1591141920,3,2000,1,ios,联通,0,4
1591141920,5,500,0,adr_tv,移动,0,3
1591141920,5,500,1,ios,海外,0,1
1591141920,3,2000,1,ios,移动,0,11
1591141920,7,2000,1,adr,联通,0,3
