min,cdn,bitrate,p2p,device,isp,value,cnt
1591289460,3,2000,1,ipad,电信,0,5
1591289460,7,500,1,adr,小运营商,0,6
1591289460,7,2000,1,ios,联通,2,102
1591289460,5,500,1,webh5,联通,0,3
1591289460,7,0,0,adr_tv,联通,0,3
1591289460,5,2000,1,adr,电信,6,195
1591289460,3,0,0,adr_tv,电信,1,6
1591289460,5,2000,1,ios,移动,0,76
1591289460,7,2000,0,ios,移动,5,25
1591289460,3,2000,1,ios,海外,0,3
1591289460,7,500,0,webh5,联通,0,8
1591289460,5,2000,0,ios,联通,2,60
1591289460,5,500,0,adr,小运营商,0,1
1591289460,3,2000,1,webh5,电信,0,28
1591289460,5,2000,1,ipad,海外,0,3
1591289460,7,500,0,web,移动,0,3
1591289460,7,2000,1,webh5,移动,0,117
1591289460,3,500,1,ios,电信,3,31
1591289460,3,2000,1,pc_exe,移动,1,6
1591289460,5,500,1,ios,电信,5,35
1591289460,7,500,1,ipad,联通,0,3
1591289460,3,2000,1,ios,移动,2,70
1591289460,3,2000,1,adr,电信,5,139
1591289460,5,2000,1,ios,海外,0,2
1591289460,5,2000,1,webh5,电信,0,15
1591289460,7,500,1,adr,联通,2,130
1591289460,7,2000,0,pc_exe,移动,0,11
1591289460,7,2000,1,ios,小运营商,3,24
1591289460,3,2000,0,adr_tv,电信,0,3
1591289460,5,500,0,ipad,移动,0,3
1591289460,7,2000,0,web,电信,0,3
1591289460,5,500,1,adr,移动,2,100
1591289460,7,500,0,ios,电信,3,8
1591289460,3,500,0,adr,联通,0,8
1591289460,3,500,1,adr,移动,4,107
1591289460,7,500,0,adr,移动,1,46
1591289460,5,2000,1,ipad,电信,0,3
1591289460,3,2000,1,adr,移动,4,126
1591289460,7,500,0,pc_exe,联通,0,7
1591289460,7,500,0,adr,联通,0,6
1591289460,7,2000,1,pc_exe,移动,1,52
1591289460,5,500,0,adr,移动,0,24
1591289460,7,500,1,ios,电信,10,167
1591289460,7,2000,0,pc_exe,小运营商,0,3
1591289460,5,0,0,adr,电信,0,13
1591289460,3,2000,1,webh5,移动,0,5
1591289460,3,2000,1,ios,联通,1,33
1591289460,3,500,1,adr,小运营商,0,6
1591289460,7,0,0,adr_tv,电信,0,9
1591289460,3,500,0,web,移动,0,5
1591289460,7,2000,1,ios,海外,0,2
1591289460,7,2000,1,webh5,电信,2,438
1591289460,5,500,1,webh5,小运营商,0,3
1591289460,5,2000,1,adr,海外,0,2
1591289460,3,2000,0,pc_exe,联通,0,1
1591289460,3,0,0,adr_tv,小运营商,0,3
1591289460,7,2000,0,pc_exe,电信,3,97
1591289460,7,2000,1,webh5,小运营商,0,3
1591289460,3,500,1,webh5,电信,0,8
1591289460,5,500,0,ios,联通,0,44
1591289460,3,500,1,ios,海外,0,1
1591289460,5,500,1,adr,电信,3,109
1591289460,7,0,0,adr,移动,1,52
1591289460,7,2000,1,adr,小运营商,3,30
1591289460,7,500,1,ios,联通,2,64
1591289460,5,2000,1,pc_exe,小运营商,0,4
1591289460,7,500,0,adr,电信,2,57
1591289460,5,500,1,ios,移动,1,49
1591289460,7,500,1,webh5,移动,0,23
1591289460,5,0,0,adr,联通,0,121
1591289460,3,2000,1,ios,电信,8,137
1591289460,7,500,0,pc_exe,电信,0,19
1591289460,7,500,1,ipad,移动,2,4
1591289460,5,500,0,adr,联通,3,158
1591289460,7,500,1,ipad,小运营商,0,3
1591289460,3,2000,1,ipad,移动,0,5
1591289460,5,0,1,ipad,联通,0,1
1591289460,7,500,1,webh5,小运营商,0,1
1591289460,7,2000,1,adr,海外,0,3
1591289460,7,500,1,adr,海外,0,10
1591289460,3,0,0,adr,电信,0,3
1591289460,7,2000,1,pc_exe,电信,0,122
1591289460,7,500,1,pc_exe,电信,0,18
1591289460,5,2000,0,adr,电信,0,2
1591289460,7,2000,1,ios,移动,18,313
1591289460,3,500,1,webh5,海外,0,3
1591289460,5,500,1,adr,小运营商,2,9
1591289460,7,500,1,webh5,联通,2,24
1591289460,5,2000,1,ios,联通,0,46
1591289460,3,500,0,adr,移动,0,1
1591289460,7,0,0,adr,联通,1,24
1591289460,3,2000,1,ipad,联通,1,3
1591289460,5,500,0,adr,电信,4,22
1591289460,5,2000,0,pc_exe,电信,0,5
1591289460,7,500,0,adr_tv,电信,0,12
1591289460,3,500,1,ios,小运营商,0,2
1591289460,7,2000,1,pc_exe,教育网,0,3
1591289460,3,2000,1,adr,联通,1,47
1591289460,7,0,0,adr_tv,移动,1,9
1591289460,7,500,0,webh5,移动,0,3
1591289460,7,500,1,adr,电信,6,231
1591289460,5,2000,1,adr,小运营商,0,13
1591289460,7,0,1,ios,电信,0,2
1591289460,5,0,0,adr,移动,0,16
1591289460,5,500,1,ios,联通,5,33
1591289460,7,2000,1,webh5,联通,0,98
1591289460,3,2000,1,webh5,海外,0,2
1591289460,7,500,1,ios,移动,7,138
1591289460,7,2000,1,adr,电信,6,560
1591289460,5,2000,0,ios,移动,0,20
1591289460,7,2000,0,ios,联通,3,3
1591289460,7,500,0,adr,小运营商,2,9
1591289460,3,500,1,adr,电信,1,74
1591289460,7,0,0,adr,海外,0,3
1591289460,7,2000,1,webh5,海外,0,3
1591289460,7,2000,1,ipad,联通,0,13
1591289460,3,500,1,ios,移动,1,44
1591289460,5,2000,1,ios,电信,6,142
1591289460,7,500,0,adr_tv,联通,3,3
1591289460,3,2000,1,pc_exe,电信,0,6
1591289460,7,2000,1,ipad,移动,0,9
1591289460,7,2000,1,ipad,小运营商,1,3
1591289460,5,2000,0,adr,联通,0,2
1591289460,3,500,1,adr,海外,0,1
1591289460,7,2000,0,webh5,电信,0,12
1591289460,7,0,0,adr,电信,2,85
1591289460,7,2000,1,pc_exe,小运营商,1,5
1591289460,3,500,0,webh5,移动,0,2
1591289460,5,500,1,adr,联通,1,32
1591289460,5,500,1,ios,海外,0,1
1591289460,5,500,1,webh5,电信,0,3
1591289460,3,2000,1,ios,小运营商,1,8
1591289460,7,2000,0,adr_tv,电信,0,6
1591289460,3,500,1,adr,联通,0,42
1591289460,7,2000,1,ipad,电信,0,16
1591289460,3,2000,0,web,电信,0,9
1591289460,3,500,0,ios,电信,0,1
1591289460,7,2000,0,ios,电信,0,1
1591289460,5,2000,1,adr,移动,5,144
1591289460,7,500,0,web,电信,0,12
1591289460,7,500,0,pc_exe,海外,0,1
1591289460,7,500,0,pc_exe,移动,0,9
1591289460,7,2000,1,adr,联通,5,184
1591289460,7,2000,1,pc_exe,联通,2,45
1591289460,7,0,0,gamelive,电信,0,3
1591289460,7,500,1,ios,小运营商,1,18
