min,cdn,p2p,device,bitrate,isp,value,cnt
1587363120,3,1,C1,500,海外,0,3
1587363120,5,1,C1,500,电信,1,33
1587363120,5,1,C3,500,电信,0,9
1587363120,5,0,C3,500,联通,0,12
1587363120,3,1,C8,500,移动,0,17
1587363120,5,0,C6,3000,联通,0,3
1587363120,3,0,C2,0,电信,0,43
1587363120,3,1,C1,500,电信,4,127
1587363120,5,0,C2,0,电信,0,3
1587363120,3,0,C6,3000,联通,0,10
1587363120,3,1,C3,3000,联通,7,60
1587363120,3,1,C3,500,电信,2,59
1587363120,5,1,C3,500,联通,0,2
1587363120,3,0,C6,500,电信,0,9
1587363120,3,1,C3,500,联通,2,21
1587363120,3,0,C1,500,电信,0,3
1587363120,5,1,C5,3000,移动,0,3
1587363120,5,0,C1,0,联通,0,42
1587363120,3,1,C1,500,联通,2,101
1587363120,3,0,C5,3000,联通,0,3
1587363120,3,1,C5,3000,海外,0,3
1587363120,3,1,C5,3000,电信,0,18
1587363120,5,0,C1,0,电信,0,6
1587363120,3,1,C3,3000,小运营商,0,7
1587363120,3,0,C6,500,小运营商,0,3
1587363120,5,1,C3,3000,移动,0,2
1587363120,5,0,C2,500,小运营商,0,3
1587363120,5,1,C1,3000,小运营商,0,14
1587363120,3,0,C7,3000,电信,0,3
1587363120,3,0,C7,3000,移动,0,3
1587363120,3,0,C1,0,联通,0,3
1587363120,5,0,C1,500,联通,0,68
1587363120,3,0,C1,500,移动,0,7
1587363120,3,1,C3,3000,电信,1,94
1587363120,3,0,C8,3000,小运营商,0,3
1587363120,5,1,C1,3000,电信,0,81
1587363120,3,0,C2,3000,移动,0,3
1587363120,5,0,C2,0,移动,0,6
1587363120,5,1,C8,3000,电信,0,3
1587363120,3,1,C3,500,移动,0,61
1587363120,3,1,C1,500,移动,1,128
1587363120,3,0,C1,0,移动,0,6
1587363120,3,1,C8,500,海外,0,5
1587363120,5,1,C3,500,小运营商,1,6
1587363120,5,1,C1,500,移动,0,27
1587363120,3,1,C1,500,小运营商,0,3
1587363120,3,0,C2,500,电信,0,15
1587363120,3,1,C1,3000,电信,15,221
1587363120,5,0,C3,3000,联通,0,22
1587363120,5,1,C3,3000,电信,1,28
1587363120,5,1,C3,500,移动,1,12
1587363120,5,1,C1,3000,移动,0,43
1587363120,3,0,C6,500,移动,0,9
1587363120,3,1,C8,3000,电信,0,156
1587363120,3,0,C2,3000,电信,0,4
1587363120,3,1,C3,3000,移动,4,52
1587363120,3,1,C8,3000,联通,0,65
1587363120,3,0,C2,0,移动,0,20
1587363120,3,0,C7,500,电信,1,3
1587363120,3,0,C2,500,移动,0,13
1587363120,5,0,C2,0,联通,0,3
1587363120,3,0,C1,0,电信,0,12
1587363120,5,0,C1,500,移动,0,3
1587363120,5,1,C1,3000,联通,1,39
