min,cdn,bitrate,p2p,device,isp,value,cnt
1591070160,5,4000,1,ios,电信,0,37
1591070160,5,2000,1,adr,移动,1,53
1591070160,7,4000,1,pc_exe,联通,0,63
1591070160,5,2000,0,adr_tv,电信,0,3
1591070160,7,4000,1,adr,小运营商,0,14
1591070160,7,2000,1,ipad,小运营商,0,6
1591070160,5,500,0,adr,联通,0,14
1591070160,5,2000,1,webh5,电信,0,6
1591070160,3,500,1,ipad,小运营商,0,3
1591070160,7,2000,1,pc_exe,联通,0,9
1591070160,7,2000,1,ipad,海外,0,4
1591070160,7,2000,1,ios,移动,2,63
1591070160,7,2000,0,pc_exe,电信,0,15
1591070160,7,2000,0,ios,电信,0,3
1591070160,3,500,1,adr,小运营商,0,6
1591070160,7,2000,1,pc_exe,电信,0,28
1591070160,3,4000,1,ios,移动,0,22
1591070160,7,4000,0,adr_tv,电信,0,3
1591070160,3,2000,1,adr,海外,0,3
1591070160,5,2000,0,adr_tv,联通,0,3
1591070160,3,-1,0,adr_tv,移动,0,1
1591070160,7,0,0,adr_tv,移动,0,27
1591070160,7,4000,0,adr_tv,移动,0,3
1591070160,7,4000,1,adr,海外,0,3
1591070160,7,2000,0,adr_tv,小运营商,2,15
1591070160,255,4294967,0,adr,联通,0,1
1591070160,7,2000,1,ios,电信,0,85
1591070160,7,500,1,adr,电信,4,42
1591070160,3,0,0,adr_tv,移动,0,11
1591070160,7,4000,1,webh5,小运营商,0,19
1591070160,5,2000,0,pc_exe,海外,0,3
1591070160,5,4000,0,pc_exe,电信,0,9
1591070160,7,2000,1,adr,小运营商,0,21
1591070160,7,4000,1,webh5,电信,0,235
1591070160,5,500,1,adr,联通,0,11
1591070160,5,500,0,adr_tv,移动,0,3
1591070160,5,2000,1,ios,移动,0,13
1591070160,7,2000,1,webh5,联通,0,29
1591070160,5,0,0,adr_tv,移动,0,6
1591070160,7,2000,0,webh5,电信,0,1
1591070160,5,4000,0,pc_exe,联通,0,6
1591070160,3,2000,1,adr,电信,0,43
1591070160,3,2000,1,ipad,电信,0,10
1591070160,5,500,0,adr,电信,0,3
