min,cdn,p2p,device,bitrate,isp,value,cnt
1587349740,6,0,C6,500,海外,0,3
1587349740,6,1,C1,6000,小运营商,0,6
1587349740,3,0,C7,2500,小运营商,0,3
1587349740,5,1,C1,2500,联通,2,75
1587349740,6,0,C6,2500,移动,2,40
1587349740,6,0,C8,2500,小运营商,0,3
1587349740,6,1,C1,4500,小运营商,2,18
1587349740,6,1,C8,4500,电信,0,143
1587349740,5,1,C5,2500,联通,0,6
1587349740,6,0,C2,2500,移动,0,26
1587349740,6,0,C2,0,海外,0,3
1587349740,5,1,C1,6000,小运营商,2,5
1587349740,3,1,C3,4500,联通,0,1
1587349740,6,0,C6,4500,联通,0,67
1587349740,6,1,C3,500,小运营商,0,3
1587349740,3,1,C3,6000,移动,1,2
1587349740,6,1,C8,2500,联通,1,58
1587349740,5,0,C2,2500,移动,0,3
1587349740,3,1,C3,500,小运营商,0,3
1587349740,3,0,C7,2500,电信,0,3
1587349740,6,1,C1,4500,联通,9,227
1587349740,6,1,C5,2500,电信,0,54
1587349740,6,0,C1,2500,移动,0,23
1587349740,5,1,C3,2500,电信,1,21
1587349740,6,0,C6,500,移动,0,4
1587349740,3,0,C8,2500,联通,0,2
1587349740,3,0,C6,4500,联通,0,3
1587349740,5,0,C1,4500,电信,0,3
1587349740,6,1,C1,6000,移动,0,79
1587349740,6,1,C3,500,海外,0,1
1587349740,6,0,C1,4500,移动,3,13
1587349740,3,0,C2,2500,联通,0,1
1587349740,6,0,C7,500,移动,0,3
1587349740,5,0,C6,2500,移动,0,1
1587349740,3,0,C6,6000,移动,0,9
1587349740,3,1,C1,4500,小运营商,0,10
1587349740,3,1,C5,2500,电信,2,9
1587349740,6,0,C6,4500,小运营商,0,6
1587349740,6,0,C6,2500,电信,1,30
1587349740,6,0,C8,4500,联通,0,6
1587349740,5,0,C3,4500,电信,0,1
1587349740,6,0,C2,4500,电信,0,13
1587349740,6,1,C1,6000,联通,0,34
1587349740,3,0,C6,4500,移动,0,4
1587349740,3,1,C5,6000,移动,0,6
1587349740,6,0,C8,4500,电信,0,12
1587349740,6,0,C1,2500,联通,2,18
1587349740,6,1,C8,4500,移动,1,138
1587349740,5,0,C1,500,电信,0,4
1587349740,5,0,C6,2500,联通,0,3
1587349740,5,0,C1,2500,联通,3,114
1587349740,255,2,C8,0,移动,0,2
1587349740,5,1,C3,2500,海外,1,1
1587349740,6,1,C5,2500,移动,1,48
1587349740,5,1,C1,6000,联通,0,9
1587349740,5,0,C3,2500,联通,1,27
1587349740,6,1,C3,500,移动,0,10
1587349740,5,0,C6,6000,移动,0,8
1587349740,6,0,C6,500,联通,0,3
1587349740,6,1,C8,4500,小运营商,0,15
1587349740,6,0,C2,500,电信,3,5
1587349740,5,1,C5,0,电信,0,1
1587349740,5,1,C1,4500,小运营商,0,16
1587349740,6,1,C8,500,移动,0,21
1587349740,6,1,C1,4500,移动,17,386
1587349740,3,0,C7,6000,电信,0,6
1587349740,5,1,C5,2500,移动,0,7
1587349740,3,0,C2,2500,移动,3,6
1587349740,3,1,C8,4500,电信,0,1
1587349740,5,1,C8,2500,移动,0,6
1587349740,6,1,C3,2500,海外,1,5
1587349740,3,0,C6,6000,电信,0,7
1587349740,3,1,C3,2500,电信,2,23
1587349740,3,1,C3,6000,小运营商,0,3
1587349740,6,1,C5,2500,海外,0,6
1587349740,6,0,C1,2500,海外,1,7
1587349740,3,0,C2,4500,移动,0,6
1587349740,6,1,C3,500,联通,0,10
1587349740,3,0,C1,2500,联通,0,3
1587349740,6,1,C1,2500,联通,14,428
1587349740,6,1,C5,2500,联通,1,39
1587349740,6,0,C8,2500,联通,0,4
1587349740,6,0,C6,2500,联通,2,36
1587349740,5,0,C1,2500,海外,0,3
1587349740,6,0,C6,6000,移动,2,48
1587349740,6,0,C8,500,移动,0,3
1587349740,6,0,C1,500,电信,0,6
1587349740,3,0,C1,2500,移动,0,6
1587349740,6,0,C2,500,移动,0,2
1587349740,6,0,C2,4500,联通,0,14
1587349740,6,0,C8,2500,电信,0,8
1587349740,3,1,C3,6000,电信,0,3
1587349740,5,0,C2,4500,联通,1,1
1587349740,6,0,C3,4500,电信,1,1
1587349740,6,0,C3,500,海外,0,5
1587349740,3,0,C2,0,电信,0,14
1587349740,3,0,C7,6000,移动,0,3
1587349740,3,1,C1,4500,移动,3,57
1587349740,5,1,C3,500,电信,0,3
1587349740,6,0,C6,2500,小运营商,0,3
1587349740,5,1,C1,4500,电信,0,69
1587349740,6,0,C1,0,电信,0,17
1587349740,3,1,C1,6000,联通,0,14
1587349740,6,1,C3,2500,电信,3,113
1587349740,6,0,C1,500,联通,0,3
1587349740,6,0,C8,500,电信,0,6
1587349740,3,0,C1,0,联通,0,1
1587349740,3,1,C3,500,移动,0,2
1587349740,3,1,C1,6000,小运营商,0,3
1587349740,5,0,C2,0,移动,0,12
1587349740,5,1,C5,0,联通,0,1
1587349740,8,1,C5,0,联通,0,2
1587349740,3,0,C6,6000,联通,1,7
1587349740,5,1,C3,2500,移动,0,14
1587349740,6,1,C8,4500,联通,0,91
1587349740,3,1,C8,2500,小运营商,0,2
1587349740,6,1,C3,2500,小运营商,0,8
1587349740,6,0,C6,4500,移动,0,118
1587349740,3,1,C3,4500,移动,3,13
1587349740,5,0,C1,2500,移动,0,2
1587349740,3,1,C1,500,移动,0,11
1587349740,6,1,C1,2500,电信,9,702
1587349740,6,1,C3,2500,移动,5,101
1587349740,3,1,C1,4500,电信,1,63
1587349740,6,0,C2,2500,联通,1,14
1587349740,3,1,C3,500,电信,1,3
1587349740,3,0,C1,4500,移动,0,6
1587349740,5,1,C1,4500,联通,0,53
1587349740,6,0,C7,6000,电信,1,3
1587349740,3,1,C3,6000,联通,0,1
1587349740,5,0,C3,4500,联通,0,3
1587349740,3,0,C2,0,移动,0,19
1587349740,5,0,C1,500,联通,0,14
1587349740,3,0,C6,2500,联通,0,6
1587349740,6,0,C3,6000,电信,0,4
1587349740,6,1,C3,4500,移动,1,36
