min,cdn,bitrate,p2p,value,cnt
1575430440,8,0,1,0,3
1575430440,3,1200,1,15,1262
1575430440,1,0,0,0,40
1575430440,8,2000,1,0,130
1575430440,3,0,1,3,26
1575430440,3,0,0,20,640
1575430440,5,2000,0,4,814
1575430440,8,500,1,0,42
1575430440,3,2000,1,118,9008
1575430440,255,4294967,0,0,2
1575430440,1,1200,0,0,2
1575430440,3,500,1,26,1927
1575430440,4,500,1,0,1
1575430440,5,500,1,0,188
1575430440,3,1200,0,7,189
1575430440,3,-1,0,0,1
1575430440,8,0,0,0,6
1575430440,8,2000,0,0,17
1575430440,1,500,1,0,53
1575430440,1,2000,1,2,222
1575430440,1,1200,1,0,44
1575430440,3,2000,0,14,1516
1575430440,8,1200,1,0,27
1575430440,1,500,0,0,9
1575430440,5,500,0,4,247
1575430440,5,2000,1,12,1122
1575430440,1,2000,0,0,24
1575430440,5,0,0,4,74
1575430440,5,1200,0,4,267
1575430440,5,1200,1,3,180
1575430440,3,500,0,0,112
1575430500,3,2000,1,110,8638
1575430500,5,0,1,0,1
1575430500,8,500,1,0,45
1575430500,3,1200,1,11,1180
1575430500,8,1200,1,0,27
1575430500,3,1200,0,6,177
1575430500,5,500,0,6,238
1575430500,3,0,0,15,631
1575430500,1,2000,0,0,23
1575430500,5,500,1,5,172
1575430500,8,2000,1,0,124
1575430500,1,500,1,0,51
1575430500,8,0,1,0,3
1575430500,3,2000,0,20,1489
1575430500,8,0,0,0,6
1575430500,3,-1,0,0,1
1575430500,5,2000,1,20,1100
1575430500,5,1200,0,5,257
1575430500,7,0,1,0,1
1575430500,1,0,0,0,42
1575430500,1,500,0,0,7
1575430500,3,500,0,0,118
1575430500,5,0,0,3,77
1575430500,8,2000,0,0,17
1575430500,3,0,1,1,30
1575430500,1,1200,0,0,2
1575430500,5,1200,1,6,176
1575430500,1,2000,1,1,225
1575430500,3,500,1,15,1821
1575430500,1,1200,1,0,44
1575430500,5,2000,0,7,785
1575430560,8,2000,1,2,123
1575430560,5,2000,0,4,900
1575430560,5,2000,1,10,1145
1575430560,1,0,0,1,42
1575430560,5,500,1,5,180
1575430560,8,500,1,2,51
1575430560,3,0,1,2,25
1575430560,8,1200,1,0,25
1575430560,5,500,0,4,254
1575430560,1,1200,1,0,47
1575430560,8,0,0,0,6
1575430560,8,2000,0,0,15
1575430560,1,2000,1,0,225
1575430560,1,500,1,0,45
1575430560,5,0,1,0,1
1575430560,5,1200,1,1,186
1575430560,3,500,1,13,1872
1575430560,8,0,1,0,3
1575430560,3,1200,1,17,1250
1575430560,3,1200,0,9,190
1575430560,5,0,0,1,75
1575430560,3,500,0,2,112
1575430560,3,2000,0,20,1457
1575430560,3,0,0,14,637
1575430560,5,1200,0,5,257
1575430560,1,2000,0,0,28
1575430560,3,2000,1,102,8950
1575430560,1,1200,0,0,1
1575430560,-1,0,1,0,1
1575430560,1,500,0,0,6
1575430620,1,2000,0,0,27
1575430620,1,500,0,0,8
1575430620,5,0,1,0,2
1575430620,1,1200,0,0,2
1575430620,8,0,1,0,3
1575430620,5,2000,0,5,935
1575430620,3,500,0,2,98
1575430620,255,4294967,0,0,1
1575430620,1,500,1,0,45
1575430620,3,500,1,13,1938
1575430620,8,0,0,0,8
1575430620,3,0,0,25,647
1575430620,5,1200,0,5,264
1575430620,7,2000,1,1,1
1575430620,1,2000,1,0,232
1575430620,-1,0,0,0,1
1575430620,1,1200,1,0,42
1575430620,3,1200,0,11,194
1575430620,8,1200,1,0,22
1575430620,5,0,0,1,74
1575430620,8,2000,0,0,15
1575430620,3,1200,1,14,1325
1575430620,5,500,0,4,260
1575430620,5,500,1,3,187
1575430620,3,2000,1,113,9322
1575430620,1,0,0,0,41
1575430620,8,500,1,1,48
1575430620,8,2000,1,1,130
1575430620,3,2000,0,15,1467
1575430620,5,1200,1,4,199
1575430620,3,0,1,1,27
1575430620,5,2000,1,11,1167
1575430680,5,1200,1,4,209
1575430680,5,2000,1,19,1160
1575430680,1,1200,0,0,2
1575430680,3,1200,1,10,1350
1575430680,1,2000,0,0,28
1575430680,8,500,1,0,54
1575430680,5,500,1,3,184
1575430680,3,500,1,14,1981
1575430680,3,0,1,1,24
1575430680,3,2000,1,113,9402
1575430680,5,0,0,0,72
1575430680,3,500,0,6,119
1575430680,5,2000,0,9,969
1575430680,5,1200,0,4,277
1575430680,8,2000,0,0,10
1575430680,8,1200,1,0,24
1575430680,1,500,1,0,43
1575430680,3,2000,0,16,1533
1575430680,1,0,0,0,39
1575430680,8,2000,1,1,132
1575430680,1,1200,1,1,44
1575430680,8,0,0,0,9
1575430680,1,500,0,0,7
1575430680,3,0,0,15,650
1575430680,5,500,0,3,271
1575430680,1,2000,1,2,236
1575430680,8,0,1,0,3
1575430680,3,1200,0,8,202
1575430740,3,500,0,1,120
1575430740,5,500,0,4,269
1575430740,3,1200,1,21,1374
1575430740,3,500,1,21,1976
1575430740,8,0,0,0,12
1575430740,5,0,1,0,1
1575430740,1,1200,1,0,47
1575430740,3,0,0,15,649
1575430740,1,500,0,0,3
1575430740,8,1200,1,0,22
1575430740,8,0,1,0,3
1575430740,1,1200,0,0,2
1575430740,3,0,1,3,27
1575430740,8,2000,1,1,127
1575430740,5,500,1,3,205
1575430740,8,2000,0,0,11
1575430740,1,2000,1,2,234
1575430740,5,0,0,1,75
1575430740,-1,0,1,0,1
1575430740,8,500,1,1,56
1575430740,5,2000,0,9,1003
1575430740,5,1200,1,2,196
1575430740,1,0,0,0,40
1575430740,1,2000,0,0,29
1575430740,5,2000,1,15,1216
1575430740,3,1200,0,7,191
1575430740,5,1200,0,3,261
1575430740,3,2000,1,104,9506
1575430740,3,2000,0,19,1515
1575430740,1,500,1,0,46
1575430800,8,500,1,2,59
1575430800,3,1200,0,8,192
1575430800,5,1200,1,5,213
1575430800,8,2000,0,0,12
1575430800,8,1200,1,2,22
1575430800,3,2000,1,110,9808
1575430800,8,0,1,0,4
1575430800,1,1200,0,0,2
1575430800,5,500,1,3,213
1575430800,5,500,0,3,273
1575430800,1,2000,0,0,27
1575430800,3,500,1,13,2025
1575430800,3,0,1,0,26
1575430800,7,500,0,0,1
1575430800,5,0,0,0,90
1575430800,1,2000,1,2,243
1575430800,5,2000,1,20,1292
1575430800,3,2000,0,22,1550
1575430800,5,1200,0,4,269
1575430800,1,500,1,0,47
1575430800,5,2000,0,15,1017
1575430800,8,0,0,0,12
1575430800,3,500,0,2,131
1575430800,1,0,0,1,42
1575430800,3,-1,0,0,1
1575430800,3,1200,1,19,1426
1575430800,8,2000,1,0,127
1575430800,1,1200,1,0,45
1575430800,3,0,0,16,656
1575430800,1,500,0,0,1
1575430860,8,500,1,1,56
1575430860,5,2000,0,12,964
1575430860,-1,0,1,0,1
1575430860,1,2000,0,2,32
1575430860,3,2000,1,112,9540
1575430860,8,0,0,0,12
1575430860,5,2000,1,12,1258
1575430860,3,-1,0,0,1
1575430860,5,500,0,5,291
1575430860,5,1200,0,4,279
1575430860,1,2000,1,1,231
1575430860,8,2000,0,0,15
1575430860,1,1200,0,0,1
1575430860,1,1200,1,0,46
1575430860,3,500,0,1,126
1575430860,1,500,1,0,49
1575430860,5,0,0,0,85
1575430860,5,500,1,2,204
1575430860,8,0,1,0,3
1575430860,3,1200,0,9,195
1575430860,3,0,1,1,27
1575430860,3,1200,1,17,1403
1575430860,1,0,0,0,42
1575430860,3,0,0,16,647
1575430860,8,1200,1,0,20
1575430860,3,500,1,23,2014
1575430860,5,1200,1,0,199
1575430860,3,2000,0,24,1524
1575430860,8,2000,1,2,128
1575430920,5,500,1,5,203
1575430920,3,500,0,1,120
1575430920,1,2000,0,0,22
1575430920,3,1200,1,9,1387
1575430920,1,500,1,0,54
1575430920,8,2000,1,1,134
1575430920,8,0,0,1,12
1575430920,8,500,1,0,63
1575430920,5,2000,0,8,954
1575430920,5,1200,0,4,297
1575430920,1,1200,0,0,2
1575430920,8,0,1,0,3
1575430920,8,2000,0,0,14
1575430920,1,2000,1,5,228
1575430920,5,500,0,3,271
1575430920,3,1200,0,10,183
1575430920,1,1200,1,2,41
1575430920,3,2000,0,21,1546
1575430920,3,500,1,13,2020
1575430920,8,1200,1,0,21
1575430920,5,2000,1,12,1201
1575430920,3,0,0,19,655
1575430920,3,2000,1,123,9546
1575430920,3,-1,0,0,1
1575430920,3,0,1,1,29
1575430920,1,500,0,0,2
1575430920,5,0,0,0,76
1575430920,255,4294967,0,0,1
1575430920,5,1200,1,1,217
1575430920,1,0,0,0,42
1575430980,1,2000,0,0,21
1575430980,3,500,1,10,1978
1575430980,1,1200,1,0,38
1575430980,8,2000,1,0,137
1575430980,8,500,1,2,64
1575430980,1,500,0,0,4
1575430980,1,0,1,0,1
1575430980,1,2000,1,1,213
1575430980,3,2000,1,115,9146
1575430980,3,1200,0,11,193
1575430980,1,1200,0,0,1
1575430980,5,0,0,3,73
1575430980,3,1200,1,15,1364
1575430980,3,0,0,9,647
1575430980,5,1200,0,3,303
1575430980,8,2000,0,2,16
1575430980,5,1200,1,7,197
1575430980,3,2000,0,20,1508
1575430980,1,0,0,0,42
1575430980,5,2000,1,8,1123
1575430980,5,2000,0,12,918
1575430980,3,0,1,3,28
1575430980,5,500,1,1,187
1575430980,8,1200,1,2,24
1575430980,5,500,0,6,260
1575430980,8,0,1,0,3
1575430980,1,500,1,0,54
1575430980,3,500,0,3,113
1575430980,8,0,0,0,12
1575431040,8,2000,1,0,127
1575431040,1,1200,1,0,35
1575431040,8,0,1,0,3
1575431040,1,0,0,0,42
1575431040,-1,0,1,0,1
1575431040,5,2000,1,17,1087
1575431040,5,2000,0,2,898
1575431040,3,1200,1,8,1323
1575431040,3,0,1,0,26
1575431040,5,1200,1,2,199
1575431040,3,1200,0,13,192
1575431040,1,500,0,0,1
1575431040,3,2000,1,111,9021
1575431040,5,1200,0,98,313
1575431040,1,2000,0,0,21
1575431040,8,0,0,1,12
1575431040,3,2000,0,22,1460
1575431040,3,0,0,21,639
1575431040,8,1200,1,0,22
1575431040,3,500,1,13,1930
1575431040,1,500,1,0,52
1575431040,5,0,1,0,3
1575431040,1,2000,1,1,208
1575431040,8,2000,0,3,14
1575431040,3,500,0,1,105
1575431040,1,1200,0,0,3
1575431040,5,0,0,0,78
1575431040,5,500,0,1,244
1575431040,8,500,1,2,60
1575431040,5,500,1,2,195
1575431100,8,0,1,0,3
1575431100,1,2000,0,0,26
1575431100,5,2000,0,6,852
1575431100,5,500,1,4,186
1575431100,1,0,1,0,1
1575431100,3,2000,0,19,1475
1575431100,5,1200,0,11,291
1575431100,3,500,1,26,1900
1575431100,5,500,0,3,225
1575431100,5,0,1,0,2
1575431100,8,500,1,0,54
1575431100,3,0,0,16,642
1575431100,1,1200,0,0,4
1575431100,1,0,0,1,42
1575431100,1,2000,1,2,192
1575431100,1,500,1,0,53
1575431100,3,1200,1,15,1265
1575431100,3,1200,0,9,198
1575431100,5,2000,1,11,1058
1575431100,1,1200,1,0,33
1575431100,3,2000,1,122,8767
1575431100,3,0,1,0,25
1575431100,8,2000,1,2,128
1575431100,5,0,0,0,71
1575431100,8,1200,1,0,16
1575431100,3,500,0,1,96
1575431100,5,1200,1,9,189
1575431100,3,-1,0,0,1
1575431100,8,2000,0,3,16
1575431100,8,0,0,0,12
1575431160,8,0,0,1,12
1575431160,1,2000,1,2,206
1575431160,1,2000,0,0,25
1575431160,3,500,1,23,1972
1575431160,8,1200,1,1,13
1575431160,4,500,1,0,1
1575431160,8,500,0,1,2
1575431160,1,0,0,0,43
1575431160,3,0,1,1,25
1575431160,8,500,1,1,54
1575431160,5,0,0,0,69
1575431160,8,0,1,0,3
1575431160,5,2000,1,12,1134
1575431160,3,500,0,2,111
1575431160,1,1200,1,0,37
1575431160,5,500,1,2,203
1575431160,3,1200,1,11,1362
1575431160,5,1200,0,6,315
1575431160,5,2000,0,9,907
1575431160,8,2000,0,0,10
1575431160,3,0,0,23,669
1575431160,1,1200,0,0,3
1575431160,1,500,1,4,53
1575431160,3,2000,0,20,1509
1575431160,8,2000,1,3,144
1575431160,3,2000,1,105,9230
1575431160,3,1200,0,9,200
1575431160,5,500,0,1,244
1575431160,5,1200,1,7,194
1575431220,5,2000,0,4,908
1575431220,8,0,0,0,12
1575431220,5,1200,0,7,331
1575431220,1,1200,1,0,38
1575431220,8,500,0,3,3
1575431220,3,2000,0,20,1525
1575431220,8,500,1,2,59
1575431220,8,2000,0,0,14
1575431220,1,2000,0,0,27
1575431220,-1,0,1,0,1
1575431220,5,0,0,0,64
1575431220,1,0,0,0,45
1575431220,8,2000,1,0,142
1575431220,3,500,1,17,2036
1575431220,8,1200,1,0,10
1575431220,3,2000,1,102,9438
1575431220,3,-1,0,0,1
1575431220,255,4294967,0,0,1
1575431220,5,2000,1,15,1139
1575431220,1,1200,0,0,2
1575431220,3,0,0,13,670
1575431220,3,0,1,1,25
1575431220,5,500,0,2,254
1575431220,1,2000,1,0,215
1575431220,3,1200,1,23,1396
1575431220,5,500,1,0,207
1575431220,3,500,0,2,126
1575431220,8,0,1,0,3
1575431220,1,500,1,1,62
1575431220,5,1200,1,3,184
1575431220,3,1200,0,12,198
1575431280,1,2000,0,0,28
1575431280,8,500,0,3,3
1575431280,1,500,1,1,60
1575431280,3,2000,0,24,1557
1575431280,8,2000,0,0,14
1575431280,5,0,1,0,1
1575431280,3,0,1,0,26
1575431280,5,500,0,2,262
1575431280,5,1200,1,6,195
1575431280,5,2000,1,16,1161
1575431280,5,2000,0,11,904
1575431280,3,1200,0,15,203
1575431280,8,500,1,0,61
1575431280,1,1200,1,0,32
1575431280,1,0,0,0,49
1575431280,3,-1,0,0,1
1575431280,8,1200,1,0,13
1575431280,8,0,1,0,3
1575431280,5,1200,0,12,334
1575431280,3,1200,1,14,1432
1575431280,3,2000,1,102,9790
1575431280,5,0,0,0,60
1575431280,3,500,0,2,130
1575431280,7,-1,0,0,1
1575431280,8,2000,1,0,147
1575431280,5,500,1,2,205
1575431280,3,0,0,12,675
1575431280,1,2000,1,0,232
1575431280,8,0,0,0,12
1575431280,3,500,1,23,2107
1575431340,1,2000,0,0,31
1575431340,1,2000,1,3,230
1575431340,1,0,0,1,54
1575431340,1,1200,1,1,35
1575431340,3,2000,1,116,9847
1575431340,5,500,1,2,193
1575431340,3,-1,0,0,1
1575431340,5,1200,0,11,336
1575431340,5,-1,0,0,1
1575431340,5,500,0,2,260
