min,cdn,p2p,device,bitrate,isp,value,cnt
1587363660,5,1,C1,3000,电信,0,81
1587363660,5,0,C3,3000,移动,0,1
1587363660,5,0,C6,3000,联通,0,6
1587363660,3,1,C3,500,联通,3,39
1587363660,3,0,C7,500,电信,0,3
1587363660,3,0,C2,0,电信,0,40
1587363660,5,0,C1,0,电信,0,3
1587363660,5,1,C1,500,联通,6,36
1587363660,5,1,C3,500,小运营商,0,6
1587363660,3,0,C2,500,移动,0,14
1587363660,3,1,C8,3000,移动,0,51
1587363660,5,1,C5,500,联通,0,3
1587363660,3,1,C5,3000,移动,0,3
1587363660,3,0,C1,0,移动,0,6
1587363660,3,1,C1,3000,小运营商,1,18
1587363660,3,1,C5,3000,联通,0,13
1587363660,5,1,C1,3000,联通,1,40
1587363660,5,0,C1,500,电信,1,6
1587363660,3,0,C7,3000,电信,0,3
1587363660,3,0,C1,3000,移动,3,3
1587363660,3,1,C8,500,联通,0,9
1587363660,3,1,C8,3000,电信,0,151
1587363660,5,1,C3,500,移动,0,1
1587363660,3,1,C1,500,移动,26,134
1587363660,5,0,C1,0,联通,0,47
1587363660,3,0,C3,500,联通,0,3
1587363660,3,1,C3,500,电信,3,53
1587363660,3,0,C8,3000,移动,0,3
1587363660,3,1,C1,500,小运营商,3,12
1587363660,5,0,C1,500,联通,8,76
1587363660,5,1,C1,500,电信,5,31
1587363660,3,1,C8,3000,小运营商,0,12
1587363660,3,1,C1,3000,移动,12,222
1587363660,3,0,C6,3000,移动,0,33
1587363660,5,1,C3,3000,移动,0,11
1587363660,3,0,C1,0,小运营商,0,1
1587363660,3,0,C2,3000,电信,0,3
1587363660,3,0,C6,500,电信,2,9
1587363660,3,1,C3,3000,联通,1,31
1587363660,5,1,C5,3000,移动,0,3
1587363660,3,1,C8,3000,海外,0,6
1587363660,5,1,C3,500,电信,0,10
1587363660,3,1,C1,500,电信,31,129
1587363660,5,1,C1,3000,移动,0,39
1587363660,3,1,C8,500,移动,0,14
1587363660,3,1,C3,3000,移动,1,40
1587363660,3,0,C2,500,联通,0,9
1587363660,3,1,C1,3000,电信,7,217
1587363660,3,1,C8,3000,联通,0,64
1587363660,3,1,C1,500,海外,2,6
1587363660,5,0,C3,3000,联通,0,29
1587363660,3,0,C6,3000,电信,0,38
1587363660,5,0,C2,0,联通,0,3
1587363660,3,1,C3,500,移动,1,51
1587363660,3,0,C6,500,移动,0,7
1587363660,5,1,C1,500,移动,2,22
1587363660,3,0,C8,500,电信,0,3
1587363660,5,1,C3,3000,电信,1,37
1587363660,5,0,C3,500,联通,0,6
1587363660,3,0,C1,500,电信,0,6
1587363660,3,1,C1,500,联通,21,101
1587363660,5,0,C1,0,移动,0,3
1587363660,3,1,C8,500,电信,0,23
1587363660,3,0,C2,0,移动,0,8
1587363660,5,1,C1,3000,小运营商,0,9
1587363660,5,0,C2,500,小运营商,1,3
1587363660,3,1,C1,3000,联通,6,151
1587363660,3,0,C2,3000,移动,0,3
1587363660,5,1,C3,3000,联通,0,18
1587363660,3,1,C3,500,小运营商,0,1
1587363660,3,0,C7,3000,移动,0,3
1587363660,3,0,C8,500,移动,0,3
1587363660,3,0,C6,3000,联通,0,12
1587363660,5,1,C3,500,联通,0,4
1587363660,5,0,C2,0,电信,0,3
1587363660,3,0,C8,3000,联通,0,2
1587363660,5,0,C3,500,电信,0,1
1587363660,3,0,C1,0,电信,0,15
1587363660,3,0,C2,0,联通,0,21
1587363660,3,0,C8,3000,小运营商,0,2
1587363660,3,0,C2,500,电信,0,15
1587363660,3,1,C5,3000,海外,0,3
1587363660,3,1,C3,3000,电信,5,103
1587363660,3,1,C5,3000,电信,0,12
1587363660,3,0,C6,500,小运营商,0,3
1587363660,3,1,C8,500,海外,0,5
1587363720,3,1,C1,500,小运营商,2,10
1587363720,3,1,C5,3000,电信,0,12
1587363720,3,1,C1,500,移动,54,137
1587363720,3,0,C7,3000,移动,0,3
1587363720,5,0,C2,0,联通,1,3
1587363720,5,1,C1,3000,电信,0,83
1587363720,5,0,C1,0,联通,2,54
1587363720,3,0,C6,3000,电信,0,38
1587363720,3,0,C8,3000,小运营商,0,3
1587363720,3,0,C1,3000,移动,0,3
1587363720,5,1,C1,3000,小运营商,0,9
1587363720,3,1,C8,500,电信,0,26
1587363720,3,1,C5,3000,海外,0,3
1587363720,5,0,C2,0,电信,0,3
1587363720,3,0,C6,500,小运营商,0,3
1587363720,5,0,C1,500,电信,2,3
1587363720,5,1,C5,500,联通,1,3
1587363720,3,1,C8,3000,联通,0,70
1587363720,5,0,C3,3000,联通,0,30
1587363720,3,1,C8,500,海外,0,5
1587363720,5,1,C3,3000,电信,1,36
1587363720,3,0,C6,500,电信,1,7
1587363720,3,0,C6,3000,联通,0,10
1587363720,3,1,C1,3000,小运营商,0,21
1587363720,3,1,C5,3000,移动,0,6
1587363720,3,0,C2,0,移动,0,6
1587363720,5,1,C1,3000,联通,0,35
1587363720,5,1,C3,500,移动,0,1
1587363720,3,1,C1,3000,联通,4,165
1587363720,3,0,C1,0,电信,0,15
1587363720,3,1,C8,3000,电信,0,148
1587363720,3,1,C3,500,电信,3,57
1587363720,5,1,C5,3000,移动,0,3
1587363720,3,0,C6,500,移动,0,6
1587363720,3,0,C3,500,联通,0,2
1587363720,5,0,C1,500,联通,28,70
1587363720,3,1,C1,500,联通,40,88
1587363720,5,1,C1,500,电信,9,24
1587363720,3,1,C3,500,小运营商,0,1
1587363720,5,1,C3,3000,移动,0,5
1587363720,5,0,C3,500,电信,0,3
1587363720,3,0,C1,0,小运营商,0,2
1587363720,3,0,C1,500,电信,0,6
1587363720,3,1,C8,500,移动,0,16
1587363720,3,0,C2,500,移动,0,13
1587363720,3,0,C2,500,联通,0,9
1587363720,3,1,C1,3000,移动,13,234
1587363720,5,1,C3,500,联通,1,3
1587363720,3,1,C8,3000,小运营商,0,9
1587363720,5,0,C1,0,电信,0,3
1587363720,3,1,C3,500,联通,6,38
1587363720,3,0,C6,3000,移动,0,36
1587363720,3,0,C7,500,电信,0,3
1587363720,5,0,C6,3000,联通,0,5
1587363720,3,0,C2,0,电信,0,44
1587363720,3,0,C8,3000,移动,0,3
1587363720,5,1,C1,500,联通,13,31
1587363720,3,1,C8,3000,海外,0,6
1587363720,3,1,C3,3000,电信,1,116
1587363720,3,1,C1,500,海外,5,8
1587363720,5,0,C3,3000,移动,0,1
1587363720,5,0,C3,500,联通,1,6
1587363720,5,1,C3,500,电信,4,17
1587363720,5,1,C1,3000,移动,0,42
1587363720,3,1,C1,500,电信,60,134
1587363720,3,1,C3,3000,联通,1,42
1587363720,3,1,C1,3000,电信,8,216
1587363720,5,1,C3,500,小运营商,1,6
1587363720,3,1,C3,3000,移动,2,57
1587363720,3,1,C3,500,移动,3,61
1587363720,3,0,C2,500,电信,0,15
1587363720,5,0,C2,500,小运营商,1,3
1587363720,5,1,C1,500,移动,11,27
1587363720,3,0,C1,0,移动,0,6
1587363720,3,0,C2,3000,移动,0,3
1587363720,3,0,C8,500,电信,0,3
1587363720,3,1,C5,3000,联通,0,19
1587363720,5,0,C1,0,移动,0,3
1587363720,3,1,C8,500,联通,0,8
1587363720,3,0,C2,3000,联通,0,1
