min,cdn,bitrate,p2p,value,cnt
1573911540,8,0,1,0,4
1573911540,5,0,1,0,18
1573911540,255,0,2,0,11
1573911540,1,500,0,0,6
1573911540,3,0,0,13,918
1573911540,1,4000,0,4,110
1573911540,5,4000,0,16,271
1573911540,3,1200,1,251,6303
1573911540,0,0,0,0,3
1573911540,1,2000,1,7,295
1573911540,7,0,0,0,1
1573911540,3,8000,0,23,1628
1573911540,5,500,0,10,460
1573911540,5,2000,1,53,1671
1573911540,3,2000,1,689,26340
1573911540,255,4294967,0,0,1
1573911540,1,1200,0,3,18
1573911540,5,8000,0,19,502
1573911540,3,500,0,19,251
1573911540,5,-1,0,0,1
1573911540,1,500,1,1,45
1573911540,6,0,1,0,1
1573911540,255,0,1,0,1
1573911540,3,2000,0,81,1589
1573911540,5,8000,1,20,728
1573911540,3,500,1,137,4628
1573911540,255,-1,0,0,1
1573911540,4,8000,1,0,1
1573911540,3,8000,1,252,9035
1573911540,5,500,1,7,213
1573911540,5,2000,0,60,3222
1573911540,5,4000,1,65,2057
1573911540,3,1200,0,39,615
1573911540,5,1200,0,43,1013
1573911540,7,0,1,0,5
1573911540,3,4000,1,414,31051
1573911540,4,0,1,0,4
1573911540,8,0,0,0,1
1573911540,3,0,1,0,23
1573911540,1,4000,1,20,558
1573911540,1,0,1,0,3
1573911540,1,2000,0,0,63
1573911540,6,0,0,0,1
1573911540,1,0,0,3,12
1573911540,8,2000,1,0,1
1573911540,1,8000,0,15,326
1573911540,1,1200,1,6,81
1573911540,7,2000,1,0,1
1573911540,5,0,0,0,14
1573911540,3,4000,0,114,5944
1573911540,5,1200,1,12,355
1573911540,1,8000,1,14,513
1573911600,5,4000,0,67,258
1573911600,8,2000,1,0,2
1573911600,3,500,0,19,277
1573911600,5,8000,0,9,485
1573911600,3,2000,1,756,31271
1573911600,3,1200,1,231,7539
1573911600,4,2000,1,0,1
1573911600,8,0,1,0,2
1573911600,5,1200,1,18,438
1573911600,5,4000,1,80,2433
1573911600,3,4000,0,95,5973
1573911600,3,1200,0,39,655
1573911600,1,0,0,3,13
1573911600,5,500,1,19,254
1573911600,5,0,0,0,21
1573911600,7,0,1,0,3
1573911600,5,2000,0,71,3932
1573911600,3,2000,0,73,1736
1573911600,1,0,1,0,5
1573911600,3,500,1,149,5293
1573911600,1,500,1,6,56
1573911600,1,2000,0,7,79
1573911600,3,8000,0,9,1701
1573911600,5,500,0,17,565
1573911600,1,8000,1,27,589
1573911600,3,0,1,0,31
1573911600,5,0,1,0,9
1573911600,4,0,1,0,7
1573911600,1,1200,0,2,21
1573911600,8,0,0,0,1
1573911600,5,1200,0,45,1271
1573911600,5,2000,1,62,2087
1573911600,3,4000,1,479,35345
1573911600,8,4000,0,0,1
1573911600,3,-1,0,0,1
1573911600,255,0,1,1,4
1573911600,1,1200,1,7,97
1573911600,5,8000,1,17,821
1573911600,5,-1,1,0,1
1573911600,1,4000,1,20,603
1573911600,7,2000,1,0,2
1573911600,1,2000,1,9,308
1573911600,1,500,0,0,6
1573911600,3,0,0,8,1011
1573911600,3,8000,1,218,9939
1573911600,1,4000,0,12,102
1573911600,255,0,2,0,13
1573911600,0,0,0,0,3
1573911600,1,8000,0,10,330
1573911660,255,0,2,2,13
1573911660,1,500,0,0,15
1573911660,3,500,0,24,309
1573911660,4,0,1,1,2
1573911660,1,2000,0,0,75
1573911660,1,1200,1,4,99
1573911660,3,8000,0,13,1713
1573911660,1,8000,1,14,612
1573911660,1,500,1,2,69
1573911660,5,1200,0,46,1481
1573911660,1,2000,1,8,340
1573911660,5,0,1,0,5
1573911660,3,0,1,0,17
1573911660,1,0,0,3,13
1573911660,3,4000,1,528,38727
1573911660,8,0,0,0,1
1573911660,3,2000,1,723,34725
1573911660,5,8000,1,13,833
1573911660,6,0,0,0,1
1573911660,3,2000,0,63,1912
1573911660,1,8000,0,8,325
1573911660,8,2000,1,0,2
1573911660,1,0,1,0,5
1573911660,5,2000,0,76,4546
1573911660,5,500,1,10,265
1573911660,3,8000,1,123,10219
1573911660,7,0,1,0,5
1573911660,3,1200,0,30,690
1573911660,3,4000,0,103,6059
1573911660,5,4000,1,71,2699
1573911660,5,1200,1,20,519
1573911660,1,4000,1,22,627
1573911660,3,-1,0,0,4
1573911660,4,2000,1,0,3
1573911660,5,500,0,14,659
1573911660,6,2000,1,0,1
1573911660,5,8000,0,13,509
1573911660,3,500,1,118,5771
1573911660,3,1200,1,180,8482
1573911660,255,4294967,0,0,3
1573911660,5,0,0,0,11
1573911660,8,0,1,0,3
1573911660,0,0,0,0,3
1573911660,5,2000,1,70,2245
1573911660,5,4000,0,3,244
1573911660,7,0,0,0,1
1573911660,1,4000,0,5,117
1573911660,3,0,0,16,1082
1573911660,1,1200,0,2,23
1573911720,5,4000,0,7,220
1573911720,1,4000,0,7,124
1573911720,3,2000,0,65,1971
1573911720,8,1200,0,0,1
1573911720,1,6000,1,0,1
1573911720,4,1200,1,0,1
1573911720,0,0,0,0,3
1573911720,5,2000,0,72,5036
1573911720,3,1200,1,242,9399
1573911720,1,2000,0,0,78
1573911720,3,0,1,1,15
1573911720,6,0,1,0,2
1573911720,1,1200,1,12,109
1573911720,5,1200,1,15,599
1573911720,3,500,1,134,6337
1573911720,8,0,1,0,2
1573911720,1,8000,0,9,349
1573911720,1,4000,1,18,665
1573911720,5,0,1,0,3
1573911720,1,0,1,0,6
1573911720,8,2000,0,0,1
1573911720,1,2000,1,12,363
1573911720,4,0,1,0,1
1573911720,3,2000,1,891,38465
1573911720,5,8000,1,22,836
1573911720,1,500,0,1,12
1573911720,255,4294967,0,0,3
1573911720,3,-1,0,0,1
1573911720,255,0,2,1,13
1573911720,3,0,0,13,1122
1573911720,1,1200,0,2,29
1573911720,3,4000,1,551,42129
1573911720,5,0,0,0,12
1573911720,5,500,0,13,721
1573911720,3,4000,0,103,6162
1573911720,1,-1,0,0,1
1573911720,1,500,1,2,84
1573911720,3,8000,1,199,10379
1573911720,3,500,0,16,346
1573911720,5,500,1,18,296
1573911720,1,8000,1,21,630
1573911720,3,1200,0,39,715
1573911720,1,0,0,3,15
1573911720,5,8000,0,13,489
1573911720,5,4000,1,76,3003
1573911720,5,2000,1,62,2439
1573911720,4,2000,1,0,1
1573911720,5,1200,0,33,1688
1573911720,3,8000,0,20,1753
1573911780,1,1200,1,9,107
1573911780,5,2000,1,62,2282
1573911780,1,2000,1,6,361
1573911780,6,0,1,0,1
1573911780,5,1200,1,31,575
1573911780,1,2000,0,1,79
1573911780,5,2000,0,88,4792
1573911780,3,2000,1,709,35894
1573911780,6,2000,1,0,1
1573911780,5,500,1,18,303
1573911780,8,0,1,0,2
1573911780,3,8000,1,100,9334
1573911780,7,2000,0,0,2
1573911780,1,8000,1,5,575
1573911780,3,500,1,166,6058
1573911780,1,1200,0,6,30
1573911780,0,0,0,0,3
1573911780,5,8000,1,19,771
1573911780,255,0,2,0,12
1573911780,3,2000,0,80,1923
1573911780,5,0,1,0,3
1573911780,255,4294967,0,0,6
1573911780,3,4000,0,109,6240
1573911780,7,0,0,0,3
1573911780,1,500,0,2,12
1573911780,3,8000,0,16,1758
1573911780,5,4000,1,94,2863
1573911780,6,2000,0,0,1
1573911780,7,2000,1,0,4
1573911780,4,0,1,2,4
1573911780,3,0,0,14,1142
1573911780,3,4000,1,567,39404
1573911780,5,8000,0,13,523
1573911780,3,0,1,0,38
1573911780,7,0,1,0,11
1573911780,1,4000,1,14,613
1573911780,7,4000,0,0,1
1573911780,255,0,1,0,3
1573911780,1,500,1,6,83
1573911780,3,500,0,12,348
1573911780,5,4000,0,36,231
1573911780,7,4000,1,0,1
1573911780,5,1200,0,31,1577
1573911780,5,500,0,25,690
1573911780,1,8000,0,10,333
1573911780,5,0,0,0,14
1573911780,1,0,0,0,21
1573911780,1,0,1,0,2
1573911780,1,4000,0,25,123
1573911780,3,1200,0,47,679
1573911780,15,0,1,0,1
1573911780,3,1200,1,222,8656
1573911840,3,1200,0,33,582
1573911840,5,4000,1,322,2343
1573911840,5,500,1,16,258
1573911840,3,8000,1,190,8443
1573911840,5,2000,0,59,3509
1573911840,1,2000,0,1,80
1573911840,6,2000,0,0,1
1573911840,1,500,1,1,64
1573911840,7,0,1,0,4
1573911840,5,4000,0,31,209
1573911840,1,4000,1,62,561
1573911840,3,4000,0,103,6047
1573911840,1,0,0,0,19
1573911840,255,0,0,0,1
1573911840,3,-1,0,0,1
1573911840,5,8000,0,15,484
1573911840,3,2000,1,808,27871
1573911840,7,2000,1,0,3
1573911840,1,8000,0,6,321
1573911840,5,0,0,0,14
1573911840,1,1200,1,5,85
1573911840,1,4000,0,14,124
1573911840,3,0,0,13,1046
1573911840,1,500,0,3,18
1573911840,255,0,2,1,13
1573911840,6,2000,1,0,1
1573911840,1,2000,1,22,320
1573911840,5,2000,1,40,1838
1573911840,5,500,0,20,515
1573911840,3,8000,0,14,1693
1573911840,0,0,0,0,3
1573911840,3,1200,1,242,6493
1573911840,5,1200,1,10,480
1573911840,255,0,1,0,1
1573911840,3,500,0,13,315
1573911840,6,0,1,0,1
1573911840,7,500,1,0,1
1573911840,1,1200,0,2,25
1573911840,1,0,1,0,3
1573911840,255,4294967,0,0,5
1573911840,3,500,1,138,4915
1573911840,5,8000,1,28,706
1573911840,8,2000,1,0,1
1573911840,1,8000,1,10,495
1573911840,5,0,1,0,5
1573911840,7,2000,0,0,4
1573911840,4,0,1,0,4
1573911840,3,2000,0,104,1738
1573911840,5,1200,0,33,1162
1573911840,3,0,1,0,25
1573911840,3,4000,1,3545,33219
1573911900,5,500,1,0,3
1573911900,3,0,0,0,17
1573911900,1,2000,1,0,1
1573911900,5,2000,0,2,48
1573911900,1,2000,0,1,4
1573911900,3,1200,1,2,100
1573911900,5,4000,1,10,35
1573911900,3,1200,0,1,12
1573911900,3,8000,1,3,114
1573911900,5,4000,0,1,3
1573911900,5,1200,1,0,8
1573911900,5,8000,0,0,5
1573911900,1,1200,0,0,1
1573911900,5,2000,1,1,33
1573911900,1,8000,1,0,5
1573911900,3,500,0,1,7
1573911900,3,2000,0,2,32
1573911900,3,8000,0,0,21
1573911900,3,2000,1,13,435
1573911900,3,500,1,1,72
1573911900,5,500,0,0,4
1573911900,5,8000,1,0,17
1573911900,3,4000,0,2,85
1573911900,5,1200,0,2,23
1573911900,3,4000,1,105,510
1573911900,1,4000,1,1,8
1573911900,1,8000,0,0,4
