min,cdn,p2p,bitrate,device,value,cnt
1584368820,3,0,4000,C7,0,75
1584368820,6,1,4000,C5,0,25
1584368820,5,0,500,C3,84,173
1584368820,6,1,500,C8,0,465
1584368820,6,0,4000,C5,1,3
1584368820,6,0,2500,C2,39,75
1584368820,6,0,0,C2,15,230
1584368820,5,1,0,C3,0,1
1584368820,5,0,4000,C6,3,30
1584368820,5,0,2500,C7,0,1
1584368820,6,0,2500,C5,3,11
1584368820,3,1,0,C5,6,34
1584368820,6,0,2500,C7,0,18
1584368820,6,0,2500,C3,8,23
1584368820,3,0,500,C6,0,6
1584368820,5,0,500,C5,2,3
1584368820,3,0,4000,C3,0,10
1584368820,6,0,500,C7,0,10
1584368820,3,0,4000,C2,0,5
1584368820,6,0,500,C6,7,74
1584368820,6,0,4000,C6,4,648
1584368820,5,0,2500,C2,14,39
1584368820,3,0,2500,C3,6,15
1584368820,5,0,-1,C2,0,1
1584368820,6,1,500,C6,2,3
1584368820,3,1,4000,C8,3,174
1584368820,3,1,2000,C1,0,1
1584368820,6,1,2500,C1,2056,3691
1584368820,6,1,500,C5,28,49
1584368820,3,0,2500,C2,16,28
1584368820,6,1,0,C5,0,1
1584368820,5,0,2500,C1,284,579
1584368820,6,0,500,C2,27,48
1584368820,5,1,500,C1,296,570
1584368820,3,1,2500,C3,165,329
1584368820,3,0,500,C2,11,22
1584368820,6,0,2500,C6,12,74
1584368820,3,1,500,C3,101,222
1584368820,5,0,500,C6,2,3
1584368820,3,0,4000,C8,0,25
1584368820,3,0,500,C7,0,24
1584368820,5,1,2500,C3,217,448
1584368820,5,0,0,C2,4,41
1584368820,6,0,500,C3,6,14
1584368820,6,1,500,C3,546,1079
1584368820,5,1,4000,C8,2,99
1584368820,6,1,4000,C6,1,16
1584368820,3,0,2500,C6,2,4
1584368820,3,1,0,C3,1,2
1584368820,3,1,4000,C1,26,657
1584368820,5,0,0,C1,0,42
1584368820,5,0,500,C2,11,16
1584368820,3,0,500,C8,0,5
1584368820,5,1,4000,C1,24,1151
1584368820,6,0,500,C1,59,112
1584368820,5,1,500,C3,147,287
1584368820,5,0,1400,C6,0,3
1584368820,6,1,4000,C8,21,3295
1584368820,6,0,4000,C8,3,136
1584368820,5,1,0,C5,1,13
1584368820,6,1,0,C3,0,1
1584368820,5,0,4000,C3,1,17
1584368820,5,0,2500,C3,152,302
1584368820,6,0,500,C8,1,25
1584368820,6,1,2500,C3,883,1827
1584368820,5,1,2500,C8,0,43
1584368820,3,0,2500,C8,0,4
1584368820,5,0,4000,C7,0,9
1584368820,5,1,4000,C5,0,9
1584368820,3,0,500,C3,9,21
1584368820,3,0,4000,C6,0,47
1584368820,3,1,500,C8,0,10
1584368820,5,0,2500,C5,2,3
1584368820,3,1,4000,C3,23,406
1584368820,3,1,2500,C1,239,403
1584368820,4,1,0,C1,0,1
1584368820,5,0,500,C1,208,411
1584368820,6,0,4000,C3,2,17
1584368820,255,0,4294967,C1,0,2
1584368820,5,1,500,C5,14,27
1584368820,5,0,2500,C6,0,12
1584368820,3,1,500,C5,6,12
1584368820,5,1,4000,C3,28,523
1584368820,5,1,2500,C5,82,151
1584368820,3,1,2500,C5,113,209
1584368820,6,1,4000,C1,74,3534
1584368820,6,0,4000,C7,1,51
1584368820,6,0,500,C5,9,17
1584368820,3,0,0,C2,6,64
1584368820,5,1,2500,C1,444,826
1584368820,3,0,0,C1,0,19
1584368820,5,0,0,C5,0,1
1584368820,3,0,2500,C1,16,36
1584368820,3,0,500,C1,17,33
1584368820,3,1,4000,C5,0,52
1584368820,3,0,500,C5,3,6
1584368820,3,1,500,C1,178,313
1584368820,6,1,2500,C8,2,856
1584368820,6,0,1400,C6,0,3
1584368820,6,1,500,C1,1160,2105
1584368820,6,0,4000,C2,4,20
1584368820,3,1,2500,C8,1,94
1584368820,6,1,2500,C5,306,543
1584368820,5,0,4000,C2,0,9
1584368820,6,0,2500,C1,81,158
1584368820,5,1,500,C8,0,10
1584368820,3,0,2500,C7,2,23
1584368820,6,0,0,C1,5,86
1584368820,6,0,2500,C8,2,28
1584368820,6,1,4000,C3,66,2100
1584368880,6,1,4000,C3,55,2176
1584368880,3,0,500,C2,6,20
1584368880,6,0,500,C5,11,20
1584368880,3,0,500,C7,0,26
1584368880,6,1,2500,C5,251,543
1584368880,6,1,500,C5,17,43
1584368880,6,1,4000,C8,18,3161
1584368880,3,0,2500,C2,11,28
1584368880,6,1,500,C6,2,3
1584368880,3,0,4000,C7,10,71
1584368880,5,1,500,C3,118,279
1584368880,3,0,500,C1,12,32
1584368880,6,0,0,C1,4,79
1584368880,3,0,0,C1,0,15
1584368880,6,0,4000,C7,0,47
1584368880,5,0,2500,C1,270,576
1584368880,6,1,4000,C1,90,3541
1584368880,3,0,4000,C2,1,7
1584368880,6,0,4000,C6,1,666
1584368880,5,0,4000,C3,0,20
1584368880,3,1,4000,C3,17,359
1584368880,3,0,2500,C6,1,5
1584368880,3,0,4000,C6,0,41
1584368880,3,1,2500,C8,0,87
1584368880,6,1,2500,C3,802,1827
1584368880,3,1,4000,C5,0,54
1584368880,4,1,0,C1,1,1
1584368880,6,0,4000,C2,4,21
1584368880,5,1,2000,C1,0,1
1584368880,5,0,0,C2,4,47
1584368880,3,0,500,C3,2,9
1584368880,5,0,2500,C2,16,40
1584368880,5,1,2500,C5,70,150
1584368880,3,0,500,C6,0,7
1584368880,6,0,500,C3,8,13
1584368880,5,0,4000,C7,0,8
1584368880,5,1,2500,C8,0,38
1584368880,6,0,2500,C1,73,163
1584368880,6,0,1400,C6,0,3
1584368880,5,1,4000,C5,0,9
1584368880,3,1,500,C5,7,13
1584368880,3,0,-1,C2,0,2
1584368880,6,0,500,C2,21,50
1584368880,6,0,500,C7,0,7
1584368880,5,0,0,C3,0,1
1584368880,5,1,500,C1,258,554
1584368880,6,0,500,C8,0,20
1584368880,3,0,4000,C8,0,24
1584368880,5,0,0,C5,0,2
1584368880,6,1,2500,C1,1734,3721
1584368880,3,0,2500,C5,1,4
1584368880,3,1,4000,C1,35,653
1584368880,255,0,-1,C5,1,1
1584368880,6,1,500,C3,477,1121
1584368880,6,0,500,C1,53,103
1584368880,6,0,-1,C2,0,1
1584368880,6,1,0,C3,0,2
1584368880,5,0,4000,C6,4,26
1584368880,5,0,0,C1,5,41
1584368880,3,0,500,C5,3,6
1584368880,3,1,0,C3,0,1
1584368880,5,1,4000,C8,2,92
1584368880,3,0,2500,C3,9,19
1584368880,3,0,500,C8,0,4
1584368880,3,1,2500,C1,191,439
1584368880,3,0,2500,C7,1,22
1584368880,5,1,500,C5,12,25
1584368880,5,1,2500,C3,201,478
1584368880,3,0,0,C5,0,1
1584368880,6,1,500,C8,1,444
1584368880,3,1,0,C5,10,44
1584368880,5,0,2500,C3,127,303
1584368880,5,0,500,C1,189,415
1584368880,6,0,0,C2,16,235
1584368880,5,1,500,C8,0,9
1584368880,5,1,4000,C3,29,561
1584368880,5,0,2500,C5,1,3
1584368880,3,1,500,C8,0,9
1584368880,6,0,2500,C2,35,69
1584368880,3,1,2500,C5,105,213
1584368880,5,0,500,C3,75,163
1584368880,3,0,2500,C1,14,34
1584368880,5,0,1400,C6,0,3
1584368880,3,0,4000,C3,0,4
1584368880,6,1,4000,C6,2,18
1584368880,3,1,2500,C3,128,308
1584368880,6,0,2500,C7,0,19
1584368880,6,0,2500,C5,4,12
1584368880,3,0,0,C2,7,70
1584368880,3,1,500,C1,161,325
1584368880,5,1,4000,C1,24,1108
1584368880,5,0,500,C6,2,3
1584368880,5,0,2500,C6,1,13
1584368880,6,1,4000,C5,0,25
1584368880,6,0,4000,C5,2,3
1584368880,3,1,500,C3,102,243
1584368880,6,0,500,C6,6,68
1584368880,6,0,2500,C8,3,37
1584368880,5,0,500,C5,1,3
1584368880,5,1,2500,C1,404,820
1584368880,6,0,2500,C6,9,76
1584368880,6,0,4000,C8,0,121
1584368880,6,1,500,C1,1072,2202
1584368880,6,0,2500,C3,10,25
1584368880,3,0,2500,C8,0,5
1584368880,5,1,0,C5,2,28
1584368880,3,1,4000,C8,4,164
1584368880,6,1,2500,C8,2,801
1584368880,6,0,4000,C3,0,21
1584368880,5,0,500,C2,7,18
1584368880,5,0,4000,C2,1,7
1584368940,3,0,2500,C7,1,24
1584368940,5,0,4000,C7,1,10
1584368940,3,0,500,C3,3,12
1584368940,3,0,500,C5,0,6
1584368940,3,1,4000,C5,2,51
1584368940,6,0,2500,C8,2,40
1584368940,6,0,4000,C5,1,3
1584368940,3,0,500,C2,3,20
1584368940,5,0,0,C1,13,39
1584368940,3,1,2500,C8,0,84
1584368940,5,0,500,C6,1,3
1584368940,5,0,2500,C2,4,38
1584368940,5,1,4000,C5,0,7
1584368940,3,0,4000,C2,3,8
1584368940,5,1,500,C5,3,23
1584368940,5,0,4000,C8,0,1
1584368940,6,0,4000,C6,1,629
1584368940,3,0,2500,C2,6,28
1584368940,5,0,4000,C6,8,26
1584368940,7,0,0,C2,0,1
1584368940,3,1,4000,C8,0,165
1584368940,5,0,4000,C2,0,6
1584368940,6,0,2500,C5,2,11
1584368940,6,1,500,C5,6,40
1584368940,3,1,4000,C1,30,604
1584368940,3,0,500,C8,0,4
1584368940,5,0,500,C3,19,145
1584368940,6,1,500,C6,0,3
1584368940,5,1,500,C3,63,292
1584368940,6,0,2500,C2,12,71
1584368940,5,0,500,C5,0,3
1584368940,6,0,500,C2,6,49
1584368940,6,1,2500,C5,49,513
1584368940,5,1,4000,C1,29,1040
1584368940,6,0,4000,C3,2,29
1584368940,3,1,2500,C3,99,301
1584368940,5,0,1400,C6,1,3
1584368940,6,1,2500,C1,349,3530
1584368940,3,0,500,C6,0,7
1584368940,3,0,2500,C8,0,6
1584368940,5,1,0,C5,4,24
1584368940,6,1,2500,C3,487,1753
1584368940,6,1,4000,C1,98,3218
1584368940,6,1,500,C3,206,1020
1584368940,5,0,500,C2,3,14
1584368940,6,1,2500,C6,0,1
1584368940,5,0,500,C1,53,404
1584368940,3,0,500,C7,1,23
1584368940,6,0,500,C3,5,20
1584368940,3,0,2500,C6,1,4
1584368940,6,0,500,C1,24,100
1584368940,6,0,2500,C1,31,159
1584368940,6,0,4000,C7,1,44
1584368940,5,0,2500,C3,32,293
1584368940,3,0,0,C2,22,74
1584368940,6,0,500,C7,0,8
1584368940,6,1,500,C1,225,2042
1584368940,3,1,4000,C3,27,402
1584368940,6,0,2500,C7,0,21
1584368940,5,1,0,C3,0,2
1584368940,5,1,2500,C1,73,752
1584368940,3,0,500,C1,3,30
1584368940,3,0,2500,C5,0,4
1584368940,6,1,4000,C8,19,3093
1584368940,6,1,4000,C5,0,18
1584368940,3,0,4000,C7,14,66
1584368940,5,0,2500,C6,0,15
