min,cdn,bitrate,p2p,device,isp,value,cnt
1591058400,3,500,0,adr,电信,0,3
1591058400,3,500,1,webh5,教育网,0,3
1591058400,5,500,0,adr_tv,电信,0,3
1591058400,5,2000,1,pc_exe,电信,0,6
1591058400,3,2000,1,pc_exe,联通,0,39
1591058400,3,500,1,pc_exe,移动,0,3
1591058400,3,2000,0,pc_exe,联通,0,24
1591058400,3,2000,1,adr,移动,0,342
1591058400,3,500,1,ipad,电信,0,5
1591058400,5,500,1,adr,电信,0,18
1591058400,5,2000,0,pc_exe,电信,0,1
1591058400,5,500,0,ios,联通,0,18
1591058400,3,500,1,ios,海外,1,3
1591058400,3,2000,1,ios,海外,0,5
1591058400,5,2000,0,ios,联通,0,27
1591058400,5,2000,1,adr,电信,0,85
1591058400,3,2000,1,ipad,电信,0,111
1591058400,3,2000,1,pc_exe,移动,1,30
1591058400,3,2000,1,ipad,海外,0,6
1591058400,3,500,1,adr,移动,0,76
1591058400,5,0,0,adr,移动,0,9
1591058400,3,2000,1,pc_exe,海外,0,6
1591058400,5,2000,1,adr,小运营商,0,9
1591058400,5,2000,0,adr_tv,电信,0,3
1591058400,5,2000,1,ipad,移动,0,12
1591058400,3,2000,1,ios,电信,4,165
1591058400,5,2000,1,adr,海外,0,3
1591058400,3,2000,0,adr_tv,移动,0,6
1591058400,3,2000,0,ios,移动,0,5
1591058400,3,500,0,web,移动,0,3
1591058400,5,2000,1,ios,小运营商,0,3
1591058400,3,500,0,ipad,小运营商,0,3
1591058400,5,500,1,adr,联通,0,23
1591058400,5,2000,0,pc_exe,移动,0,7
1591058400,3,500,1,ipad,移动,0,9
1591058400,3,2000,0,webh5,电信,0,9
1591058400,3,500,0,pc_exe,电信,0,3
1591058400,3,500,1,ios,小运营商,0,4
1591058400,3,500,1,webh5,海外,0,4
1591058400,3,500,1,ios,电信,1,49
1591058400,3,500,1,adr,小运营商,0,9
1591058400,3,500,1,ipad,联通,0,3
1591058400,3,2000,1,webh5,小运营商,0,9
1591058400,5,0,0,adr,联通,0,23
1591058400,5,500,1,ios,移动,2,23
1591058400,3,2000,1,adr,联通,4,265
1591058400,5,0,0,adr_tv,移动,0,3
1591058400,3,500,0,adr_tv,联通,0,6
1591058400,5,0,0,adr_tv,海外,0,3
1591058400,3,2000,1,webh5,联通,0,85
1591058400,3,500,0,ipad,电信,0,3
1591058400,3,2000,0,adr,移动,0,3
1591058400,3,2000,1,ios,联通,0,133
1591058400,3,500,0,adr,联通,0,6
1591058400,5,500,1,ios,联通,0,13
1591058400,3,500,1,webh5,联通,0,15
1591058400,3,2000,1,ipad,小运营商,0,9
1591058400,3,2000,1,adr,海外,0,3
1591058400,3,500,0,adr_tv,电信,0,9
1591058400,5,2000,1,ios,电信,1,39
1591058400,5,500,1,adr,小运营商,0,6
1591058400,3,2000,1,pc_exe,电信,1,85
1591058400,3,500,1,webh5,电信,0,31
1591058400,5,2000,1,adr,移动,2,45
1591058400,3,2000,0,ipad,移动,0,3
1591058400,5,2000,1,ios,联通,0,25
1591058400,5,500,1,ipad,电信,0,6
1591058400,5,2000,0,adr,联通,0,6
1591058400,3,500,1,adr,电信,0,105
1591058400,3,500,0,webh5,联通,0,3
1591058400,3,2000,0,pc_exe,海外,0,3
1591058400,5,0,0,adr_tv,联通,0,15
1591058400,3,0,0,adr,电信,0,3
1591058400,3,500,1,adr,联通,0,69
1591058400,3,2000,0,adr_tv,联通,0,3
1591058400,3,2000,1,ios,小运营商,0,6
1591058400,3,2000,0,pc_exe,移动,0,9
1591058400,3,2000,0,ipad,电信,0,6
1591058400,3,500,0,adr,移动,0,3
1591058400,3,500,1,pc_exe,联通,0,9
1591058400,3,2000,0,ios,海外,0,3
1591058400,3,0,0,adr_tv,联通,2,86
1591058400,5,2000,1,pc_exe,小运营商,0,3
1591058400,3,500,1,ios,移动,1,81
1591058400,3,0,0,adr_tv,电信,0,124
1591058400,5,2000,1,ipad,联通,0,36
1591058400,5,2000,1,ios,移动,0,52
1591058400,5,2000,1,ios,海外,0,11
1591058400,3,2000,0,ios,联通,0,3
1591058400,3,500,0,web,联通,0,3
1591058400,3,500,0,adr,小运营商,0,1
1591058400,3,2000,1,adr,电信,13,321
1591058400,5,2000,1,ipad,电信,0,20
1591058400,5,500,1,adr,移动,0,24
1591058400,5,2000,1,pc_exe,移动,0,4
1591058400,3,0,0,adr,联通,0,10
1591058400,5,500,0,adr,电信,0,3
1591058400,3,500,1,pc_exe,电信,0,3
1591058400,5,500,1,ios,电信,1,30
1591058400,3,2000,0,adr_tv,电信,0,3
1591058400,5,500,0,adr,联通,1,22
1591058400,5,500,0,adr_tv,移动,0,3
1591058400,3,500,1,webh5,移动,0,10
1591058400,3,2000,1,webh5,移动,0,72
1591058400,5,0,0,adr_tv,电信,0,24
1591058400,5,0,0,adr_tv,教育网,0,3
1591058400,3,2000,1,ios,移动,2,129
1591058400,3,0,0,adr_tv,移动,0,56
1591058400,3,2000,1,webh5,电信,0,258
1591058400,3,2000,0,ios,电信,0,5
1591058400,5,500,1,ipad,移动,0,3
1591058400,5,2000,0,webh5,联通,0,1
1591058400,3,2000,0,pc_exe,电信,0,35
1591058400,3,500,1,ios,联通,0,29
1591058400,3,0,0,adr,移动,0,3
1591058400,3,2000,1,adr,小运营商,2,22
1591058400,3,500,0,ios,移动,0,3
1591058400,3,2000,1,ipad,移动,0,51
1591058400,3,2000,1,webh5,海外,0,6
1591058400,3,2000,1,ipad,联通,0,81
1591058400,5,500,0,adr_tv,联通,0,3
1591058400,5,2000,1,adr,联通,0,78
1591058460,3,500,1,adr,小运营商,0,10
1591058460,3,2000,1,adr,海外,0,3
1591058460,5,2000,0,pc_exe,移动,0,7
1591058460,5,500,0,adr_tv,电信,0,3
1591058460,5,2000,0,adr,联通,0,6
1591058460,5,2000,1,ios,电信,0,57
1591058460,5,500,1,ipad,移动,0,3
1591058460,3,2000,0,adr_tv,移动,0,6
1591058460,3,500,0,adr,移动,0,3
1591058460,3,500,1,pc_exe,联通,0,9
1591058460,3,500,1,pc_exe,移动,0,3
1591058460,3,0,0,adr,电信,0,4
1591058460,3,2000,0,ios,移动,0,3
1591058460,3,500,1,webh5,电信,0,26
1591058460,3,500,0,pc_exe,电信,0,3
1591058460,3,500,1,adr,电信,0,107
1591058460,5,2000,1,adr,移动,0,44
1591058460,5,2000,1,pc_exe,电信,0,9
1591058460,3,2000,0,pc_exe,联通,0,24
1591058460,3,2000,1,ios,小运营商,0,7
1591058460,5,0,0,adr_tv,海外,0,3
1591058460,5,0,0,adr_tv,移动,0,3
1591058460,3,2000,0,ios,海外,0,3
1591058460,3,2000,1,pc_exe,海外,0,6
1591058460,3,2000,1,webh5,电信,0,263
1591058460,5,500,1,adr,移动,0,26
1591058460,3,2000,1,webh5,移动,0,72
1591058460,3,500,1,ios,小运营商,0,5
1591058460,5,500,1,adr,联通,0,27
1591058460,3,500,0,pc_exe,联通,0,1
1591058460,3,2000,1,pc_exe,移动,1,31
1591058460,5,500,1,ios,电信,2,33
1591058460,5,2000,1,ios,联通,3,29
1591058460,5,500,0,adr,联通,0,24
1591058460,5,2000,0,adr_tv,电信,0,3
1591058460,3,2000,1,ipad,电信,0,112
1591058460,3,2000,0,adr_tv,联通,0,3
1591058460,3,2000,1,ipad,海外,0,6
1591058460,3,0,0,adr_tv,电信,0,123
1591058460,3,2000,1,ios,移动,3,140
1591058460,5,2000,1,adr,小运营商,0,9
1591058460,5,500,1,adr,小运营商,0,6
1591058460,3,0,0,adr,联通,0,12
1591058460,3,500,1,ios,移动,2,78
1591058460,3,2000,1,webh5,联通,0,83
1591058460,5,2000,1,ipad,联通,1,36
1591058460,5,500,1,ios,移动,0,21
1591058460,3,500,0,web,移动,0,3
1591058460,3,2000,0,ipad,移动,0,4
1591058460,5,2000,1,pc_exe,移动,0,3
1591058460,3,500,0,webh5,联通,0,4
1591058460,5,500,0,adr_tv,移动,0,3
1591058460,3,500,1,ios,电信,2,51
1591058460,3,2000,0,adr_tv,电信,0,3
1591058460,3,500,0,adr,联通,0,4
1591058460,5,2000,1,ipad,电信,0,19
1591058460,3,500,0,ios,移动,0,3
1591058460,5,2000,1,ios,移动,0,61
1591058460,5,0,0,adr_tv,电信,0,24
1591058460,3,500,1,adr,移动,0,70
1591058460,3,2000,1,adr,小运营商,1,20
1591058460,5,2000,0,webh5,联通,0,5
1591058460,3,2000,1,webh5,海外,0,6
1591058460,3,500,0,adr,电信,0,3
1591058460,3,500,0,adr_tv,联通,0,6
1591058460,3,500,1,ios,联通,0,29
1591058460,3,500,1,ipad,移动,0,9
1591058460,3,0,0,adr,移动,0,3
1591058460,3,2000,1,pc_exe,联通,1,39
1591058460,3,0,0,adr_tv,联通,1,87
1591058460,5,2000,1,adr,联通,1,71
1591058460,3,500,1,webh5,联通,0,15
1591058460,3,500,1,pc_exe,电信,0,3
1591058460,5,2000,1,adr,电信,0,87
1591058460,5,2000,1,ipad,移动,0,11
1591058460,3,0,0,adr_tv,移动,0,60
1591058460,3,2000,1,adr,电信,8,325
1591058460,5,500,1,ipad,电信,0,6
1591058460,5,2000,1,adr,海外,0,3
1591058460,3,500,1,adr,联通,0,69
1591058460,3,500,0,adr_tv,电信,0,9
1591058460,3,2000,0,ipad,电信,1,6
1591058460,3,2000,1,ios,电信,2,174
1591058460,5,2000,1,ios,小运营商,0,8
1591058460,5,2000,1,pc_exe,小运营商,0,3
1591058460,3,2000,1,adr,移动,4,339
1591058460,3,2000,1,pc_exe,电信,0,92
1591058460,3,500,1,ipad,联通,0,3
1591058460,5,0,0,adr_tv,联通,1,18
1591058460,3,2000,1,ipad,小运营商,0,9
1591058460,3,500,0,ipad,电信,0,3
1591058460,3,500,1,webh5,海外,0,4
1591058460,5,500,1,adr,电信,0,15
1591058460,3,500,1,ios,海外,0,1
1591058460,3,500,0,webh5,移动,0,3
1591058460,5,500,0,ios,联通,0,17
1591058460,5,2000,0,ios,联通,0,27
1591058460,3,2000,1,ios,海外,0,3
1591058460,5,0,0,adr,联通,0,28
1591058460,5,2000,1,webh5,移动,0,3
1591058460,3,500,1,ipad,电信,0,6
