min,cdn,bitrate,p2p,value,cnt
1571727720,3,10000,0,3,72
1571727720,5,2000,0,59,1694
1571727720,5,0,1,0,3
1571727720,3,0,0,0,7
1571727720,3,4000,0,0,48
1571727720,5,1200,1,118,2897
1571727720,3,1200,0,0,16
1571727720,5,8000,0,0,3
1571727720,3,500,0,2,45
1571727720,3,10000,1,16,252
1571727720,3,1200,1,1,25
1571727720,5,4000,1,44,3328
1571727720,4,2000,1,0,1
1571727720,5,10000,0,5,554
1571727720,3,2000,1,6,132
1571727720,5,10000,1,91,3367
1571727720,5,2000,1,339,14001
1571727720,0,0,0,0,2
1571727720,5,500,0,5,290
1571727720,5,4000,0,25,953
1571727720,5,0,0,13,440
1571727720,3,2000,0,0,31
1571727720,5,500,1,66,2182
1571727720,5,1200,0,15,600
1571727720,255,0,2,0,62
1571727720,3,500,1,0,47
1571727720,3,4000,1,4,165
1571727720,6,2000,0,0,1
1571727780,8,2000,0,0,1
1571727780,3,0,1,0,1
1571727780,3,500,0,2,49
1571727780,5,8000,0,0,3
1571727780,3,4000,1,1,167
1571727780,0,0,0,0,3
1571727780,5,500,0,6,320
1571727780,3,2000,0,0,45
1571727780,5,10000,1,99,3364
1571727780,3,10000,0,2,84
1571727780,5,2000,1,355,15078
1571727780,5,4000,0,28,992
1571727780,3,10000,1,15,250
1571727780,3,2000,1,5,158
1571727780,5,10000,0,6,524
1571727780,3,1200,1,1,28
1571727780,7,4000,0,0,1
1571727780,5,4000,1,61,3271
1571727780,5,500,1,69,2314
1571727780,5,0,1,0,1
1571727780,5,2000,0,55,1839
1571727780,5,1200,1,126,3204
1571727780,5,1200,0,18,630
1571727780,3,4000,0,0,55
1571727780,3,500,1,0,48
1571727780,255,0,2,0,60
1571727780,3,1200,0,0,22
1571727780,3,0,0,0,6
1571727780,5,0,0,13,435
1571727840,5,1200,0,9,651
1571727840,3,1200,1,7,32
1571727840,3,0,1,0,4
1571727840,6,500,1,1,1
1571727840,4,0,1,0,1
1571727840,5,4000,0,37,992
1571727840,3,1200,0,3,25
1571727840,255,0,1,0,2
1571727840,3,-1,0,1,1
1571727840,4,1200,1,0,1
1571727840,3,500,1,1,46
1571727840,3,0,0,0,6
1571727840,255,0,2,1,61
1571727840,3,4000,1,8,178
1571727840,255,4294967,0,0,1
1571727840,0,0,0,0,3
1571727840,5,0,0,12,462
1571727840,7,500,1,0,1
1571727840,5,2000,0,44,1895
1571727840,3,10000,1,8,251
1571727840,3,10000,0,1,72
1571727840,255,0,0,0,1
1571727840,5,500,1,61,2457
1571727840,7,2000,1,0,1
1571727840,3,4000,0,1,52
1571727840,5,10000,0,6,535
1571727840,3,2000,1,4,164
1571727840,5,1200,1,168,3394
1571727840,5,8000,0,0,4
1571727840,5,2000,1,362,15939
1571727840,5,500,0,1,340
1571727840,5,0,1,0,3
1571727840,3,2000,0,0,46
1571727840,5,4000,1,63,3146
1571727840,5,10000,1,98,3435
1571727840,3,500,0,2,46
1571727900,5,4000,1,55,3367
1571727900,5,10000,1,94,3508
1571727900,5,2000,1,945,16804
1571727900,5,8000,0,0,3
1571727900,5,10000,0,8,523
1571727900,3,2000,1,5,168
1571727900,3,2000,0,0,53
1571727900,3,500,0,4,48
1571727900,5,500,1,90,2601
1571727900,3,500,1,1,45
1571727900,5,-1,0,0,2
1571727900,3,1200,0,1,18
1571727900,3,10000,0,1,82
1571727900,7,2000,0,0,2
1571727900,3,0,0,0,6
1571727900,3,4000,1,4,181
1571727900,255,0,2,0,60
1571727900,1,2000,1,0,1
1571727900,3,10000,1,11,264
1571727900,6,2000,1,0,1
1571727900,5,0,1,0,2
1571727900,5,0,0,21,467
1571727900,5,4000,0,38,1038
1571727900,3,1200,1,2,31
1571727900,1,2000,0,0,1
1571727900,3,4000,0,0,53
1571727900,5,1200,1,130,3631
1571727900,0,0,0,0,3
1571727900,5,1200,0,16,696
1571727900,5,500,0,8,370
1571727900,5,2000,0,70,2031
1571727960,4,0,1,3,4
1571727960,5,4000,1,82,3683
1571727960,3,0,1,0,1
1571727960,3,1200,0,0,25
1571727960,7,0,1,0,1
1571727960,5,500,0,9,379
1571727960,4,10000,1,0,1
1571727960,5,0,0,16,487
1571727960,3,4000,1,9,206
1571727960,4,4000,1,1,1
1571727960,7,4000,0,0,1
1571727960,3,4000,0,0,52
1571727960,5,1200,1,119,4049
1571727960,7,2000,1,0,1
1571727960,3,2000,0,45,67
1571727960,3,500,0,0,43
1571727960,5,10000,1,105,3782
1571727960,8,2000,1,0,1
1571727960,4,2000,1,1,1
1571727960,5,10000,0,5,549
1571727960,3,2000,1,111,278
1571727960,5,8000,0,0,4
1571727960,255,4294967,0,0,1
1571727960,5,1200,0,19,735
1571727960,3,0,0,0,9
1571727960,5,2000,0,1212,2095
1571727960,3,10000,1,9,316
1571727960,5,500,1,71,2810
1571727960,5,2000,1,10352,14934
1571727960,255,0,2,1,63
1571727960,3,500,1,1,53
1571727960,3,10000,0,3,84
1571727960,0,0,0,0,2
1571727960,5,4000,0,35,1032
1571727960,3,1200,1,2,39
1571727960,255,0,1,0,1
1571727960,5,0,1,0,4
1571727960,7,2000,0,0,1
1571728020,3,4000,1,9,266
1571728020,3,500,1,4,60
1571728020,5,-1,0,0,1
1571728020,5,0,1,0,8
1571728020,5,1200,0,29,873
1571728020,5,10000,1,107,3879
1571728020,5,8000,0,0,3
1571728020,3,1200,0,2,27
1571728020,3,500,0,1,43
1571728020,4,2000,1,0,3
1571728020,5,10000,0,10,556
1571728020,3,2000,1,12,902
1571728020,3,4000,0,0,45
1571728020,5,1200,1,155,4599
1571728020,255,0,0,0,1
1571728020,5,0,0,8,483
1571728020,255,0,2,0,62
1571728020,3,0,0,0,9
1571728020,4,0,1,0,1
1571728020,5,4000,0,27,1113
1571728020,3,1200,1,2,114
1571728020,0,0,0,0,3
1571728020,5,2000,1,1118,12602
1571728020,5,4000,1,90,3963
1571728020,5,500,1,64,2983
1571728020,3,10000,1,4,386
1571728020,5,500,0,15,414
1571728020,5,2000,0,214,1170
1571728020,3,2000,0,3,40
1571728020,3,10000,0,3,93
1571728080,3,4000,1,0,2
1571728080,5,10000,1,1,71
1571728080,3,500,0,0,1
1571728080,3,2000,1,0,18
1571728080,5,10000,0,0,9
1571728080,5,4000,1,2,74
1571728080,5,500,1,0,64
1571728080,5,1200,0,0,10
1571728080,3,0,0,0,1
1571728080,3,1200,1,0,2
1571728080,5,2000,1,17,209
1571728080,5,2000,0,3,29
1571728080,3,10000,1,1,7
1571728080,5,0,0,0,8
1571728080,255,0,2,0,1
1571728080,5,500,0,0,12
1571728080,5,4000,0,1,11
1571728080,5,1200,1,1,92
1571728080,3,4000,0,0,1
