min,cdn,p2p,bitrate,device,value,cnt
1584380580,5,0,500,C6,0,3
1584380580,3,1,2500,C5,16,435
1584380580,5,0,2000,C8,0,14
1584380580,3,0,2500,C7,0,11
1584380580,3,0,500,C8,0,7
1584380580,3,1,500,C1,68,2073
1584380580,3,0,500,C6,0,24
1584380580,3,1,0,C5,0,3
1584380580,3,0,4000,C7,0,36
1584380580,3,1,500,C6,0,3
1584380580,3,0,0,C8,0,3
1584380580,3,0,2000,C8,0,6
1584380580,5,1,2500,C1,19,932
1584380580,3,1,500,C5,1,66
1584380580,5,0,0,C3,0,1
1584380580,5,0,0,C2,1,25
1584380580,5,1,4000,C1,21,1320
1584380580,3,0,4000,C2,0,3
1584380580,5,0,4000,C6,0,16
1584380580,5,0,4000,C1,0,3
1584380580,3,0,2500,C8,1,15
1584380580,3,0,500,C1,11,134
1584380580,3,1,4000,C8,3,830
1584380580,3,0,2500,C1,13,236
1584380580,5,1,4000,C5,0,18
1584380580,3,0,4000,C6,1,230
1584380580,5,1,500,C5,0,6
1584380580,3,1,4000,C1,214,4876
1584380580,5,0,2500,C2,0,3
1584380580,3,1,2000,C1,1,6
1584380580,5,1,2500,C5,4,77
1584380580,3,0,4000,C8,0,19
1584380580,3,1,4000,C6,0,3
1584380580,5,0,500,C1,1,304
1584380580,3,1,2500,C8,0,175
1584380580,5,1,4000,C8,0,24
1584380580,3,1,2500,C1,113,4346
1584380580,3,1,4000,C5,0,36
1584380580,3,0,2500,C6,1,14
1584380580,3,1,0,C3,0,1
1584380580,3,0,2500,C5,0,3
1584380580,3,0,500,C2,0,25
1584380580,5,0,2500,C1,0,705
1584380580,5,0,4000,C3,0,6
1584380580,5,0,2500,C6,0,2
1584380580,5,1,2500,C3,9,489
1584380580,3,0,500,C7,0,18
1584380580,3,0,0,C2,7,117
1584380580,3,0,500,C5,1,15
1584380580,3,0,500,C3,5,31
1584380580,5,1,500,C1,28,533
1584380580,5,0,500,C3,3,162
1584380580,5,0,2500,C3,3,400
1584380580,5,1,500,C3,15,240
1584380580,3,1,500,C3,19,768
1584380580,3,0,2500,C3,3,68
1584380580,3,0,4000,C3,1,27
1584380580,3,0,0,C1,4,133
1584380580,3,1,2500,C3,51,2094
1584380580,3,1,4000,C3,49,2111
1584380580,3,0,2500,C2,7,58
1584380580,5,0,0,C1,0,24
1584380580,5,1,2500,C8,0,12
1584380580,3,1,500,C8,1,178
1584380580,5,1,4000,C3,7,513
1584380580,5,0,0,C5,0,1
1584380640,3,0,2500,C6,0,9
1584380640,3,1,2500,C5,8,441
1584380640,5,0,2500,C2,0,3
1584380640,5,1,4000,C5,0,18
1584380640,3,1,4000,C8,5,804
1584380640,3,1,500,C3,31,809
1584380640,3,0,2500,C2,4,51
1584380640,5,1,4000,C8,0,23
1584380640,5,0,4000,C3,0,6
1584380640,5,1,2500,C3,5,477
1584380640,3,0,500,C8,0,4
1584380640,3,0,4000,C2,0,3
1584380640,3,0,500,C2,0,28
1584380640,5,0,2500,C5,0,1
1584380640,5,0,0,C1,0,23
1584380640,3,1,4000,C5,0,39
1584380640,5,1,4000,C3,9,577
1584380640,5,0,2500,C3,1,421
1584380640,3,1,0,C5,3,9
1584380640,4,1,0,C1,0,2
1584380640,3,0,2500,C5,0,4
1584380640,3,1,2000,C1,0,6
1584380640,3,0,4000,C6,2,230
1584380640,5,1,0,C5,0,6
1584380640,3,0,0,C5,0,1
1584380640,5,1,500,C3,11,231
1584380640,3,0,500,C7,0,17
1584380640,3,0,2500,C8,1,13
1584380640,5,1,2500,C8,0,12
1584380640,5,1,500,C1,13,542
1584380640,5,1,4000,C1,16,1376
1584380640,3,1,500,C6,0,3
1584380640,5,0,2500,C1,4,730
1584380640,3,0,2500,C7,1,12
1584380640,3,0,500,C1,6,135
1584380640,5,0,0,C2,0,21
1584380640,5,0,4000,C6,0,15
1584380640,3,0,2000,C8,0,5
1584380640,4,1,0,C3,0,2
1584380640,3,0,0,C8,0,5
1584380640,5,0,500,C6,0,2
1584380640,3,1,500,C1,54,2099
1584380640,3,1,2500,C1,117,4544
1584380640,5,0,2000,C8,0,12
1584380640,5,0,2500,C6,0,3
1584380640,3,1,4000,C6,0,4
1584380640,3,1,500,C5,1,66
1584380640,5,1,2500,C1,30,958
1584380640,3,1,2500,C8,0,156
1584380640,3,1,4000,C1,153,5095
1584380640,5,0,500,C1,4,314
1584380640,3,0,4000,C7,0,36
1584380640,3,0,4000,C8,0,22
1584380640,3,0,500,C3,4,29
1584380640,3,0,500,C6,2,22
1584380640,5,0,4000,C1,0,3
1584380640,3,0,500,C5,0,10
1584380640,5,1,2500,C5,4,77
1584380640,3,0,2500,C1,12,230
1584380640,3,1,500,C8,0,178
1584380640,3,1,4000,C3,68,2360
1584380640,3,0,2500,C3,1,62
1584380640,5,0,500,C3,1,129
1584380640,5,1,500,C5,0,6
1584380640,3,0,0,C1,3,140
1584380640,3,1,2500,C3,48,2178
1584380640,3,0,4000,C3,2,23
1584380640,3,0,0,C2,5,123
1584380700,5,1,2500,C8,0,12
1584380700,5,1,4000,C5,0,18
1584380700,3,0,500,C1,3,136
1584380700,3,0,2500,C7,0,17
1584380700,3,0,0,C8,0,6
1584380700,5,1,500,C1,16,578
1584380700,5,1,500,C5,0,6
1584380700,3,0,4000,C7,0,36
1584380700,5,1,2500,C5,2,84
1584380700,3,0,500,C7,0,17
1584380700,5,1,4000,C8,0,25
1584380700,5,0,2500,C2,0,3
1584380700,3,0,500,C3,3,39
1584380700,3,0,2000,C8,0,7
1584380700,3,1,500,C1,46,2217
1584380700,5,0,2500,C6,0,4
1584380700,3,0,2500,C5,0,8
1584380700,3,1,4000,C6,0,3
1584380700,3,0,2500,C6,1,9
1584380700,3,1,2500,C1,120,4886
1584380700,5,0,4000,C6,0,15
1584380700,5,0,500,C1,3,309
1584380700,5,0,4000,C1,0,3
1584380700,3,0,4000,C6,2,249
1584380700,3,0,500,C2,0,25
1584380700,3,0,500,C6,0,19
1584380700,5,1,2500,C1,14,1001
1584380700,3,0,500,C5,0,9
1584380700,3,1,2000,C1,0,6
1584380700,3,1,2500,C5,7,471
1584380700,5,1,4000,C1,27,1456
1584380700,5,0,2500,C1,0,786
1584380700,3,1,500,C6,0,3
1584380700,3,1,4000,C5,0,39
1584380700,3,0,2500,C2,3,57
1584380700,3,0,4000,C2,0,3
1584380700,3,1,4000,C1,128,5406
1584380700,3,1,0,C3,0,1
1584380700,5,1,0,C5,0,5
1584380700,3,0,2500,C3,1,73
1584380700,3,0,500,C8,0,3
1584380700,5,1,2500,C3,12,492
1584380700,5,0,0,C2,0,24
1584380700,5,0,2000,C8,0,14
1584380700,5,1,4000,C3,20,588
1584380700,3,0,2500,C1,19,245
1584380700,5,0,2500,C3,2,478
1584380700,3,0,2500,C8,0,16
1584380700,3,0,4000,C8,0,18
1584380700,3,1,0,C5,1,6
1584380700,3,1,2500,C3,57,2279
1584380700,3,0,4000,C3,1,24
1584380700,5,0,4000,C3,0,7
1584380700,5,0,500,C3,0,128
1584380700,3,1,500,C8,0,180
1584380700,3,1,500,C5,3,78
1584380700,3,0,0,C2,5,133
1584380700,3,1,500,C3,32,807
1584380700,3,1,2500,C8,1,157
1584380700,5,1,500,C3,10,253
1584380700,5,0,0,C1,0,21
1584380700,3,0,0,C1,3,153
1584380700,3,1,4000,C3,69,2343
1584380700,3,1,4000,C8,9,839
1584380760,5,0,0,C2,0,24
1584380760,5,0,2500,C1,6,821
1584380760,3,0,4000,C3,0,26
1584380760,3,1,4000,C1,149,5631
1584380760,5,0,4000,C3,0,13
1584380760,5,1,2500,C3,13,593
1584380760,3,0,500,C5,0,9
1584380760,3,1,4000,C8,8,832
1584380760,3,1,2500,C3,53,2133
1584380760,5,0,2500,C6,0,3
1584380760,3,0,500,C8,0,1
1584380760,5,0,2000,C8,0,18
1584380760,5,0,4000,C6,0,16
1584380760,5,1,4000,C3,13,588
1584380760,5,0,0,C1,0,24
1584380760,3,1,500,C5,1,77
1584380760,3,1,500,C8,2,180
1584380760,5,1,4000,C1,24,1558
1584380760,5,0,4000,C1,0,3
1584380760,3,1,4000,C5,0,37
1584380760,3,0,2500,C1,17,258
1584380760,3,0,4000,C6,1,254
1584380760,5,0,500,C1,2,333
1584380760,3,1,0,C5,0,5
1584380760,3,0,500,C2,0,27
1584380760,3,1,2500,C1,121,5036
1584380760,5,0,2500,C2,0,3
1584380760,5,0,500,C3,0,130
1584380760,3,0,2500,C6,0,13
1584380760,3,1,4000,C6,0,3
1584380760,3,0,0,C8,0,6
1584380760,3,1,2000,C1,0,6
1584380760,5,0,2500,C3,4,483
1584380760,3,0,500,C6,0,23
1584380760,3,0,2500,C2,5,67
1584380760,3,0,2500,C7,1,18
1584380760,3,1,2500,C5,5,496
1584380760,3,0,500,C1,5,134
1584380760,5,1,0,C5,0,3
1584380760,5,1,500,C3,12,229
1584380760,3,0,4000,C2,0,3
1584380760,3,0,2000,C8,0,6
1584380760,3,1,500,C6,0,3
1584380760,3,1,500,C1,73,2309
1584380760,3,0,4000,C7,0,36
1584380760,3,0,2500,C5,1,9
1584380760,3,0,2500,C8,0,10
1584380760,5,1,2500,C1,17,1007
1584380760,5,1,500,C1,24,601
1584380760,3,0,4000,C8,0,22
1584380760,3,1,2500,C8,1,171
1584380760,3,0,0,C2,6,132
1584380760,5,1,500,C5,0,6
1584380760,3,0,2500,C3,2,63
1584380760,5,1,2500,C8,0,12
1584380760,3,1,500,C3,29,857
1584380760,3,0,500,C7,1,16
1584380760,5,1,4000,C8,1,21
1584380760,5,1,4000,C5,0,18
1584380760,5,1,2500,C5,3,84
1584380760,3,0,500,C3,1,23
1584380760,3,1,4000,C3,70,2401
1584380760,3,0,0,C1,0,159
1584380820,3,0,500,C7,1,18
1584380820,5,1,500,C5,0,6
1584380820,5,1,2500,C8,1,9
1584380820,3,0,0,C5,0,1
1584380820,5,0,0,C3,0,1
1584380820,3,1,4000,C5,0,38
1584380820,3,0,2500,C2,7,70
1584380820,3,1,0,C5,0,4
1584380820,5,0,4000,C1,0,3
1584380820,5,1,4000,C3,11,671
1584380820,3,1,500,C5,1,76
1584380820,5,1,0,C5,0,4
1584380820,3,0,4000,C7,0,36
1584380820,3,0,2500,C7,0,18
1584380820,3,1,2500,C1,124,5243
1584380820,5,1,500,C1,29,601
1584380820,3,0,2500,C8,0,7
1584380820,5,0,500,C1,1,329
1584380820,3,0,4000,C8,0,24
1584380820,5,1,2500,C5,1,77
1584380820,5,0,4000,C8,0,1
1584380820,5,1,500,C3,13,284
1584380820,3,0,500,C1,3,136
1584380820,3,0,4000,C6,4,247
1584380820,3,0,0,C8,0,2
1584380820,3,0,2500,C1,15,266
1584380820,5,0,0,C5,0,1
1584380820,3,0,4000,C2,0,3
1584380820,3,1,4000,C8,6,843
1584380820,3,0,500,C2,1,27
1584380820,3,0,2500,C5,0,6
1584380820,6,1,0,C3,0,1
1584380820,5,0,500,C3,1,133
1584380820,5,0,2500,C6,0,3
1584380820,3,1,4000,C1,150,5977
1584380820,3,0,0,C2,4,133
1584380820,3,1,4000,C3,73,2481
1584380820,3,1,2500,C5,3,515
1584380820,3,1,2500,C8,1,170
1584380820,3,0,0,C1,5,159
1584380820,3,1,2500,C3,60,2234
1584380820,3,1,500,C8,0,183
1584380820,5,0,-1,C2,0,1
1584380820,5,0,0,C2,0,25
1584380820,7,1,2500,C1,0,1
1584380820,5,0,2000,C8,0,18
1584380820,5,0,4000,C6,0,14
1584380820,5,1,4000,C8,1,24
1584380820,5,1,2500,C1,22,1083
1584380820,3,1,500,C6,0,3
1584380820,3,0,500,C5,0,9
1584380820,3,0,2500,C6,2,15
1584380820,3,1,500,C3,28,847
1584380820,5,0,2500,C1,9,883
1584380820,5,1,4000,C5,0,18
1584380820,5,0,500,C5,0,1
1584380820,3,0,500,C3,1,24
1584380820,5,1,4000,C1,22,1618
1584380820,5,0,2500,C2,0,3
1584380820,3,0,500,C8,0,7
1584380820,5,0,2500,C3,3,476
1584380820,3,1,500,C1,67,2421
1584380820,3,1,2000,C1,0,6
1584380820,5,0,0,C1,0,28
1584380820,5,0,2500,C8,0,1
1584380820,3,0,500,C6,0,25
1584380820,5,1,2500,C3,19,620
1584380820,3,1,4000,C6,0,3
1584380820,3,0,2500,C3,1,74
1584380820,3,0,2000,C8,0,6
1584380820,3,0,4000,C3,0,22
1584380820,5,0,4000,C3,1,11
1584380880,3,1,4000,C8,5,873
1584380880,3,1,2500,C5,7,503
1584380880,5,1,500,C1,28,604
1584380880,3,0,4000,C2,0,3
1584380880,5,1,500,C5,0,6
1584380880,5,1,2500,C5,4,79
1584380880,3,1,4000,C1,120,6026
1584380880,5,0,500,C1,3,346
1584380880,5,0,500,C3,3,132
1584380880,3,0,2500,C8,0,9
1584380880,3,0,500,C3,0,21
1584380880,3,0,500,C7,0,18
1584380880,3,0,2500,C7,0,19
1584380880,5,0,500,C5,0,3
1584380880,5,1,4000,C1,17,1618
1584380880,3,1,2500,C8,3,190
1584380880,5,1,4000,C8,0,24
1584380880,3,0,4000,C6,3,253
1584380880,5,0,4000,C6,1,15
1584380880,3,1,0,C5,0,3
1584380880,5,1,2500,C3,8,559
1584380880,5,0,2500,C6,0,3
1584380880,3,1,4000,C6,0,3
1584380880,3,1,2000,C1,0,6
1584380880,5,1,0,C5,0,1
1584380880,3,0,2500,C6,1,16
1584380880,4,1,2500,C3,0,1
1584380880,5,0,4000,C3,3,29
1584380880,3,0,2000,C8,0,6
1584380880,3,1,500,C6,0,3
1584380880,3,0,500,C6,0,25
1584380880,3,0,500,C5,0,9
1584380880,3,0,4000,C8,0,26
1584380880,5,0,2500,C8,0,3
1584380880,3,0,500,C2,1,27
1584380880,4,1,0,C3,0,1
1584380880,3,0,500,C8,0,10
1584380880,3,1,2500,C3,70,2244
1584380880,5,0,2500,C1,5,875
1584380880,5,0,2500,C2,0,3
1584380880,3,1,500,C8,0,177
1584380880,3,0,0,C8,0,5
1584380880,5,0,4000,C1,0,3
1584380880,5,1,4000,C5,0,18
1584380880,5,1,2500,C1,19,1083
1584380880,5,0,0,C2,0,27
1584380880,3,1,500,C1,65,2453
1584380880,5,0,2000,C8,0,12
1584380880,3,0,4000,C7,1,37
1584380880,5,1,2500,C8,0,10
1584380880,3,0,500,C1,4,134
1584380880,3,1,500,C3,21,850
1584380880,3,0,2500,C1,22,270
1584380880,3,1,500,C5,1,75
1584380880,3,0,2500,C5,0,6
1584380880,5,0,0,C1,0,27
1584380880,3,1,4000,C5,0,37
1584380880,5,1,4000,C3,6,619
1584380880,3,1,4000,C3,54,2290
1584380880,3,1,2500,C1,130,5268
1584380880,3,0,2500,C2,5,68
1584380880,3,0,0,C1,13,158
1584380880,5,1,500,C3,5,279
1584380880,5,0,2500,C3,1,486
1584380880,3,0,2500,C3,3,68
1584380880,3,0,0,C2,6,141
1584380880,3,0,4000,C3,1,25
1584380940,3,1,4000,C6,0,3
1584380940,3,0,2500,C7,1,21
1584380940,3,1,0,C3,0,2
1584380940,5,0,500,C5,0,3
1584380940,3,1,2000,C1,1,6
1584380940,5,1,4000,C5,0,18
1584380940,5,0,2000,C8,0,12
1584380940,5,0,500,C1,1,350
1584380940,3,1,500,C6,0,3
1584380940,3,1,4000,C3,65,2429
1584380940,3,0,4000,C8,0,28
1584380940,5,0,2500,C3,3,492
1584380940,5,0,4000,C3,1,14
1584380940,3,0,2500,C5,0,8
1584380940,3,1,500,C1,56,2473
1584380940,3,0,0,C8,0,3
1584380940,5,0,0,C1,0,30
1584380940,3,0,500,C1,2,138
1584380940,3,0,0,C2,8,137
1584380940,5,0,4000,C6,0,16
1584380940,3,0,4000,C7,0,36
1584380940,3,1,2500,C3,85,2141
1584380940,5,0,2500,C6,0,4
1584380940,5,1,4000,C1,29,1660
1584380940,3,0,500,C8,0,11
1584380940,3,0,2500,C3,0,49
1584380940,3,1,2500,C5,6,508
1584380940,5,1,2500,C5,1,81
1584380940,5,1,4000,C8,0,27
1584380940,5,0,2500,C8,0,3
1584380940,3,0,500,C7,0,18
1584380940,3,1,4000,C5,0,39
1584380940,3,1,0,C5,2,4
1584380940,3,0,2500,C8,0,8
1584380940,3,0,500,C5,0,12
1584380940,5,1,500,C5,0,6
1584380940,3,0,2500,C1,22,272
1584380940,5,1,2500,C8,2,13
1584380940,3,0,4000,C3,0,39
1584380940,3,0,500,C6,0,25
1584380940,5,1,500,C3,6,287
1584380940,5,0,500,C3,1,136
1584380940,3,1,4000,C1,163,6193
1584380940,5,0,0,C2,0,27
1584380940,4,1,0,C3,0,1
1584380940,3,0,500,C3,0,22
1584380940,5,1,2500,C1,16,1130
1584380940,3,1,500,C8,1,195
1584380940,5,1,500,C1,18,630
1584380940,3,0,4000,C2,0,3
1584380940,3,0,2500,C6,1,15
1584380940,3,1,500,C3,31,860
1584380940,3,1,500,C5,2,74
1584380940,5,1,4000,C3,17,624
1584380940,3,0,500,C2,0,28
1584380940,3,1,2500,C1,145,5388
1584380940,5,0,4000,C1,0,3
1584380940,3,0,2000,C8,0,6
1584380940,5,0,2500,C1,3,892
1584380940,5,1,0,C5,2,5
1584380940,3,1,4000,C8,3,867
1584380940,3,0,0,C1,5,162
1584380940,3,0,2500,C2,6,73
1584380940,5,1,2500,C3,7,565
1584380940,3,1,2500,C8,2,191
1584380940,5,0,2500,C2,0,1
1584380940,3,0,4000,C6,1,268
1584381000,5,1,2500,C3,7,565
1584381000,3,1,500,C1,48,2318
1584381000,3,0,0,C3,0,1
1584381000,5,0,4000,C6,1,18
1584381000,3,0,500,C3,3,29
1584381000,3,0,500,C5,0,12
1584381000,5,0,4000,C1,0,3
1584381000,3,0,500,C7,0,18
1584381000,3,1,2500,C8,4,191
1584381000,3,1,500,C6,0,3
1584381000,3,1,2500,C1,123,5233
1584381000,5,1,500,C1,14,612
1584381000,3,0,4000,C6,1,264
1584381000,5,0,0,C2,0,27
1584381000,3,1,500,C5,1,75
1584381000,3,1,500,C3,23,786
1584381000,3,0,4000,C2,0,5
1584381000,5,1,2500,C1,20,1088
1584381000,3,1,2000,C1,0,6
1584381000,3,1,0,C5,0,6
1584381000,5,0,4000,C3,0,17
1584381000,3,0,2500,C1,21,271
1584381000,3,1,500,C8,0,185
1584381000,5,0,2500,C6,0,3
1584381000,5,1,4000,C5,0,18
1584381000,6,1,2500,C3,0,1
1584381000,3,0,4000,C8,0,23
1584381000,3,1,4000,C8,3,909
1584381000,3,0,0,C1,6,160
1584381000,3,0,0,C8,0,3
1584381000,3,0,2500,C7,0,21
1584381000,3,1,4000,C3,63,2539
1584381000,3,0,500,C1,6,145
1584381000,3,1,0,C3,0,2
1584381000,3,1,4000,C6,0,3
1584381000,3,0,2500,C6,2,16
1584381000,3,0,2500,C3,8,60
1584381000,5,1,2500,C5,1,81
1584381000,5,0,500,C1,1,340
1584381000,3,0,2500,C2,5,76
1584381000,5,0,500,C3,2,132
1584381000,3,1,4000,C1,136,5869
1584381000,4,1,2500,C3,0,1
1584381000,5,0,2500,C1,3,875
1584381000,5,0,2500,C8,0,3
1584381000,5,1,500,C5,0,5
1584381000,3,0,0,C2,12,136
1584381000,3,0,2500,C8,0,8
1584381000,5,1,4000,C1,23,1591
1584381000,5,0,500,C5,0,3
1584381000,5,1,500,C3,11,276
1584381000,3,0,500,C6,0,25
1584381000,3,0,500,C8,0,10
1584381000,4,1,0,C3,0,1
1584381000,3,1,2500,C5,7,507
1584381000,3,0,4000,C3,4,25
1584381000,5,0,2000,C8,0,14
1584381000,3,0,2500,C5,0,8
1584381000,3,0,2000,C8,0,6
1584381000,3,0,4000,C7,0,36
1584381000,5,0,0,C1,0,30
1584381000,5,1,4000,C3,7,684
1584381000,5,1,4000,C8,1,30
1584381000,5,1,0,C5,1,3
1584381000,3,1,2500,C3,61,2178
1584381000,3,0,500,C2,0,27
1584381000,5,0,2500,C3,1,473
1584381000,5,1,2500,C8,0,7
1584381000,3,1,4000,C5,0,39
1584381060,3,0,0,C8,0,2
1584381060,5,0,0,C1,0,30
1584381060,5,1,2500,C3,13,612
1584381060,5,1,500,C3,15,256
1584381060,5,1,4000,C3,14,567
1584381060,3,0,0,C2,6,132
1584381060,3,0,2500,C7,0,20
1584381060,3,1,2500,C5,5,482
1584381060,3,1,2500,C8,3,183
1584381060,5,0,2000,C8,0,15
1584381060,3,0,4000,C6,2,255
1584381060,5,0,2500,C6,0,3
1584381060,5,0,500,C5,0,3
1584381060,3,0,0,C5,0,1
1584381060,5,1,2500,C1,13,969
1584381060,5,1,2500,C5,0,71
1584381060,5,0,2500,C3,1,410
1584381060,3,0,2500,C2,9,69
1584381060,5,1,4000,C5,0,18
1584381060,3,1,4000,C5,1,37
1584381060,3,1,2000,C1,0,6
1584381060,3,1,500,C6,0,3
1584381060,3,1,4000,C8,1,866
1584381060,5,1,0,C5,0,10
1584381060,3,0,2500,C5,0,6
1584381060,5,1,4000,C8,0,25
1584381060,5,0,4000,C3,1,21
1584381060,5,0,0,C2,0,27
1584381060,3,1,500,C1,53,2143
1584381060,3,0,500,C1,1,138
1584381060,5,0,2500,C5,0,1
1584381060,3,0,4000,C2,0,6
1584381060,5,0,4000,C6,0,15
1584381060,3,1,4000,C6,0,3
1584381060,3,0,2500,C8,0,9
1584381060,3,0,500,C6,0,23
1584381060,3,1,0,C5,0,10
1584381060,3,1,500,C5,1,73
1584381060,3,0,4000,C3,0,32
1584381060,3,0,2500,C6,1,18
1584381060,3,1,500,C3,20,777
1584381060,3,1,2500,C3,65,2206
1584381060,3,0,500,C2,0,29
1584381060,3,0,2500,C3,15,65
1584381060,3,1,4000,C3,69,2395
1584381060,3,1,500,C8,1,193
1584381060,5,1,500,C1,14,570
1584381060,3,1,2500,C1,109,4996
1584381060,5,0,500,C3,0,128
1584381060,3,0,2500,C1,26,266
1584381060,3,0,500,C8,0,7
1584381060,5,1,2500,C8,0,12
1584381060,4,1,0,C3,0,2
1584381060,5,1,4000,C1,14,1472
1584381060,6,1,2500,C3,0,1
1584381060,3,0,4000,C7,0,35
1584381060,5,0,500,C1,0,312
1584381060,3,0,0,C1,3,158
1584381060,3,0,500,C3,0,20
1584381060,3,0,2000,C8,0,5
1584381060,5,0,2500,C1,1,811
1584381060,3,0,4000,C8,0,23
1584381060,3,0,500,C7,0,18
1584381060,3,0,4000,C1,0,3
1584381060,3,1,4000,C1,138,5479
1584381060,255,0,4294967,C1,0,1
1584381060,3,1,0,C3,0,1
1584381060,3,0,500,C5,0,12
1584381060,5,0,4000,C1,0,3
1584381120,5,1,4000,C3,21,608
1584381120,5,0,0,C1,0,32
1584381120,3,0,4000,C6,3,252
1584381120,3,0,500,C1,1,138
1584381120,3,1,4000,C3,77,2430
1584381120,3,1,4000,C8,0,817
1584381120,3,1,4000,C6,0,6
1584381120,5,1,2500,C5,0,84
1584381120,5,1,500,C1,24,578
1584381120,5,1,2500,C8,0,16
1584381120,3,0,4000,C8,0,21
1584381120,4,1,2500,C3,0,1
1584381120,5,0,500,C5,0,3
1584381120,3,1,500,C3,21,819
1584381120,3,0,500,C6,1,22
1584381120,3,0,2500,C1,20,244
1584381120,5,0,500,C1,1,306
1584381120,3,1,0,C5,1,3
1584381120,3,1,2500,C5,6,481
1584381120,3,0,4000,C2,0,4
1584381120,3,0,2500,C8,0,10
1584381120,5,1,4000,C5,0,16
1584381120,5,0,2500,C6,0,3
1584381120,3,0,2500,C3,1,53
1584381120,3,1,4000,C5,0,36
1584381120,5,1,2500,C3,19,592
1584381120,5,0,2500,C1,2,758
1584381120,3,0,0,C1,5,159
1584381120,5,0,2000,C8,0,15
1584381120,255,0,4294967,C1,0,1
1584381120,5,1,4000,C8,0,21
1584381120,3,0,500,C5,0,12
1584381120,3,0,4000,C7,1,33
1584381120,5,1,4000,C1,19,1397
1584381120,5,1,2500,C1,13,961
1584381120,3,0,4000,C3,0,21
1584381120,3,1,2000,C1,0,6
1584381120,3,0,0,C2,11,129
1584381120,7,1,2500,C3,0,1
1584381120,5,0,4000,C6,0,17
1584381120,5,0,4000,C1,0,3
1584381120,3,0,0,C8,0,2
1584381120,3,0,500,C7,0,18
1584381120,3,1,500,C6,0,3
1584381120,3,1,500,C8,0,180
1584381120,3,0,500,C2,0,34
1584381120,3,0,500,C3,0,24
