min,cdn,bitrate,p2p,device,isp,value,cnt
1590856380,5,500,1,ios,移动,1,23
1590856380,5,500,1,ipad,小运营商,0,3
1590856380,5,4000,1,webh5,电信,0,2
1590856380,5,500,1,adr,小运营商,0,3
1590856380,5,2000,0,adr,小运营商,0,3
1590856380,3,4000,1,adr,移动,4,414
1590856380,3,500,0,adr,电信,0,35
1590856380,3,500,0,ios,电信,0,3
1590856380,3,500,1,webh5,海外,0,3
1590856380,5,2000,1,ipad,联通,0,9
1590856380,5,2000,1,ios,移动,0,22
1590856380,3,2000,1,webh5,联通,0,129
1590856380,3,4000,1,webh5,教育网,0,3
1590856380,3,0,1,ipad,移动,0,4
1590856380,3,500,1,webh5,电信,0,104
1590856380,3,2000,1,adr,电信,23,1106
1590856380,3,0,0,adr,移动,3,15
1590856380,3,2000,0,ios,联通,0,12
1590856380,3,0,0,adr,小运营商,0,3
1590856380,3,4000,0,pc_exe,移动,0,10
1590856380,5,2000,0,ios,电信,0,3
1590856380,5,2000,1,ipad,电信,0,13
1590856380,3,2000,1,ipad,海外,0,6
1590856380,5,2000,1,adr,教育网,0,3
1590856380,5,500,0,ios,移动,0,1
1590856380,5,2000,1,adr,联通,1,164
1590856380,5,4000,1,ios,电信,0,24
1590856380,3,4000,1,adr,小运营商,0,30
1590856380,3,500,0,webh5,联通,0,1
1590856380,5,0,1,ipad,电信,0,1
1590856380,3,500,1,pc_exe,电信,0,3
1590856380,3,2000,0,webh5,电信,0,27
1590856380,5,2000,0,adr,移动,3,56
1590856380,3,0,0,adr_tv,电信,3,9
1590856380,3,2000,0,pc_exe,电信,0,59
1590856380,5,500,1,adr,移动,1,77
1590856380,5,4000,1,ios,联通,0,8
1590856380,3,0,1,ios,移动,0,1
1590856380,5,0,1,ipad,移动,0,2
1590856380,3,500,1,adr,移动,16,359
1590856380,5,2000,0,pc_exe,电信,0,13
1590856380,3,4000,0,web,电信,0,10
1590856380,3,500,0,pc_exe,移动,0,4
1590856380,3,500,1,adr,小运营商,0,30
1590856380,5,2000,1,adr,电信,4,233
1590856380,3,2000,1,pc_exe,联通,2,43
1590856380,3,2000,1,ipad,联通,0,57
1590856380,3,2000,1,ios,移动,4,271
1590856380,3,500,1,ipad,小运营商,0,3
1590856380,3,0,0,adr,联通,0,3
1590856380,5,2000,0,ios,联通,0,71
1590856380,3,500,1,ipad,联通,0,6
1590856380,3,500,1,ios,移动,6,95
1590856380,5,500,1,webh5,电信,0,1
1590856380,3,500,0,ipad,移动,0,3
1590856380,5,500,0,adr,联通,2,86
1590856380,3,4000,1,ios,联通,1,73
1590856380,5,4000,1,pc_exe,电信,0,3
1590856380,3,0,1,ipad,联通,0,1
1590856380,3,500,0,adr,联通,1,15
1590856380,7,0,0,ipad,联通,0,1
1590856380,3,500,1,ios,电信,2,92
1590856380,3,500,0,ipad,电信,0,3
1590856380,5,2000,1,ios,小运营商,0,3
1590856380,3,2000,1,ipad,移动,0,77
1590856380,3,4000,0,pc_exe,联通,2,4
1590856380,5,500,0,ipad,电信,0,3
1590856380,5,500,1,ios,电信,0,21
1590856380,3,4000,0,ios,移动,0,3
1590856380,5,2000,1,ipad,移动,0,12
1590856380,3,2000,1,ios,小运营商,0,12
1590856380,3,500,1,adr,海外,0,2
1590856380,3,4000,1,pc_exe,电信,0,9
1590856380,3,2000,0,pc_exe,移动,0,16
1590856380,3,500,0,web,电信,0,3
1590856380,3,2000,1,ipad,电信,4,80
1590856380,3,2000,1,webh5,海外,0,9
1590856380,3,4000,0,ios,联通,1,3
1590856380,3,0,0,adr,电信,0,17
1590856380,3,500,1,webh5,移动,0,28
1590856380,3,2000,1,ios,联通,4,141
1590856380,3,2000,1,adr,未知,0,3
1590856380,3,2000,0,adr,电信,7,43
1590856380,3,2000,0,adr_tv,移动,0,4
1590856380,5,500,1,webh5,移动,0,2
1590856380,7,0,1,ipad,联通,0,1
1590856380,3,4000,1,ios,海外,0,3
1590856380,5,0,0,adr,电信,0,3
1590856380,5,2000,0,adr,电信,0,12
1590856380,3,500,0,adr,小运营商,1,3
1590856380,5,2000,1,ios,联通,0,33
1590856380,3,2000,1,pc_exe,电信,3,126
1590856380,3,500,0,adr,移动,1,14
1590856380,3,0,0,adr_tv,移动,0,6
1590856380,3,500,1,ipad,电信,0,12
1590856380,3,4000,1,pc_exe,联通,0,3
1590856380,3,4000,1,ios,移动,5,49
1590856380,5,2000,0,ipad,移动,0,6
1590856380,5,4000,1,webh5,联通,0,3
1590856380,3,4000,1,ipad,联通,0,3
1590856380,5,4000,0,pc_exe,电信,0,5
1590856380,3,500,1,adr,联通,4,152
1590856380,5,2000,0,ios,移动,0,1
1590856380,3,4000,1,ipad,移动,0,3
1590856380,5,2000,0,ipad,联通,0,3
1590856380,3,2000,0,webh5,联通,0,1
1590856380,3,4000,1,adr,电信,2,410
1590856380,5,2000,0,pc_exe,联通,0,2
1590856380,3,4000,1,ios,小运营商,1,6
1590856380,5,4000,0,ios,联通,0,3
1590856380,5,500,0,adr,移动,1,24
1590856380,3,2000,0,adr,小运营商,0,3
1590856380,3,500,0,webh5,电信,0,2
1590856380,5,4000,1,ipad,移动,0,3
1590856380,3,2000,0,pc_exe,联通,0,23
1590856380,3,4000,0,web,联通,0,12
1590856380,3,2000,1,pc_exe,教育网,0,3
1590856380,3,2000,0,adr,移动,4,34
1590856380,5,4000,1,adr,小运营商,0,7
1590856380,3,2000,1,webh5,小运营商,0,17
1590856380,3,500,1,pc_exe,小运营商,0,3
1590856380,3,0,1,ipad,电信,0,5
1590856380,3,2000,1,adr,联通,11,696
1590856380,3,4000,1,ios,电信,3,109
1590856380,3,2000,1,pc_exe,移动,1,60
1590856380,3,2000,1,adr,教育网,0,1
1590856380,3,500,0,pc_exe,联通,0,1
1590856380,3,500,0,ios,移动,0,6
1590856380,3,2000,0,ios,移动,0,12
1590856380,3,2000,0,ios,电信,0,19
1590856380,3,500,0,web,移动,0,3
1590856380,5,4000,1,ios,移动,1,9
1590856380,5,500,0,adr,电信,0,16
1590856380,5,4000,1,adr,电信,1,68
1590856380,3,2000,0,adr_tv,电信,0,3
1590856380,5,0,0,adr_tv,移动,1,9
1590856380,3,4000,0,pc_exe,电信,0,21
1590856380,3,4000,1,webh5,电信,0,67
1590856380,5,4000,1,adr,移动,1,111
1590856380,3,2000,0,ipad,小运营商,0,1
1590856380,5,500,1,adr,联通,2,37
1590856380,5,500,1,ios,联通,0,11
1590856380,3,500,0,adr,海外,0,3
1590856380,5,500,1,ipad,电信,0,6
