min,cdn,bitrate,p2p,value,cnt
1570285140,5,8000,0,1,127
1570285140,3,500,0,3,38
1570285140,3,0,0,0,13
1570285140,7,1200,0,16,341
1570285140,4,0,1,1,1
1570285140,3,0,1,0,4
1570285140,7,1200,1,165,5448
1570285140,3,2000,0,1,97
1570285140,7,8000,1,84,4493
1570285140,5,8000,1,8,409
1570285140,7,8000,0,4,289
1570285140,7,500,0,23,128
1570285140,3,8000,0,0,116
1570285140,7,2000,0,73,1588
1570285140,3,500,1,6,93
1570285140,3,2000,1,5,357
1570285140,7,2000,1,426,23188
1570285140,7,500,1,479,3314
1570285140,7,4000,0,50,684
1570285140,5,0,0,0,3
1570285140,7,4000,1,34,2254
1570285140,255,4294967,0,0,1
1570285140,6,0,0,0,1
1570285140,5,1200,0,13,781
1570285140,3,4000,1,5,96
1570285140,6,0,1,0,1
1570285140,3,4000,0,2,54
1570285140,5,1200,1,22,395
1570285140,7,-1,0,0,2
1570285140,5,4000,1,10,213
1570285140,4,2000,1,0,3
1570285140,7,0,0,23,678
1570285140,5,2000,1,39,1457
1570285140,5,500,1,27,185
1570285140,3,8000,1,9,304
1570285140,5,4000,0,5,93
1570285140,7,0,1,0,4
1570285140,3,1200,1,7,89
1570285140,5,2000,0,17,1515
1570285140,5,500,0,47,492
1570285140,3,1200,0,4,68
1570285200,3,4000,0,3,53
1570285200,255,4294967,0,0,1
1570285200,7,1200,1,171,5698
1570285200,3,8000,1,12,308
1570285200,5,500,1,28,198
1570285200,7,8000,1,96,4617
1570285200,5,2000,1,24,1495
1570285200,5,8000,1,7,412
1570285200,4,2000,1,0,1
1570285200,3,500,1,8,116
1570285200,3,2000,0,2,105
1570285200,5,1200,1,16,393
1570285200,8,2000,0,0,1
1570285200,3,2000,1,4,379
1570285200,3,500,0,1,28
1570285200,5,8000,0,0,123
1570285200,3,0,1,0,5
1570285200,3,4000,1,1,101
1570285200,7,500,0,28,132
1570285200,5,1200,0,17,814
1570285200,7,1200,0,15,355
1570285200,7,8000,0,3,289
1570285200,6,0,1,0,1
1570285200,7,500,1,567,3251
1570285200,3,1200,1,4,85
1570285200,5,4000,0,3,96
1570285200,5,4000,1,8,208
1570285200,7,0,1,0,3
1570285200,7,0,0,21,697
1570285200,7,2000,0,53,1588
1570285200,7,2000,1,485,23944
1570285200,3,1200,0,6,78
1570285200,5,500,0,121,485
1570285200,7,-1,0,0,2
1570285200,3,8000,0,1,110
1570285200,7,4000,0,55,711
1570285200,7,4000,1,48,2308
1570285200,5,2000,0,12,1621
1570285200,3,0,0,0,12
1570285200,5,0,0,0,4
1570285260,7,-1,0,0,2
1570285260,4,2000,1,0,5
1570285260,3,2000,1,13,381
1570285260,3,0,1,0,6
1570285260,3,500,0,1,31
1570285260,3,500,1,8,128
1570285260,5,8000,1,10,406
1570285260,1,4000,0,0,1
1570285260,8,2000,0,0,1
1570285260,3,1200,0,5,70
1570285260,7,0,1,0,3
1570285260,5,4000,0,6,93
1570285260,3,1200,1,5,96
1570285260,7,1200,1,164,5737
1570285260,5,4000,1,2,228
1570285260,5,500,0,11,493
1570285260,7,0,0,22,713
1570285260,7,8000,1,91,4674
1570285260,5,2000,0,16,1654
1570285260,5,1200,1,12,399
1570285260,3,4000,0,3,55
1570285260,6,1200,1,0,1
1570285260,7,4000,0,58,705
1570285260,5,0,1,0,2
1570285260,5,0,0,0,4
1570285260,7,4000,1,39,2315
1570285260,5,1200,0,10,816
1570285260,6,0,0,0,1
1570285260,7,500,0,16,145
1570285260,7,2000,0,61,1535
1570285260,3,4000,1,4,101
1570285260,3,8000,0,0,113
1570285260,5,500,1,9,223
1570285260,7,500,1,109,3290
1570285260,7,2000,1,502,23878
1570285260,8,500,1,0,1
1570285260,3,8000,1,4,309
1570285260,8,2000,1,0,1
1570285260,7,8000,0,5,296
1570285260,6,2000,0,0,1
